Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2024-10-23,0.00,0.00,0.00,Neutro
2024-10-24,-1.36,-0.27,-1.09,Venda
2024-10-25,-3.36,-0.89,-2.47,Venda
2024-10-28,-0.98,-0.91,-0.07,Venda
2024-10-29,0.57,-0.61,1.18,Compra
2024-10-30,2.18,-0.05,2.23,Compra
2024-10-31,2.94,0.55,2.39,Compra
2024-11-01,2.46,0.93,1.53,Compra
2024-11-04,2.70,1.28,1.42,Compra
2024-11-05,3.52,1.73,1.79,Compra
2024-11-06,3.53,2.09,1.44,Compra
2024-11-07,2.23,2.12,0.11,Compra
2024-11-08,0.63,1.82,-1.19,Venda
2024-11-11,-0.48,1.36,-1.84,Venda
2024-11-12,-1.26,0.84,-2.10,Venda
2024-11-13,-0.74,0.52,-1.26,Venda
2024-11-14,-1.32,0.15,-1.47,Venda
2024-11-15,-4.35,-0.75,-3.60,Venda
2024-11-18,-10.75,-2.75,-8.00,Venda
2024-11-19,-9.26,-4.05,-5.21,Venda
2024-11-20,-11.89,-5.62,-6.27,Venda
2024-11-21,-13.98,-7.29,-6.69,Venda
2024-11-22,-13.70,-8.57,-5.13,Venda
2024-11-25,-15.00,-9.86,-5.14,Venda
2024-11-26,-16.56,-11.20,-5.36,Venda
2024-11-27,-18.40,-12.64,-5.76,Venda
2024-11-29,-20.66,-14.24,-6.42,Venda
2024-12-02,-21.88,-15.77,-6.11,Venda
2024-12-03,-21.79,-16.97,-4.82,Venda
2024-12-04,-17.80,-17.14,-0.66,Venda
2024-12-05,-16.07,-16.93,0.86,Compra
2024-12-06,-14.61,-16.46,1.85,Compra
2024-12-09,-8.91,-14.95,6.04,Compra
2024-12-10,-3.63,-12.69,9.06,Compra
2024-12-11,-3.36,-10.82,7.46,Compra
2024-12-12,-10.68,-10.79,0.11,Compra
2024-12-13,-11.19,-10.87,-0.32,Venda
2024-12-16,-13.22,-11.34,-1.88,Venda
2024-12-17,-13.62,-11.80,-1.82,Venda
2024-12-18,-12.66,-11.97,-0.69,Venda
2024-12-19,-15.76,-12.73,-3.03,Venda
2024-12-20,-19.20,-14.02,-5.18,Venda
2024-12-23,-22.56,-15.73,-6.83,Venda
2024-12-24,-23.73,-17.33,-6.40,Venda
2024-12-26,-21.19,-18.10,-3.09,Venda
2024-12-27,-18.63,-18.21,-0.42,Venda
2024-12-30,-15.06,-17.58,2.52,Compra
2024-12-31,-12.10,-16.48,4.38,Compra
2025-01-02,-9.88,-15.16,5.28,Compra
2025-01-03,-8.51,-13.83,5.32,Compra
2025-01-06,-6.77,-12.42,5.65,Compra
2025-01-07,-4.30,-10.80,6.50,Compra
2025-01-08,-4.87,-9.61,4.74,Compra
2025-01-10,-5.42,-8.77,3.35,Compra
2025-01-13,-8.18,-8.65,0.47,Compra
2025-01-14,-11.77,-9.28,-2.49,Venda
2025-01-15,-13.88,-10.20,-3.68,Venda
2025-01-16,-16.98,-11.55,-5.43,Venda
2025-01-17,-19.05,-13.05,-6.00,Venda
2025-01-21,-19.26,-14.29,-4.97,Venda
2025-01-22,-17.85,-15.01,-2.84,Venda
2025-01-23,-15.43,-15.09,-0.34,Venda
2025-01-24,-14.47,-14.97,0.50,Compra
2025-01-27,-15.78,-15.13,-0.65,Venda
2025-01-28,-16.40,-15.38,-1.02,Venda
2025-01-29,-19.32,-16.17,-3.15,Venda
2025-01-30,-20.12,-16.96,-3.16,Venda
2025-01-31,-21.95,-17.96,-3.99,Venda
2025-02-03,-24.25,-19.22,-5.03,Venda
2025-02-04,-25.06,-20.39,-4.67,Venda
2025-02-05,-27.56,-21.82,-5.74,Venda
2025-02-06,-29.52,-23.36,-6.16,Venda
2025-02-07,-31.28,-24.94,-6.34,Venda
2025-02-10,-30.15,-25.99,-4.16,Venda
2025-02-11,-28.52,-26.49,-2.03,Venda
2025-02-12,-27.96,-26.79,-1.17,Venda
