Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2020-07-31,0.00,0.00,0.00,Neutro
2020-08-03,0.19,0.04,0.15,Compra
2020-08-04,0.40,0.11,0.29,Compra
2020-08-05,0.71,0.23,0.48,Compra
2020-08-06,1.04,0.39,0.65,Compra
2020-08-07,1.07,0.53,0.54,Compra
2020-08-10,0.90,0.60,0.30,Compra
2020-08-11,0.67,0.62,0.05,Compra
2020-08-12,0.56,0.60,-0.04,Venda
2020-08-13,0.47,0.58,-0.11,Venda
2020-08-14,0.38,0.54,-0.16,Venda
2020-08-17,0.32,0.49,-0.17,Venda
2020-08-18,0.29,0.45,-0.16,Venda
2020-08-19,0.24,0.41,-0.17,Venda
2020-08-20,0.16,0.36,-0.20,Venda
2020-08-21,0.18,0.32,-0.14,Venda
2020-08-24,0.38,0.34,0.04,Compra
2020-08-25,0.41,0.35,0.06,Compra
2020-08-26,0.61,0.40,0.21,Compra
2020-08-27,0.67,0.46,0.21,Compra
2020-08-28,0.64,0.49,0.15,Compra
2020-08-31,0.72,0.54,0.18,Compra
2020-09-01,0.85,0.60,0.25,Compra
2020-09-02,0.95,0.67,0.28,Compra
2020-09-03,0.80,0.70,0.10,Compra
2020-09-04,0.61,0.68,-0.07,Venda
2020-09-08,0.33,0.61,-0.28,Venda
2020-09-09,0.16,0.52,-0.36,Venda
2020-09-10,0.01,0.42,-0.41,Venda
2020-09-11,-0.22,0.29,-0.51,Venda
2020-09-14,-0.23,0.19,-0.42,Venda
2020-09-15,-0.23,0.10,-0.33,Venda
2020-09-16,-0.15,0.05,-0.20,Venda
2020-09-17,0.04,0.05,-0.01,Venda
2020-09-18,0.14,0.07,0.07,Compra
2020-09-21,0.03,0.06,-0.03,Venda
2020-09-22,0.07,0.06,0.01,Compra
2020-09-23,0.04,0.06,-0.02,Venda
2020-09-24,0.02,0.05,-0.03,Venda
2020-09-25,0.18,0.08,0.10,Compra
2020-09-28,0.33,0.13,0.20,Compra
2020-09-29,0.50,0.20,0.30,Compra
2020-09-30,0.64,0.29,0.35,Compra
2020-10-01,0.70,0.37,0.33,Compra
2020-10-02,0.68,0.43,0.25,Compra
2020-10-05,0.69,0.48,0.21,Compra
2020-10-06,0.55,0.50,0.05,Compra
2020-10-07,0.41,0.48,-0.07,Venda
2020-10-08,0.40,0.46,-0.06,Venda
2020-10-09,0.43,0.46,-0.03,Venda
2020-10-12,0.47,0.46,0.01,Compra
2020-10-13,0.39,0.45,-0.06,Venda
2020-10-14,0.26,0.41,-0.15,Venda
2020-10-15,0.10,0.35,-0.25,Venda
2020-10-16,-0.04,0.27,-0.31,Venda
2020-10-19,-0.24,0.17,-0.41,Venda
2020-10-20,-0.48,0.04,-0.52,Venda
2020-10-21,-0.77,-0.12,-0.65,Venda
2020-10-22,-0.90,-0.28,-0.62,Venda
2020-10-23,-0.92,-0.41,-0.51,Venda
2020-10-26,-1.02,-0.53,-0.49,Venda
2020-10-27,-1.03,-0.63,-0.40,Venda
2020-10-28,-1.05,-0.71,-0.34,Venda
2020-10-29,-1.04,-0.78,-0.26,Venda
2020-10-30,-1.02,-0.83,-0.19,Venda
2020-11-02,-1.02,-0.87,-0.15,Venda
2020-11-03,-0.94,-0.88,-0.06,Venda
2020-11-04,-0.85,-0.87,0.02,Compra
2020-11-05,-0.76,-0.85,0.09,Compra
2020-11-06,-0.59,-0.80,0.21,Compra
2020-11-09,-0.54,-0.75,0.21,Compra
2020-11-10,-0.83,-0.76,-0.07,Venda
2020-11-11,-1.13,-0.84,-0.29,Venda
2020-11-12,-1.36,-0.94,-0.42,Venda
2020-11-13,-1.55,-1.06,-0.49,Venda
2020-11-16,-1.84,-1.22,-0.62,Venda
2020-11-17,-2.07,-1.39,-0.68,Venda
2020-11-18,-2.15,-1.54,-0.61,Venda
2020-11-19,-2.07,-1.65,-0.42,Venda
2020-11-20,-2.00,-1.72,-0.28,Venda
2020-11-23,-1.91,-1.76,-0.15,Venda
2020-11-24,-1.84,-1.77,-0.07,Venda
2020-11-25,-1.75,-1.77,0.02,Compra
2020-11-27,-1.69,-1.75,0.06,Compra
2020-11-30,-1.61,-1.72,0.11,Compra
2020-12-01,-1.50,-1.68,0.18,Compra
2020-12-02,-1.40,-1.62,0.22,Compra
2020-12-03,-1.40,-1.58,0.18,Compra
2020-12-04,-1.48,-1.56,0.08,Compra
2020-12-07,-1.62,-1.57,-0.05,Venda
2020-12-08,-1.71,-1.60,-0.11,Venda
2020-12-09,-1.82,-1.64,-0.18,Venda
2020-12-10,-1.85,-1.68,-0.17,Venda
2020-12-11,-1.77,-1.70,-0.07,Venda
2020-12-14,-1.77,-1.72,-0.05,Venda
2020-12-15,-1.81,-1.73,-0.08,Venda
2020-12-16,-1.86,-1.76,-0.10,Venda
2020-12-17,-1.84,-1.78,-0.06,Venda
2020-12-18,-1.64,-1.75,0.11,Compra
2020-12-21,-1.37,-1.67,0.30,Compra
2020-12-22,-1.21,-1.58,0.37,Compra
2020-12-23,-1.06,-1.48,0.42,Compra
2020-12-24,-1.02,-1.38,0.36,Compra
2020-12-28,-1.02,-1.31,0.29,Compra
2020-12-29,-1.10,-1.27,0.17,Compra
2020-12-30,-1.16,-1.25,0.09,Compra
2020-12-31,-1.16,-1.23,0.07,Compra
2021-01-04,-1.17,-1.22,0.05,Compra
