Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2025-02-13,0.00,0.00,0.00,Neutro
2025-02-14,0.20,0.04,0.16,Compra
2025-02-18,0.45,0.12,0.33,Compra
2025-02-19,0.57,0.21,0.36,Compra
2025-02-20,0.63,0.30,0.33,Compra
2025-02-21,0.60,0.36,0.24,Compra
2025-02-24,0.55,0.39,0.16,Compra
2025-02-25,0.53,0.42,0.11,Compra
2025-02-26,0.54,0.45,0.09,Compra
2025-02-27,0.50,0.46,0.04,Compra
2025-02-28,0.50,0.47,0.03,Compra
2025-03-03,0.46,0.46,0.00,Neutro
2025-03-04,0.40,0.45,-0.05,Venda
2025-03-05,0.36,0.43,-0.07,Venda
2025-03-06,0.29,0.40,-0.11,Venda
2025-03-07,0.15,0.35,-0.20,Venda
2025-03-10,-0.14,0.25,-0.39,Venda
2025-03-11,-0.40,0.12,-0.52,Venda
2025-03-12,-0.60,-0.02,-0.58,Venda
2025-03-13,-0.84,-0.18,-0.66,Venda
2025-03-14,-0.98,-0.34,-0.64,Venda
2025-03-17,-0.98,-0.47,-0.51,Venda
2025-03-18,-0.98,-0.57,-0.41,Venda
2025-03-19,-0.95,-0.65,-0.30,Venda
2025-03-20,-0.93,-0.70,-0.23,Venda
2025-03-21,-0.86,-0.74,-0.12,Venda
2025-03-24,-0.73,-0.73,0.00,Neutro
2025-03-25,-0.57,-0.70,0.13,Compra
2025-03-26,-0.46,-0.65,0.19,Compra
2025-03-27,-0.44,-0.61,0.17,Compra
2025-03-28,-0.51,-0.59,0.08,Compra
2025-03-31,-0.62,-0.60,-0.02,Venda
2025-04-01,-0.73,-0.62,-0.11,Venda
2025-04-02,-0.76,-0.65,-0.11,Venda
2025-04-03,-0.88,-0.70,-0.18,Venda
2025-04-04,-1.10,-0.78,-0.32,Venda
2025-04-07,-1.21,-0.86,-0.35,Venda
2025-04-08,-1.30,-0.95,-0.35,Venda
2025-04-09,-1.23,-1.01,-0.22,Venda
2025-04-10,-1.23,-1.05,-0.18,Venda
2025-04-11,-1.17,-1.08,-0.09,Venda
2025-04-14,-1.14,-1.09,-0.05,Venda
2025-04-15,-1.09,-1.09,0.00,Neutro
2025-04-16,-1.08,-1.09,0.01,Compra
2025-04-17,-1.04,-1.08,0.04,Compra
2025-04-21,-1.11,-1.08,-0.03,Venda
2025-04-22,-1.13,-1.09,-0.04,Venda
2025-04-23,-1.10,-1.09,-0.01,Venda
2025-04-24,-1.02,-1.08,0.06,Compra
2025-04-25,-0.93,-1.05,0.12,Compra
2025-04-28,-0.85,-1.01,0.16,Compra
2025-04-29,-0.76,-0.96,0.20,Compra
2025-04-30,-0.70,-0.91,0.21,Compra
2025-05-01,-0.61,-0.85,0.24,Compra
2025-05-02,-0.44,-0.77,0.33,Compra
2025-05-05,-0.25,-0.66,0.41,Compra
2025-05-06,-0.22,-0.57,0.35,Compra
2025-05-07,-0.15,-0.49,0.34,Compra
2025-05-08,-0.06,-0.40,0.34,Compra
2025-05-09,-0.00,-0.32,0.32,Compra
2025-05-12,0.14,-0.23,0.37,Compra
2025-05-13,0.23,-0.14,0.37,Compra
2025-05-14,0.25,-0.06,0.31,Compra
2025-05-15,0.23,-0.00,0.23,Compra
2025-05-16,0.22,0.04,0.18,Compra
2025-05-19,0.18,0.07,0.11,Compra
2025-05-20,0.11,0.08,0.03,Compra
2025-05-21,-0.00,0.06,-0.06,Venda
2025-05-22,-0.08,0.03,-0.11,Venda
2025-05-23,-0.16,-0.01,-0.15,Venda
2025-05-27,-0.18,-0.04,-0.14,Venda
2025-05-28,-0.19,-0.07,-0.12,Venda
2025-05-29,-0.21,-0.10,-0.11,Venda
2025-05-30,-0.21,-0.12,-0.09,Venda
2025-06-02,-0.22,-0.14,-0.08,Venda
2025-06-03,-0.20,-0.15,-0.05,Venda
2025-06-04,-0.16,-0.15,-0.01,Venda
2025-06-05,-0.12,-0.15,0.03,Compra
2025-06-06,-0.01,-0.12,0.11,Compra
2025-06-09,0.08,-0.08,0.16,Compra
2025-06-10,0.20,-0.02,0.22,Compra
2025-06-11,0.51,0.08,0.43,Compra
