Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2025-02-19,0.00,0.00,0.00,Neutro
2025-02-20,-0.01,-0.00,-0.01,Venda
2025-02-21,-0.01,-0.00,-0.01,Venda
2025-02-24,0.03,0.00,0.03,Compra
2025-02-25,0.05,0.01,0.04,Compra
2025-02-26,0.09,0.03,0.06,Compra
2025-02-27,0.11,0.04,0.07,Compra
2025-02-28,0.16,0.07,0.09,Compra
2025-03-03,0.20,0.09,0.11,Compra
2025-03-04,0.20,0.12,0.08,Compra
2025-03-05,0.25,0.14,0.11,Compra
2025-03-06,0.30,0.17,0.13,Compra
2025-03-07,0.31,0.20,0.11,Compra
2025-03-10,0.26,0.21,0.05,Compra
2025-03-11,0.28,0.23,0.05,Compra
2025-03-12,0.26,0.23,0.03,Compra
2025-03-13,0.26,0.24,0.02,Compra
2025-03-14,0.28,0.25,0.03,Compra
2025-03-17,0.28,0.25,0.03,Compra
2025-03-18,0.27,0.26,0.01,Compra
2025-03-19,0.29,0.26,0.03,Compra
2025-03-20,0.32,0.27,0.05,Compra
2025-03-21,0.34,0.29,0.05,Compra
2025-03-24,0.36,0.30,0.06,Compra
2025-03-25,0.35,0.31,0.04,Compra
2025-03-26,0.35,0.32,0.03,Compra
2025-03-27,0.34,0.32,0.02,Compra
2025-03-28,0.34,0.33,0.01,Compra
2025-03-31,0.33,0.33,0.00,Neutro
2025-04-01,0.30,0.32,-0.02,Venda
2025-04-02,0.26,0.31,-0.05,Venda
2025-04-03,0.24,0.30,-0.06,Venda
2025-04-04,0.22,0.28,-0.06,Venda
2025-04-07,0.20,0.26,-0.06,Venda
2025-04-08,0.12,0.24,-0.12,Venda
2025-04-09,0.04,0.20,-0.16,Venda
2025-04-10,-0.03,0.15,-0.18,Venda
2025-04-11,-0.08,0.10,-0.18,Venda
2025-04-14,-0.10,0.06,-0.16,Venda
2025-04-15,-0.12,0.03,-0.15,Venda
2025-04-16,-0.12,-0.00,-0.12,Venda
2025-04-17,-0.11,-0.02,-0.09,Venda
2025-04-21,-0.10,-0.04,-0.06,Venda
2025-04-22,-0.07,-0.05,-0.02,Venda
2025-04-23,-0.05,-0.05,0.00,Neutro
2025-04-24,-0.05,-0.05,0.00,Neutro
2025-04-25,-0.06,-0.05,-0.01,Venda
2025-04-28,-0.08,-0.06,-0.02,Venda
2025-04-29,-0.09,-0.06,-0.03,Venda
2025-04-30,-0.12,-0.07,-0.05,Venda
2025-05-01,-0.13,-0.09,-0.04,Venda
2025-05-02,-0.13,-0.09,-0.04,Venda
2025-05-05,-0.13,-0.10,-0.03,Venda
2025-05-06,-0.11,-0.10,-0.01,Venda
2025-05-07,-0.10,-0.10,0.00,Neutro
2025-05-08,-0.08,-0.10,0.02,Compra
2025-05-09,-0.08,-0.09,0.01,Compra
2025-05-12,-0.05,-0.09,0.04,Compra
2025-05-13,-0.00,-0.07,0.07,Compra
2025-05-14,0.03,-0.05,0.08,Compra
2025-05-15,0.09,-0.02,0.11,Compra
2025-05-16,0.14,0.01,0.13,Compra
2025-05-19,0.18,0.04,0.14,Compra
2025-05-20,0.25,0.09,0.16,Compra
2025-05-21,0.28,0.12,0.16,Compra
2025-05-22,0.30,0.16,0.14,Compra
2025-05-23,0.30,0.19,0.11,Compra
2025-05-27,0.30,0.21,0.09,Compra
2025-05-28,0.30,0.23,0.07,Compra
2025-05-29,0.30,0.24,0.06,Compra
2025-05-30,0.31,0.26,0.05,Compra
2025-06-02,0.31,0.27,0.04,Compra
2025-06-03,0.33,0.28,0.05,Compra
