Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2026-02-03,0.00,0.00,0.00,Neutro
2026-02-04,-0.40,-0.08,-0.32,Venda
2026-02-05,-1.00,-0.26,-0.74,Venda
2026-02-06,-1.20,-0.45,-0.75,Venda
2026-02-09,-1.11,-0.58,-0.53,Venda
2026-02-10,-1.29,-0.72,-0.57,Venda
2026-02-11,-1.53,-0.89,-0.64,Venda
2026-02-12,-1.85,-1.08,-0.77,Venda
2026-02-13,-2.07,-1.28,-0.79,Venda
2026-02-17,-2.21,-1.46,-0.75,Venda
2026-02-18,-2.16,-1.60,-0.56,Venda
2026-02-19,-1.96,-1.67,-0.29,Venda
2026-02-20,-1.86,-1.71,-0.15,Venda
2026-02-23,-1.70,-1.71,0.01,Compra
2026-02-24,-1.54,-1.68,0.14,Compra
2026-02-25,-1.48,-1.64,0.16,Compra
2026-02-26,-1.31,-1.57,0.26,Compra
2026-02-27,-1.44,-1.54,0.10,Compra
2026-03-02,-1.16,-1.47,0.31,Compra
2026-03-03,-0.71,-1.32,0.61,Compra
2026-03-04,-0.34,-1.12,0.78,Compra
2026-03-05,0.03,-0.89,0.92,Compra
2026-03-06,0.38,-0.64,1.02,Compra
2026-03-09,0.34,-0.44,0.78,Compra
2026-03-10,0.43,-0.27,0.70,Compra
2026-03-11,0.81,-0.05,0.86,Compra
2026-03-12,1.11,0.18,0.93,Compra
2026-03-13,1.25,0.39,0.86,Compra
2026-03-16,1.27,0.57,0.70,Compra
2026-03-17,1.59,0.77,0.82,Compra
2026-03-18,1.85,0.99,0.86,Compra
2026-03-19,1.55,1.10,0.45,Compra
2026-03-20,0.90,1.06,-0.16,Venda
2026-03-23,0.73,0.99,-0.26,Venda
2026-03-24,0.77,0.95,-0.18,Venda
2026-03-25,0.75,0.91,-0.16,Venda
2026-03-26,0.32,0.79,-0.47,Venda
2026-03-27,-0.27,0.58,-0.85,Venda
2026-03-30,-0.91,0.28,-1.19,Venda
2026-03-31,-1.19,-0.01,-1.18,Venda
2026-04-01,-1.53,-0.32,-1.21,Venda
2026-04-02,-1.68,-0.59,-1.09,Venda
2026-04-06,-1.75,-0.82,-0.93,Venda
2026-04-07,-1.95,-1.05,-0.90,Venda
2026-04-08,-1.95,-1.23,-0.72,Venda
2026-04-09,-2.10,-1.40,-0.70,Venda
2026-04-10,-2.13,-1.55,-0.58,Venda
2026-04-13,-2.05,-1.65,-0.40,Venda
2026-04-14,-2.00,-1.72,-0.28,Venda
2026-04-15,-1.89,-1.75,-0.14,Venda
2026-04-16,-1.67,-1.74,0.07,Compra
2026-04-17,-1.65,-1.72,0.07,Compra
2026-04-20,-1.63,-1.70,0.07,Compra
2026-04-21,-1.60,-1.68,0.08,Compra
2026-04-22,-1.42,-1.63,0.21,Compra
2026-04-23,-1.42,-1.59,0.17,Compra
2026-04-24,-1.52,-1.57,0.05,Compra
2026-04-27,-1.59,-1.58,-0.01,Venda
2026-04-28,-1.68,-1.60,-0.08,Venda
2026-04-29,-1.77,-1.63,-0.14,Venda
2026-04-30,-1.74,-1.65,-0.09,Venda
2026-05-01,-1.76,-1.67,-0.09,Venda
2026-05-04,-1.79,-1.70,-0.09,Venda
2026-05-05,-1.86,-1.73,-0.13,Venda
2026-05-06,-1.88,-1.76,-0.12,Venda
2026-05-07,-1.90,-1.79,-0.11,Venda
2026-05-08,-1.90,-1.81,-0.09,Venda
2026-05-11,-1.78,-1.80,0.02,Compra
2026-05-12,-1.69,-1.78,0.09,Compra
2026-05-13,-1.80,-1.79,-0.01,Venda
2026-05-14,-1.83,-1.79,-0.04,Venda
2026-05-15,-1.86,-1.81,-0.05,Venda
2026-05-18,-1.93,-1.83,-0.10,Venda
2026-05-19,-2.00,-1.87,-0.13,Venda
2026-05-20,-1.99,-1.89,-0.10,Venda
2026-05-21,-1.95,-1.90,-0.05,Venda
2026-05-22,-1.87,-1.90,0.03,Compra
2026-05-26,-1.75,-1.87,0.12,Compra
2026-05-27,-1.54,-1.80,0.26,Compra
2026-05-28,-0.96,-1.63,0.67,Compra
2026-05-29,-0.46,-1.40,0.94,Compra
2026-06-01,-0.02,-1.12,1.10,Compra
2026-06-02,0.35,-0.83,1.18,Compra
2026-06-03,0.46,-0.57,1.03,Compra
2026-06-04,0.67,-0.32,0.99,Compra
2026-06-05,0.53,-0.15,0.68,Compra
2026-06-08,0.38,-0.05,0.43,Compra
2026-06-09,0.15,-0.01,0.16,Compra
2026-06-10,-0.10,-0.03,-0.07,Venda
2026-06-11,-0.18,-0.06,-0.12,Venda
2026-06-12,-0.33,-0.11,-0.22,Venda
2026-06-15,-0.37,-0.16,-0.21,Venda
2026-06-16,-0.51,-0.23,-0.28,Venda
2026-06-17,-0.59,-0.30,-0.29,Venda
2026-06-18,-0.62,-0.37,-0.25,Venda
2026-06-22,-0.72,-0.44,-0.28,Venda
2026-06-23,-0.84,-0.52,-0.32,Venda
