Date,Open,Close,Change_Pct
2015-01-02,1017.750000,1002.500000,-1.500000
2015-01-05,1002.500000,1039.750000,3.720000
2015-01-06,1037.500000,1051.000000,1.300000
2015-01-07,1049.750000,1052.750000,0.290000
2015-01-08,1051.500000,1045.000000,-0.620000
2015-01-09,1044.250000,1051.500000,0.690000
2015-01-12,1047.000000,1013.500000,-3.200000
2015-01-13,1017.500000,1000.000000,-1.720000
2015-01-14,1003.500000,992.500000,-1.100000
2015-01-15,1014.500000,991.000000,-2.320000
2015-01-16,991.250000,991.750000,0.050000
2015-01-20,982.000000,982.000000,0.000000
2015-01-21,983.500000,983.500000,0.000000
2015-01-22,984.250000,976.750000,-0.760000
2015-01-23,977.000000,972.750000,-0.440000
2015-01-26,971.750000,983.500000,1.210000
2015-01-27,982.250000,973.750000,-0.870000
2015-01-28,972.750000,970.250000,-0.260000
2015-01-29,969.500000,968.250000,-0.130000
2015-01-30,968.000000,961.000000,-0.720000
2015-02-02,961.000000,959.500000,-0.160000
2015-02-03,959.750000,987.000000,2.840000
2015-02-04,985.250000,972.000000,-1.340000
2015-02-05,970.000000,981.250000,1.160000
2015-02-06,981.250000,973.500000,-0.790000
2015-02-09,973.500000,978.500000,0.510000
2015-02-10,978.250000,969.000000,-0.950000
2015-02-11,970.750000,977.750000,0.720000
2015-02-12,977.250000,983.750000,0.670000
2015-02-13,982.750000,990.500000,0.790000
2015-02-17,992.000000,1007.750000,1.590000
2015-02-18,1007.000000,995.750000,-1.120000
2015-02-19,995.250000,1007.250000,1.210000
2015-02-20,1006.750000,999.250000,-0.740000
2015-02-23,1000.500000,999.250000,-0.120000
2015-02-24,999.250000,1016.000000,1.680000
2015-02-25,1015.000000,1007.750000,-0.710000
2015-02-26,1007.500000,1024.000000,1.640000
2015-02-27,1023.000000,1030.750000,0.760000
2015-03-02,1029.750000,1011.250000,-1.800000
2015-03-03,1011.750000,1008.750000,-0.300000
2015-03-04,1008.750000,989.000000,-1.960000
2015-03-05,990.000000,979.250000,-1.090000
2015-03-06,979.000000,979.250000,0.030000
2015-03-09,983.000000,988.250000,0.530000
2015-03-10,987.250000,980.000000,-0.730000
2015-03-11,979.000000,989.000000,1.020000
2015-03-12,989.000000,986.500000,-0.250000
2015-03-13,986.500000,968.250000,-1.850000
2015-03-16,972.500000,969.250000,-0.330000
2015-03-17,968.000000,954.500000,-1.390000
2015-03-18,954.500000,965.000000,1.100000
2015-03-19,969.250000,961.750000,-0.770000
2015-03-20,961.750000,973.750000,1.250000
2015-03-23,974.500000,983.500000,0.920000
2015-03-24,983.750000,981.750000,-0.200000
2015-03-25,982.750000,978.750000,-0.410000
2015-03-26,977.000000,974.500000,-0.260000
2015-03-27,974.000000,967.250000,-0.690000
2015-03-30,968.000000,967.750000,-0.030000
2015-03-31,967.000000,973.250000,0.650000
2015-04-01,973.250000,989.750000,1.700000
2015-04-02,988.000000,986.000000,-0.200000
2015-04-06,985.000000,978.500000,-0.660000
2015-04-07,977.750000,971.000000,-0.690000
2015-04-08,971.000000,971.500000,0.050000
2015-04-09,971.250000,953.500000,-1.830000
2015-04-10,954.000000,951.500000,-0.260000
2015-04-13,948.000000,948.750000,0.080000
2015-04-14,948.750000,960.250000,1.210000
2015-04-15,959.250000,965.000000,0.600000
2015-04-16,964.000000,966.000000,0.210000
2015-04-17,965.250000,968.750000,0.360000
2015-04-20,968.000000,977.500000,0.980000
2015-04-21,976.750000,975.250000,-0.150000
2015-04-22,973.750000,970.500000,-0.330000
2015-04-23,971.250000,978.250000,0.720000
2015-04-24,978.000000,969.750000,-0.840000
2015-04-27,968.000000,973.000000,0.520000
2015-04-28,972.000000,977.500000,0.570000
2015-04-29,977.000000,988.500000,1.180000
2015-04-30,989.000000,978.500000,-1.060000
2015-05-01,979.750000,968.500000,-1.150000
2015-05-04,968.000000,983.000000,1.550000
2015-05-05,982.500000,993.500000,1.120000
2015-05-06,993.250000,990.500000,-0.280000
2015-05-07,990.500000,981.500000,-0.910000
2015-05-08,982.750000,984.500000,0.180000
2015-05-11,983.000000,983.000000,0.000000
2015-05-12,982.000000,967.000000,-1.530000
2015-05-13,974.500000,975.000000,0.050000
2015-05-14,976.750000,963.000000,-1.410000
2015-05-15,957.250000,953.250000,-0.420000
2015-05-18,953.250000,954.500000,0.130000
2015-05-19,953.250000,946.250000,-0.730000
2015-05-20,946.250000,941.250000,-0.530000
2015-05-21,941.250000,938.500000,-0.290000
2015-05-22,938.000000,924.250000,-1.470000
2015-05-26,923.750000,922.500000,-0.140000
2015-05-27,922.000000,927.000000,0.540000
2015-05-28,927.000000,926.000000,-0.110000
2015-05-29,926.000000,934.000000,0.860000
2015-06-01,931.000000,926.000000,-0.540000
2015-06-02,926.000000,940.750000,1.590000
2015-06-03,941.500000,935.250000,-0.660000
2015-06-04,934.750000,946.500000,1.260000
2015-06-05,944.500000,937.750000,-0.710000
2015-06-08,938.250000,944.250000,0.640000
2015-06-09,946.000000,951.500000,0.580000
2015-06-10,951.500000,949.500000,-0.210000
2015-06-11,947.250000,940.000000,-0.770000
2015-06-12,939.000000,940.000000,0.110000
2015-06-15,940.000000,937.750000,-0.240000
2015-06-16,939.000000,957.500000,1.970000
2015-06-17,957.500000,969.000000,1.200000
2015-06-18,967.000000,977.750000,1.110000
2015-06-19,976.000000,971.500000,-0.460000
2015-06-22,972.500000,989.500000,1.750000
2015-06-23,989.500000,987.500000,-0.200000
2015-06-24,987.250000,981.750000,-0.560000
2015-06-25,981.000000,1000.250000,1.960000
2015-06-26,999.000000,1002.000000,0.300000
2015-06-29,997.250000,1002.500000,0.530000
2015-06-30,1000.500000,1056.250000,5.570000
2015-07-01,1053.500000,1044.000000,-0.900000
2015-07-02,1041.750000,1045.250000,0.340000
2015-07-06,1037.000000,1033.750000,-0.310000
2015-07-07,1029.000000,1002.000000,-2.620000
2015-07-08,1008.250000,1006.250000,-0.200000
2015-07-09,1008.750000,1037.750000,2.870000
2015-07-10,1037.250000,1043.500000,0.600000
2015-07-13,1044.500000,1045.250000,0.070000
2015-07-14,1052.500000,1039.000000,-1.280000
2015-07-15,1030.000000,1025.000000,-0.490000
2015-07-16,1027.250000,1019.000000,-0.800000
2015-07-17,1016.500000,1014.750000,-0.170000
2015-07-20,1012.000000,1007.750000,-0.420000
2015-07-21,1011.000000,1018.750000,0.770000
2015-07-22,1018.750000,1020.750000,0.200000
2015-07-23,1021.250000,1010.000000,-1.100000
2015-07-24,1010.500000,991.250000,-1.900000
2015-07-27,988.000000,961.250000,-2.710000
2015-07-28,963.000000,974.750000,1.220000
2015-07-29,976.750000,983.000000,0.640000
2015-07-30,982.000000,990.250000,0.840000
2015-07-31,993.000000,980.750000,-1.230000
2015-08-03,978.000000,977.500000,-0.050000
2015-08-04,977.500000,976.000000,-0.150000
2015-08-05,974.500000,991.750000,1.770000
2015-08-06,991.000000,985.500000,-0.550000
2015-08-07,982.000000,1009.000000,2.750000
2015-08-10,1010.500000,1044.750000,3.390000
2015-08-11,1039.000000,1014.000000,-2.410000
2015-08-12,1018.750000,951.000000,-6.650000
2015-08-13,953.000000,993.000000,4.200000
2015-08-14,991.250000,978.500000,-1.290000
2015-08-17,920.000000,927.000000,0.760000
2015-08-18,925.250000,913.250000,-1.300000
2015-08-19,913.000000,903.500000,-1.040000
2015-08-20,904.750000,921.500000,1.850000
2015-08-21,920.000000,905.250000,-1.600000
2015-08-24,899.500000,892.750000,-0.750000
2015-08-25,893.000000,894.250000,0.140000
2015-08-26,893.250000,877.750000,-1.740000
2015-08-27,879.500000,886.250000,0.770000
2015-08-28,887.250000,893.250000,0.680000
2015-08-31,894.250000,897.500000,0.360000
2015-09-01,891.750000,884.750000,-0.780000
2015-09-02,882.500000,883.750000,0.140000
2015-09-03,883.750000,879.750000,-0.450000
2015-09-04,879.750000,877.250000,-0.280000
2015-09-08,884.000000,890.750000,0.760000
2015-09-09,888.250000,882.750000,-0.620000
2015-09-10,882.750000,884.500000,0.200000
2015-09-11,886.000000,887.750000,0.200000
2015-09-14,887.250000,882.750000,-0.510000
2015-09-15,886.500000,889.000000,0.280000
2015-09-16,889.000000,887.250000,-0.200000
2015-09-17,886.750000,884.500000,-0.250000
2015-09-18,883.750000,867.250000,-1.870000
2015-09-21,868.000000,874.250000,0.720000
2015-09-22,871.250000,861.750000,-1.090000
2015-09-23,861.250000,863.750000,0.290000
2015-09-24,863.000000,868.000000,0.580000
2015-09-25,869.000000,889.250000,2.330000
2015-09-28,888.000000,876.750000,-1.270000
2015-09-29,876.250000,884.250000,0.910000
2015-09-30,883.500000,892.000000,0.960000
2015-10-01,891.500000,877.250000,-1.600000
2015-10-02,877.000000,874.250000,-0.310000
2015-10-05,874.000000,884.250000,1.170000
2015-10-06,879.250000,888.000000,1.000000
2015-10-07,887.250000,891.000000,0.420000
2015-10-08,890.000000,881.250000,-0.980000
2015-10-09,880.500000,885.750000,0.600000
2015-10-12,885.500000,887.500000,0.230000
2015-10-13,886.250000,914.000000,3.130000
2015-10-14,912.000000,910.500000,-0.160000
2015-10-15,909.000000,905.250000,-0.410000
2015-10-16,904.250000,898.250000,-0.660000
2015-10-19,897.500000,891.000000,-0.720000
2015-10-20,890.250000,896.000000,0.650000
2015-10-21,896.000000,905.250000,1.030000
2015-10-22,905.000000,898.750000,-0.690000
2015-10-23,898.750000,895.500000,-0.360000
