Date,Open,Close,Change_Pct
2000-01-04,428.000000,429.700000,0.400000
2000-01-05,428.000000,419.900000,-1.890000
2000-01-06,415.000000,412.000000,-0.720000
2000-01-07,408.000000,414.000000,1.470000
2000-01-10,414.000000,415.000000,0.240000
2000-01-11,415.000000,413.000000,-0.480000
2000-01-12,415.000000,417.400000,0.580000
2000-01-13,418.000000,419.900000,0.450000
2000-01-14,419.000000,425.400000,1.530000
2000-01-18,428.000000,430.700000,0.630000
2000-01-19,437.000000,443.200000,1.420000
2000-01-20,447.000000,442.500000,-1.010000
2000-01-21,441.400000,445.500000,0.930000
2000-01-24,455.000000,455.500000,0.110000
2000-01-25,459.000000,461.400000,0.520000
2000-01-26,450.000000,447.500000,-0.560000
2000-01-27,436.000000,445.600000,2.200000
2000-01-28,456.000000,453.800000,-0.480000
2000-01-31,455.000000,455.000000,0.000000
2000-02-01,455.000000,452.900000,-0.460000
2000-02-02,459.500000,466.200000,1.460000
2000-02-03,474.000000,474.800000,0.170000
2000-02-04,477.000000,479.000000,0.420000
2000-02-07,489.000000,474.300000,-3.010000
2000-02-08,484.000000,498.500000,3.000000
2000-02-09,515.000000,529.600000,2.830000
2000-02-10,511.000000,517.900000,1.350000
2000-02-11,523.000000,526.400000,0.650000
2000-02-14,516.400000,517.200000,0.150000
2000-02-15,516.000000,530.500000,2.810000
2000-02-16,531.200000,542.400000,2.110000
2000-02-17,548.000000,529.400000,-3.390000
2000-02-18,510.000000,503.200000,-1.330000
2000-02-22,484.000000,510.000000,5.370000
2000-02-23,492.000000,471.900000,-4.090000
2000-02-24,465.000000,468.000000,0.650000
2000-02-25,465.000000,452.100000,-2.770000
2000-02-28,460.000000,465.100000,1.110000
2000-02-29,474.000000,471.700000,-0.490000
2000-03-01,474.000000,467.200000,-1.430000
2000-03-02,460.000000,452.500000,-1.630000
2000-03-03,453.000000,463.500000,2.320000
2000-03-06,461.000000,464.100000,0.670000
2000-03-07,462.000000,469.000000,1.520000
2000-03-08,470.000000,468.200000,-0.380000
2000-03-09,466.200000,468.500000,0.490000
2000-03-10,471.000000,470.700000,-0.060000
