Date,Open,Close,Change_Pct
2015-01-02,396.250000,395.750000,-0.130000
2015-01-05,395.750000,406.000000,2.590000
2015-01-06,405.500000,405.000000,-0.120000
2015-01-07,404.750000,396.250000,-2.100000
2015-01-08,396.500000,394.250000,-0.570000
2015-01-09,394.750000,400.250000,1.390000
2015-01-12,399.000000,402.000000,0.750000
2015-01-13,402.000000,385.750000,-4.040000
2015-01-14,386.000000,381.000000,-1.300000
2015-01-15,382.750000,380.000000,-0.720000
2015-01-16,380.500000,387.000000,1.710000
2015-01-20,385.250000,390.250000,1.300000
2015-01-21,390.000000,388.000000,-0.510000
2015-01-22,387.750000,383.750000,-1.030000
2015-01-23,384.000000,386.750000,0.720000
2015-01-26,385.750000,384.000000,-0.450000
2015-01-27,383.500000,381.250000,-0.590000
2015-01-28,380.750000,373.250000,-1.970000
2015-01-29,373.500000,371.500000,-0.540000
2015-01-30,372.750000,370.000000,-0.740000
2015-02-02,369.750000,369.750000,0.000000
2015-02-03,370.000000,385.750000,4.260000
2015-02-04,385.000000,383.500000,-0.390000
2015-02-05,382.500000,385.250000,0.720000
2015-02-06,385.000000,385.750000,0.190000
2015-02-09,385.250000,391.250000,1.560000
2015-02-10,390.750000,388.000000,-0.700000
2015-02-11,388.000000,385.750000,-0.580000
2015-02-12,385.250000,383.000000,-0.580000
2015-02-13,383.000000,387.250000,1.110000
2015-02-17,387.000000,389.500000,0.650000
2015-02-18,389.000000,383.750000,-1.350000
2015-02-19,383.750000,389.750000,1.560000
2015-02-20,389.000000,385.250000,-0.960000
2015-02-23,385.250000,378.750000,-1.690000
2015-02-24,379.000000,377.500000,-0.400000
2015-02-25,378.000000,375.750000,-0.600000
2015-02-26,376.000000,380.000000,1.060000
2015-02-27,379.000000,384.500000,1.450000
2015-03-02,383.000000,378.750000,-1.110000
2015-03-03,379.000000,382.000000,0.790000
2015-03-04,382.000000,381.500000,-0.130000
2015-03-05,381.250000,382.750000,0.390000
2015-03-06,381.000000,379.250000,-0.460000
2015-03-09,379.250000,383.250000,1.050000
2015-03-10,383.000000,382.250000,-0.200000
2015-03-11,382.250000,384.000000,0.460000
2015-03-12,384.000000,382.250000,-0.460000
2015-03-13,383.250000,374.000000,-2.410000
2015-03-16,380.750000,379.000000,-0.460000
2015-03-17,379.000000,371.000000,-2.110000
2015-03-18,371.500000,374.750000,0.870000
2015-03-19,377.500000,373.500000,-1.060000
2015-03-20,373.500000,385.000000,3.080000
2015-03-23,385.000000,390.250000,1.360000
2015-03-24,389.250000,393.250000,1.030000
2015-03-25,392.750000,395.000000,0.570000
2015-03-26,394.000000,391.250000,-0.700000
2015-03-27,391.000000,391.000000,0.000000
2015-03-30,391.500000,394.500000,0.770000
2015-03-31,394.000000,376.250000,-4.510000
2015-04-01,377.000000,381.750000,1.260000
2015-04-02,381.750000,386.500000,1.240000
2015-04-06,386.250000,385.000000,-0.320000
2015-04-07,385.000000,383.000000,-0.520000
2015-04-08,383.250000,379.250000,-1.040000
2015-04-09,379.000000,378.000000,-0.260000
2015-04-10,378.250000,377.000000,-0.330000
2015-04-13,375.000000,370.500000,-1.200000
2015-04-14,371.000000,373.500000,0.670000
2015-04-15,372.750000,376.000000,0.870000
2015-04-16,375.750000,376.250000,0.130000
2015-04-17,376.250000,379.750000,0.930000
2015-04-20,379.500000,378.000000,-0.400000
2015-04-21,377.000000,373.000000,-1.060000
2015-04-22,373.000000,372.500000,-0.130000
2015-04-23,372.500000,370.750000,-0.470000
2015-04-24,371.000000,364.500000,-1.750000
2015-04-27,363.750000,360.750000,-0.820000
2015-04-28,360.500000,361.000000,0.140000
2015-04-29,361.000000,363.750000,0.760000
2015-04-30,364.250000,362.500000,-0.480000
2015-05-01,362.500000,359.750000,-0.760000
2015-05-04,359.000000,358.750000,-0.070000
2015-05-05,357.750000,361.250000,0.980000
2015-05-06,361.750000,366.500000,1.310000
2015-05-07,365.500000,357.750000,-2.120000
2015-05-08,357.750000,358.500000,0.210000
2015-05-11,359.000000,358.250000,-0.210000
2015-05-12,358.250000,357.000000,-0.350000
2015-05-13,356.250000,356.000000,-0.070000
2015-05-14,356.750000,361.000000,1.190000
2015-05-15,367.750000,365.500000,-0.610000
2015-05-18,365.250000,368.000000,0.750000
2015-05-19,367.250000,362.000000,-1.430000
2015-05-20,362.250000,360.000000,-0.620000
2015-05-21,360.000000,365.000000,1.390000
2015-05-22,364.000000,360.000000,-1.100000
2015-05-26,361.000000,355.000000,-1.660000
2015-05-27,355.000000,349.500000,-1.550000
2015-05-28,349.500000,353.500000,1.140000
2015-05-29,353.250000,351.500000,-0.500000
2015-06-01,350.500000,352.250000,0.500000
2015-06-02,352.000000,359.000000,1.990000
2015-06-03,359.000000,359.000000,0.000000
2015-06-04,358.500000,363.500000,1.390000
2015-06-05,362.750000,360.500000,-0.620000
2015-06-08,360.500000,365.250000,1.320000
2015-06-09,364.750000,365.000000,0.070000
2015-06-10,364.750000,357.250000,-2.060000
2015-06-11,357.500000,356.500000,-0.280000
2015-06-12,356.000000,353.000000,-0.840000
2015-06-15,353.000000,348.250000,-1.350000
2015-06-16,349.000000,354.000000,1.430000
2015-06-17,353.750000,359.250000,1.550000
2015-06-18,359.000000,358.000000,-0.280000
2015-06-19,357.750000,353.250000,-1.260000
2015-06-22,352.750000,360.000000,2.060000
2015-06-23,361.000000,367.500000,1.800000
2015-06-24,367.000000,366.500000,-0.140000
2015-06-25,366.000000,376.500000,2.870000
2015-06-26,376.000000,385.000000,2.390000
2015-06-29,383.750000,383.250000,-0.130000
2015-06-30,383.250000,414.000000,8.020000
2015-07-01,411.000000,413.750000,0.670000
2015-07-02,413.000000,419.750000,1.630000
2015-07-06,417.750000,418.500000,0.180000
2015-07-07,412.500000,415.750000,0.790000
2015-07-08,414.750000,416.250000,0.360000
2015-07-09,416.500000,421.250000,1.140000
2015-07-10,420.000000,427.250000,1.730000
2015-07-13,427.000000,433.500000,1.520000
2015-07-14,433.750000,424.000000,-2.250000
2015-07-15,427.000000,429.500000,0.590000
2015-07-16,430.250000,430.000000,-0.060000
2015-07-17,428.000000,420.250000,-1.810000
2015-07-20,418.500000,405.000000,-3.230000
2015-07-21,406.500000,406.500000,0.000000
