Date,Dividends,Stock_Splits,Dividend_Yield,Dividend_Rate,Payout_Ratio,Dividend_1Y_Total,Dividend_1Y_Count,Last_Dividend,Ex_Dividend_Date
2017-12-20,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0,0.2250,2017-06-13
2017-06-14,0.2250,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.2250,2017-06-13
2017-03-15,0.2250,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.2250,2017-06-13
2016-12-14,0.2250,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.2250,2017-06-13
2016-09-14,0.2250,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.2250,2017-06-13
2016-06-14,0.2250,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.2250,2017-06-13
2016-03-15,0.2250,1.0000,0.0000,0.0000,0.0000,0.0000,0,0.2250,2017-06-13
