Date,Dividends,Stock_Splits,Dividend_Yield,Dividend_Rate,Payout_Ratio,Dividend_1Y_Total,Dividend_1Y_Count,Last_Dividend,Ex_Dividend_Date
2008-04-21,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0,0.0000,N/A
2000-06-02,0.0000,0.2857,0.0000,0.0000,0.0000,0.0000,0,0.0000,N/A
