Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2000-01-03,,,,,,Neutro
2000-01-04,,,,,,Neutro
2000-01-05,,,,,,Neutro
2000-01-06,,,,,,Neutro
2000-01-07,,,,,,Neutro
2000-01-10,,,,,,Neutro
2000-01-11,,,,,,Neutro
2000-01-12,,,,,,Neutro
2000-01-13,,,,,,Neutro
2000-01-14,,,,,,Neutro
2000-01-18,,,,,,Neutro
2000-01-19,,,,,,Neutro
2000-01-20,,,,,,Neutro
2000-01-21,,,,,,Neutro
2000-01-24,,,,,,Neutro
2000-01-25,,,,,,Neutro
2000-01-26,,,,,,Neutro
2000-01-27,,,,,,Neutro
2000-01-28,,,,,,Neutro
2000-01-31,4.74,4.23,3.72,24.13,0.14,Neutro
2000-02-01,4.73,4.22,3.71,24.19,0.38,Neutro
2000-02-02,4.71,4.20,3.70,24.03,0.40,Neutro
2000-02-03,4.67,4.18,3.69,23.45,0.36,Neutro
2000-02-04,4.63,4.16,3.69,22.62,0.37,Neutro
2000-02-07,4.58,4.13,3.68,21.80,0.27,Neutro
2000-02-08,4.52,4.10,3.68,20.47,0.39,Neutro
2000-02-09,4.50,4.08,3.67,20.33,0.30,Neutro
2000-02-10,4.44,4.06,3.67,18.98,0.32,Neutro
2000-02-11,4.35,4.03,3.70,16.14,0.34,Neutro
2000-02-14,4.27,4.00,3.74,13.23,0.45,Neutro
2000-02-15,4.20,3.99,3.77,10.78,0.49,Neutro
2000-02-16,4.19,3.98,3.77,10.54,0.50,Neutro
2000-02-17,4.18,3.97,3.77,10.32,0.37,Neutro
2000-02-18,4.10,3.95,3.81,7.33,0.28,Neutro
2000-02-22,4.10,3.95,3.79,7.85,0.23,Neutro
2000-02-23,4.10,3.95,3.79,7.85,0.32,Neutro
2000-02-24,4.10,3.95,3.79,7.86,0.23,Neutro
2000-02-25,4.10,3.95,3.79,7.86,0.23,Neutro
2000-02-28,4.12,3.94,3.76,9.14,0.00,Sobrevendido
2000-02-29,4.13,3.93,3.74,9.91,0.00,Neutro
2000-03-01,4.11,3.92,3.74,9.44,0.32,Neutro
2000-03-02,4.08,3.90,3.72,9.22,0.06,Neutro
2000-03-03,4.06,3.89,3.72,8.73,0.41,Neutro
2000-03-06,4.04,3.89,3.73,7.98,0.42,Neutro
2000-03-07,4.04,3.88,3.73,7.98,0.42,Neutro
2000-03-08,4.02,3.88,3.73,7.48,0.45,Neutro
2000-03-09,4.01,3.87,3.73,7.23,0.46,Neutro
2000-03-10,4.01,3.86,3.71,7.77,0.10,Neutro
2000-03-13,4.01,3.85,3.70,8.04,0.13,Neutro
2000-03-14,4.00,3.84,3.67,8.60,0.03,Neutro
2000-03-15,3.98,3.83,3.68,7.83,0.40,Neutro
2000-03-16,3.96,3.82,3.69,7.07,0.41,Neutro
2000-03-17,3.94,3.82,3.69,6.55,0.44,Neutro
2000-03-20,3.93,3.81,3.69,6.30,0.46,Neutro
2000-03-21,3.94,3.80,3.65,7.63,0.00,Sobrevendido
2000-03-22,3.93,3.79,3.65,7.38,0.54,Neutro
2000-03-23,3.94,3.78,3.63,8.20,0.00,Sobrevendido
2000-03-24,3.94,3.78,3.63,8.20,0.74,Neutro
2000-03-27,3.94,3.79,3.63,8.19,0.65,Neutro
2000-03-28,3.95,3.78,3.62,8.72,0.18,Neutro
2000-03-29,3.94,3.77,3.61,8.74,0.21,Neutro
2000-03-30,3.94,3.77,3.60,9.01,0.24,Neutro
2000-03-31,3.93,3.77,3.60,8.76,0.42,Neutro
2000-04-03,3.92,3.75,3.58,9.06,0.12,Neutro
2000-04-04,3.91,3.74,3.57,9.09,0.15,Neutro
2000-04-05,3.90,3.73,3.56,9.12,0.18,Neutro
2000-04-06,3.88,3.72,3.55,8.88,0.21,Neutro
2000-04-07,3.88,3.71,3.54,9.16,0.24,Neutro
2000-04-10,3.88,3.71,3.54,9.17,0.41,Neutro
2000-04-11,3.88,3.71,3.53,9.45,0.26,Neutro
2000-04-12,3.87,3.70,3.52,9.47,0.20,Neutro
2000-04-13,3.86,3.68,3.51,9.50,0.23,Neutro
2000-04-14,3.85,3.67,3.50,9.53,0.26,Neutro
2000-04-17,3.85,3.66,3.47,10.39,0.00,Sobrevendido
2000-04-18,3.86,3.65,3.43,11.79,0.02,Neutro
2000-04-19,3.84,3.64,3.44,10.99,0.60,Neutro
2000-04-20,3.85,3.65,3.44,11.24,0.73,Neutro
2000-04-24,3.83,3.64,3.46,10.16,0.76,Neutro
2000-04-25,3.81,3.64,3.46,9.62,0.86,Neutro
2000-04-26,3.82,3.64,3.46,9.89,0.83,Neutro
2000-04-27,3.83,3.65,3.46,10.15,0.81,Neutro
2000-04-28,3.84,3.65,3.46,10.42,0.63,Neutro
2000-05-01,3.84,3.65,3.46,10.42,0.79,Neutro
2000-05-02,3.84,3.65,3.46,10.42,0.47,Neutro
2000-05-03,3.85,3.66,3.46,10.67,0.77,Neutro
2000-05-04,3.86,3.66,3.46,10.92,0.75,Neutro
2000-05-05,3.87,3.67,3.47,10.90,0.72,Neutro
2000-05-08,3.88,3.67,3.47,11.16,0.56,Neutro
2000-05-09,3.88,3.68,3.47,11.15,0.71,Neutro
2000-05-10,3.89,3.68,3.48,11.13,0.68,Neutro
2000-05-11,3.90,3.69,3.49,11.10,0.66,Neutro
2000-05-12,3.90,3.70,3.50,10.81,0.65,Neutro
2000-05-15,3.91,3.71,3.51,10.78,0.62,Neutro
2000-05-16,3.88,3.73,3.58,8.05,0.60,Neutro
2000-05-17,3.81,3.74,3.67,3.74,0.64,Neutro
2000-05-18,3.81,3.75,3.68,3.47,0.62,Neutro
2000-05-19,3.81,3.74,3.67,3.74,0.00,Neutro
2000-05-22,3.81,3.74,3.67,3.74,0.64,Neutro
2000-05-23,3.81,3.74,3.67,3.74,0.21,Neutro
