Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2023-01-27,,,,,,Neutro
2023-01-30,,,,,,Neutro
2023-01-31,,,,,,Neutro
2023-02-01,,,,,,Neutro
2023-02-02,,,,,,Neutro
2023-02-03,,,,,,Neutro
2023-02-06,,,,,,Neutro
2023-02-07,,,,,,Neutro
2023-02-08,,,,,,Neutro
2023-02-09,,,,,,Neutro
2023-02-10,,,,,,Neutro
2023-02-13,,,,,,Neutro
2023-02-14,,,,,,Neutro
2023-02-15,,,,,,Neutro
2023-02-16,,,,,,Neutro
2023-02-17,,,,,,Neutro
2023-02-21,,,,,,Neutro
2023-02-22,,,,,,Neutro
2023-02-23,,,,,,Neutro
2023-02-24,394.46,291.60,188.74,70.55,0.47,Neutro
2023-02-27,333.16,282.29,231.42,36.04,0.63,Neutro
2023-02-28,328.47,280.94,233.41,33.84,0.67,Neutro
2023-03-01,329.43,282.79,236.15,32.99,0.63,Neutro
2023-03-02,329.85,282.99,236.13,33.12,0.65,Neutro
2023-03-03,334.02,284.19,234.36,35.07,0.90,Neutro
2023-03-06,334.87,285.09,235.31,34.92,0.58,Neutro
2023-03-07,335.52,285.54,235.56,35.01,0.59,Neutro
2023-03-08,335.96,286.88,237.79,34.22,0.55,Neutro
2023-03-09,335.46,291.02,246.59,30.54,0.80,Neutro
2023-03-10,332.09,294.62,257.16,25.43,0.71,Neutro
2023-03-13,335.50,296.62,257.75,26.21,0.83,Neutro
2023-03-14,333.97,294.38,254.78,26.90,0.19,Neutro
2023-03-15,327.16,292.58,257.99,23.64,0.61,Neutro
2023-03-16,328.37,293.42,258.48,23.82,0.67,Neutro
2023-03-17,328.61,296.18,263.74,21.90,0.79,Neutro
2023-03-20,329.94,298.58,267.21,21.01,0.81,Neutro
2023-03-21,339.17,301.52,263.88,24.97,1.00,Sobrecomprado
2023-03-22,347.37,305.62,263.88,27.32,1.00,Sobrecomprado
2023-03-23,359.97,310.27,260.58,32.03,1.00,Sobrecomprado
2023-03-24,376.76,315.77,254.79,38.63,1.00,Sobrecomprado
2023-03-27,390.39,320.74,251.08,43.43,1.00,Sobrecomprado
2023-03-28,393.96,323.64,253.31,43.46,0.72,Neutro
2023-03-29,398.58,327.18,255.79,43.64,0.77,Neutro
2023-03-30,401.82,330.38,258.95,43.24,0.71,Neutro
2023-03-31,401.66,329.94,258.21,43.48,0.40,Neutro
2023-04-03,406.24,334.04,261.83,43.23,0.78,Neutro
2023-04-04,408.17,337.38,266.60,41.96,0.67,Neutro
2023-04-05,414.99,342.70,270.41,42.19,0.88,Neutro
2023-04-06,418.23,345.55,272.87,42.07,0.70,Neutro
2023-04-10,424.02,349.90,275.78,42.37,0.82,Neutro
2023-04-11,433.94,354.80,275.66,44.61,0.91,Neutro
2023-04-12,429.26,360.30,291.34,38.28,0.64,Neutro
2023-04-13,431.09,365.55,300.01,35.86,0.80,Neutro
2023-04-14,428.20,369.10,310.00,32.02,0.56,Neutro
2023-04-17,425.80,372.35,318.90,28.71,0.57,Neutro
2023-04-18,421.94,374.95,327.96,25.06,0.45,Neutro
2023-04-19,432.24,371.95,311.66,32.42,0.00,Sobrevendido
2023-04-20,439.97,368.50,297.03,38.79,0.00,Sobrevendido
2023-04-21,442.54,364.85,287.16,42.59,0.08,Neutro
2023-04-24,440.53,360.65,280.77,44.30,0.19,Neutro
2023-04-25,437.55,356.45,275.35,45.50,0.22,Neutro
2023-04-26,440.72,352.70,264.68,49.91,0.09,Neutro
2023-04-27,440.22,349.40,258.58,51.99,0.23,Neutro
2023-04-28,439.83,346.15,252.47,54.13,0.23,Neutro
2023-05-01,441.04,344.85,248.66,55.79,0.21,Neutro
2023-05-02,438.71,340.57,242.43,57.63,0.24,Neutro
2023-05-03,439.67,335.32,230.97,62.24,0.12,Neutro
2023-05-04,435.41,327.52,219.63,65.88,0.10,Neutro
2023-05-05,433.06,320.72,208.38,70.05,0.14,Neutro
2023-05-08,424.88,312.77,200.66,71.69,0.17,Neutro
2023-05-09,408.13,303.87,199.61,68.62,0.20,Neutro
2023-05-10,397.27,299.17,201.07,65.58,0.43,Neutro
2023-05-11,377.92,291.67,205.42,59.14,0.29,Neutro
2023-05-12,364.37,284.82,205.27,55.86,0.21,Neutro
2023-05-15,346.11,277.69,209.27,49.28,0.21,Neutro
2023-05-16,325.97,271.24,216.51,40.36,0.22,Neutro
