Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2016-01-04,,,,,,Neutro
2016-01-05,,,,,,Neutro
2016-01-06,,,,,,Neutro
2016-01-07,,,,,,Neutro
2016-01-08,,,,,,Neutro
2016-01-11,,,,,,Neutro
2016-01-12,,,,,,Neutro
2016-01-13,,,,,,Neutro
2016-01-14,,,,,,Neutro
2016-01-15,,,,,,Neutro
2016-01-19,,,,,,Neutro
2016-01-20,,,,,,Neutro
2016-01-21,,,,,,Neutro
2016-01-22,,,,,,Neutro
2016-01-25,,,,,,Neutro
2016-01-26,,,,,,Neutro
2016-01-27,,,,,,Neutro
2016-01-28,,,,,,Neutro
2016-01-29,,,,,,Neutro
2016-02-01,20.31,16.34,12.36,48.67,0.71,Neutro
2016-02-02,19.96,16.24,12.53,45.74,0.74,Neutro
2016-02-03,19.80,16.20,12.60,44.44,0.75,Neutro
2016-02-04,19.80,16.20,12.60,44.44,0.75,Neutro
2016-02-05,20.39,16.34,12.28,49.65,1.00,Sobrecomprado
2016-02-08,21.06,16.56,12.06,54.35,0.96,Neutro
2016-02-09,21.54,16.92,12.30,54.61,0.91,Neutro
2016-02-10,21.90,17.28,12.66,53.47,0.87,Neutro
2016-02-11,22.16,17.51,12.85,53.18,0.75,Neutro
2016-02-12,22.40,17.69,12.97,53.32,0.72,Neutro
2016-02-16,22.58,17.91,13.24,52.15,0.70,Neutro
2016-02-17,22.84,18.18,13.52,51.27,0.77,Neutro
2016-02-18,22.67,18.36,14.05,46.95,0.46,Neutro
2016-02-19,22.43,18.54,14.65,41.96,0.43,Neutro
2016-02-22,22.12,18.68,15.23,36.89,0.27,Neutro
2016-02-23,22.12,18.68,15.23,36.89,0.27,Neutro
2016-02-24,22.12,18.68,15.23,36.89,0.27,Neutro
2016-02-25,22.29,18.58,14.88,39.87,0.06,Neutro
2016-02-26,22.29,18.58,14.88,39.87,0.00,Sobrevendido
2016-02-29,22.21,18.54,14.87,39.59,0.55,Neutro
