Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2025-04-04,,,,,,Neutro
2025-04-07,,,,,,Neutro
2025-04-08,,,,,,Neutro
2025-04-09,,,,,,Neutro
2025-04-10,,,,,,Neutro
2025-04-11,,,,,,Neutro
2025-04-14,,,,,,Neutro
2025-04-15,,,,,,Neutro
2025-04-16,,,,,,Neutro
2025-04-17,,,,,,Neutro
2025-04-21,,,,,,Neutro
2025-04-22,,,,,,Neutro
2025-04-23,,,,,,Neutro
2025-04-24,,,,,,Neutro
2025-04-25,,,,,,Neutro
2025-04-28,,,,,,Neutro
2025-04-29,,,,,,Neutro
2025-04-30,,,,,,Neutro
2025-05-01,,,,,,Neutro
2025-05-02,17.41,13.90,10.39,50.50,0.00,Sobrevendido
2025-05-05,17.74,13.77,9.79,57.75,0.00,Sobrevendido
2025-05-06,17.97,13.64,9.30,63.57,0.04,Neutro
2025-05-07,18.11,13.56,9.01,67.11,0.10,Neutro
2025-05-08,18.03,13.36,8.69,69.91,0.22,Neutro
2025-05-09,18.05,13.24,8.44,72.57,0.25,Neutro
2025-05-12,18.01,13.21,8.40,72.77,0.47,Neutro
2025-05-13,18.04,13.22,8.41,72.84,0.61,Neutro
2025-05-14,18.07,13.24,8.41,72.98,0.63,Neutro
2025-05-15,18.09,13.25,8.42,72.98,0.55,Neutro
2025-05-16,18.12,13.28,8.43,72.99,0.58,Neutro
2025-05-19,18.22,13.36,8.49,72.85,0.61,Neutro
2025-05-20,18.23,13.36,8.49,72.88,0.55,Neutro
2025-05-21,18.14,13.29,8.45,72.91,0.47,Neutro
2025-05-22,18.03,13.25,8.46,72.25,0.62,Neutro
2025-05-23,17.88,13.19,8.50,71.11,0.64,Neutro
2025-05-27,17.95,13.21,8.47,71.77,0.82,Neutro
2025-05-28,17.87,13.19,8.51,70.97,0.80,Neutro
2025-05-29,17.93,13.20,8.48,71.57,0.81,Neutro
2025-05-30,17.93,13.21,8.48,71.56,0.79,Neutro
2025-06-02,18.06,13.54,9.02,66.77,0.78,Neutro
2025-06-03,18.23,13.91,9.59,62.10,0.84,Neutro
2025-06-04,18.30,14.28,10.25,56.39,0.83,Neutro
2025-06-05,18.25,14.62,11.00,49.58,0.81,Neutro
2025-06-06,18.37,14.97,11.57,45.43,0.90,Neutro
2025-06-09,18.40,15.33,12.26,40.05,0.95,Neutro
2025-06-10,18.52,15.55,12.58,38.20,0.80,Neutro
2025-06-11,18.68,15.69,12.70,38.11,0.74,Neutro
2025-06-12,18.80,15.81,12.82,37.82,0.70,Neutro
2025-06-13,18.74,15.91,13.07,35.65,0.45,Neutro
2025-06-16,18.84,16.07,13.30,34.47,0.74,Neutro
2025-06-17,18.85,16.18,13.52,32.93,0.59,Neutro
2025-06-18,18.75,16.31,13.88,29.85,0.53,Neutro
2025-06-20,18.37,16.50,14.64,22.60,0.57,Neutro
2025-06-23,18.20,16.62,15.04,19.01,0.53,Neutro
2025-06-24,18.06,16.77,15.47,15.45,0.78,Neutro
2025-06-25,18.12,16.82,15.53,15.40,0.71,Neutro
2025-06-26,18.17,16.90,15.62,15.09,0.73,Neutro
2025-06-27,18.33,17.00,15.66,15.71,0.94,Neutro
2025-06-30,18.60,17.14,15.68,17.03,1.00,Sobrecomprado
2025-07-01,18.92,17.30,15.68,18.73,1.00,Sobrecomprado
2025-07-02,19.35,17.44,15.52,21.97,1.00,Sobrecomprado
2025-07-03,19.72,17.57,15.43,24.41,1.00,Neutro
2025-07-07,20.04,17.72,15.39,26.25,0.94,Neutro
2025-07-08,20.14,17.77,15.40,26.67,0.71,Neutro
2025-07-09,20.31,17.84,15.36,27.75,0.81,Neutro
2025-07-10,20.48,17.93,15.39,28.38,0.76,Neutro
2025-07-11,20.48,17.93,15.39,28.38,0.34,Neutro
2025-07-14,20.60,18.04,15.49,28.32,0.71,Neutro
2025-07-15,20.44,18.14,15.84,25.35,0.40,Neutro
2025-07-16,20.55,18.23,15.92,25.39,0.70,Neutro
2025-07-17,20.76,18.41,16.06,25.53,0.88,Neutro
2025-07-18,21.16,18.66,16.15,26.85,1.00,Sobrecomprado
2025-07-21,22.52,19.04,15.56,36.55,1.00,Sobrecomprado
2025-07-22,23.70,19.46,15.22,43.57,1.00,Sobrecomprado
2025-07-23,24.73,19.85,14.98,49.11,1.00,Sobrecomprado
2025-07-24,25.52,20.24,14.97,52.11,0.97,Neutro
2025-07-25,26.35,20.67,14.98,55.01,0.96,Neutro
2025-07-28,27.05,21.05,15.06,56.96,0.90,Neutro
2025-07-29,27.39,21.32,15.26,56.88,0.74,Neutro
2025-07-30,27.64,21.56,15.49,56.35,0.69,Neutro
2025-07-31,27.84,21.76,15.69,55.83,0.66,Neutro
2025-08-01,27.86,21.86,15.87,54.84,0.49,Neutro
2025-08-04,27.95,22.02,16.09,53.85,0.58,Neutro
2025-08-05,27.94,22.21,16.48,51.61,0.52,Neutro
2025-08-06,27.96,22.38,16.81,49.81,0.55,Neutro
2025-08-07,27.98,22.59,17.19,47.77,0.57,Neutro
2025-08-08,27.59,22.80,18.01,42.02,0.35,Neutro
2025-08-11,27.45,22.89,18.33,39.84,0.29,Neutro
2025-08-12,26.99,23.10,19.21,33.68,0.33,Neutro
