Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2019-12-20,,,,,,Neutro
2019-12-23,,,,,,Neutro
2019-12-24,,,,,,Neutro
2019-12-26,,,,,,Neutro
2019-12-27,,,,,,Neutro
2019-12-30,,,,,,Neutro
2019-12-31,,,,,,Neutro
2020-01-02,,,,,,Neutro
2020-01-03,,,,,,Neutro
2020-01-06,,,,,,Neutro
2020-01-07,,,,,,Neutro
2020-01-08,,,,,,Neutro
2020-01-09,,,,,,Neutro
2020-01-10,,,,,,Neutro
2020-01-13,,,,,,Neutro
2020-01-14,,,,,,Neutro
2020-01-15,,,,,,Neutro
2020-01-16,,,,,,Neutro
2020-01-17,,,,,,Neutro
2020-01-21,30.80,30.06,29.32,4.92,0.93,Neutro
2020-01-22,30.89,30.11,29.33,5.18,0.90,Neutro
2020-01-23,30.97,30.16,29.35,5.37,0.86,Neutro
2020-01-24,30.98,30.20,29.41,5.20,0.67,Neutro
2020-01-27,31.01,30.23,29.44,5.19,0.64,Neutro
2020-01-28,31.03,30.27,29.51,5.02,0.72,Neutro
2020-01-29,31.02,30.32,29.63,4.58,0.72,Neutro
2020-01-30,31.03,30.37,29.71,4.35,0.73,Neutro
2020-01-31,31.05,30.40,29.76,4.24,0.70,Neutro
2020-02-03,31.02,30.45,29.88,3.74,0.68,Neutro
2020-02-04,31.01,30.50,29.99,3.34,0.84,Neutro
2020-02-05,31.01,30.55,30.09,3.01,0.85,Neutro
2020-02-06,31.01,30.60,30.18,2.71,0.90,Neutro
2020-02-07,31.01,30.62,30.23,2.55,0.72,Neutro
2020-02-10,31.06,30.67,30.28,2.54,1.00,Sobrecomprado
2020-02-11,31.13,30.70,30.28,2.77,0.98,Neutro
2020-02-12,31.25,30.75,30.25,3.25,1.00,Sobrecomprado
2020-02-13,31.33,30.81,30.28,3.41,1.00,Sobrecomprado
2020-02-14,31.43,30.84,30.25,3.83,0.99,Neutro
2020-02-18,31.53,30.88,30.24,4.18,0.94,Neutro
2020-02-19,31.68,30.93,30.19,4.82,1.00,Sobrecomprado
2020-02-20,31.74,30.97,30.20,4.97,0.82,Neutro
2020-02-21,31.75,30.98,30.22,4.94,0.52,Neutro
2020-02-24,31.77,30.97,30.17,5.17,0.06,Neutro
2020-02-25,31.88,30.94,30.00,6.08,0.00,Sobrevendido
2020-02-26,31.96,30.90,29.83,6.89,0.00,Sobrevendido
2020-02-27,32.10,30.84,29.57,8.20,0.00,Sobrevendido
2020-02-28,32.21,30.76,29.32,9.39,0.00,Sobrevendido
2020-03-02,32.24,30.72,29.20,9.90,0.17,Neutro
2020-03-03,32.29,30.65,29.01,10.70,0.10,Neutro
2020-03-04,32.28,30.60,28.92,10.98,0.27,Neutro
2020-03-05,32.28,30.53,28.79,11.43,0.20,Neutro
2020-03-06,32.27,30.45,28.62,11.99,0.16,Neutro
2020-03-09,32.29,30.35,28.42,12.75,0.14,Neutro
2020-03-10,32.24,30.25,28.25,13.19,0.18,Neutro
2020-03-11,32.18,30.13,28.07,13.64,0.17,Neutro
2020-03-12,32.05,30.00,27.95,13.67,0.20,Neutro
2020-03-13,31.88,29.87,27.86,13.46,0.23,Neutro
2020-03-16,31.68,29.72,27.76,13.19,0.19,Neutro
2020-03-17,31.42,29.58,27.73,12.48,0.22,Neutro
2020-03-18,31.01,29.42,27.83,10.81,0.23,Neutro
2020-03-19,30.58,29.28,27.97,8.92,0.25,Neutro
2020-03-20,30.22,29.15,28.07,7.38,0.16,Neutro
2020-03-23,30.03,29.06,28.08,6.71,0.19,Neutro
2020-03-24,29.93,29.00,28.07,6.41,0.35,Neutro
2020-03-25,29.81,28.95,28.09,5.94,0.40,Neutro
2020-03-26,29.77,28.93,28.09,5.81,0.48,Neutro
2020-03-27,29.73,28.90,28.08,5.71,0.42,Neutro
2020-03-30,29.59,28.86,28.14,5.02,0.54,Neutro
2020-03-31,29.55,28.85,28.15,4.85,0.63,Neutro
2020-04-01,29.33,28.80,28.27,3.68,0.53,Neutro
2020-04-02,29.19,28.77,28.35,2.92,0.63,Neutro
2020-04-03,29.11,28.75,28.39,2.50,0.65,Neutro
2020-04-06,29.16,28.76,28.36,2.78,1.00,Sobrecomprado
2020-04-07,29.19,28.77,28.35,2.92,0.90,Neutro
2020-04-08,29.46,28.82,28.19,4.41,1.00,Sobrecomprado
2020-04-09,29.62,28.87,28.12,5.20,1.00,Sobrecomprado
2020-04-13,29.84,28.93,28.02,6.29,1.00,Sobrecomprado
2020-04-14,30.48,29.08,27.67,9.66,1.00,Sobrecomprado
2020-04-15,30.87,29.21,27.55,11.37,1.00,Sobrecomprado
2020-04-16,31.28,29.36,27.43,13.11,1.00,Sobrecomprado
2020-04-17,31.68,29.51,27.34,14.71,1.00,Sobrecomprado
2020-04-20,31.95,29.67,27.39,15.37,0.91,Neutro
2020-04-21,32.14,29.81,27.49,15.60,0.83,Neutro
2020-04-22,32.30,29.94,27.59,15.73,0.79,Neutro
2020-04-23,32.45,30.08,27.70,15.79,0.78,Neutro
2020-04-24,32.61,30.21,27.81,15.89,0.79,Neutro
