Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2006-10-12,,,,,,Neutro
2006-10-13,,,,,,Neutro
2006-10-16,,,,,,Neutro
2006-10-17,,,,,,Neutro
2006-10-18,,,,,,Neutro
2006-10-19,,,,,,Neutro
2006-10-20,,,,,,Neutro
2006-10-23,,,,,,Neutro
2006-10-24,,,,,,Neutro
2006-10-25,,,,,,Neutro
2006-10-26,,,,,,Neutro
2006-10-27,,,,,,Neutro
2006-10-30,,,,,,Neutro
2006-10-31,,,,,,Neutro
2006-11-01,,,,,,Neutro
2006-11-02,,,,,,Neutro
2006-11-03,,,,,,Neutro
2006-11-06,,,,,,Neutro
2006-11-07,,,,,,Neutro
2006-11-08,21.31,20.71,20.11,5.79,0.82,Neutro
2006-11-09,21.32,20.76,20.19,5.44,0.80,Neutro
2006-11-10,21.28,20.79,20.31,4.66,0.59,Neutro
2006-11-13,21.29,20.80,20.32,4.66,0.58,Neutro
2006-11-14,21.31,20.84,20.37,4.51,0.85,Neutro
2006-11-15,21.36,20.89,20.42,4.50,0.95,Neutro
2006-11-16,21.35,20.92,20.50,4.06,0.75,Neutro
2006-11-17,21.35,20.96,20.56,3.77,0.77,Neutro
2006-11-20,21.39,21.00,20.61,3.71,1.00,Sobrecomprado
2006-11-21,21.49,21.04,20.59,4.28,1.00,Sobrecomprado
2006-11-22,21.65,21.08,20.51,5.41,1.00,Sobrecomprado
2006-11-24,21.78,21.12,20.47,6.20,1.00,Sobrecomprado
2006-11-27,21.81,21.14,20.47,6.34,0.71,Neutro
2006-11-28,21.83,21.16,20.50,6.28,0.68,Neutro
2006-11-29,21.91,21.21,20.52,6.55,0.88,Neutro
2006-11-30,21.98,21.27,20.56,6.68,0.93,Neutro
2006-12-01,22.01,21.31,20.62,6.52,0.73,Neutro
2006-12-04,22.09,21.38,20.67,6.64,0.98,Neutro
2006-12-05,22.24,21.44,20.65,7.42,1.00,Sobrecomprado
2006-12-06,22.36,21.50,20.65,7.95,0.95,Neutro
2006-12-07,22.48,21.57,20.65,8.48,0.95,Neutro
2006-12-08,22.59,21.63,20.68,8.83,0.88,Neutro
2006-12-11,22.64,21.70,20.77,8.62,0.83,Neutro
2006-12-12,22.62,21.76,20.90,7.90,0.63,Neutro
2006-12-13,22.63,21.81,20.99,7.52,0.68,Neutro
2006-12-14,22.66,21.85,21.05,7.37,0.73,Neutro
2006-12-15,22.67,21.91,21.15,6.94,0.77,Neutro
2006-12-18,22.63,21.95,21.28,6.15,0.55,Neutro
2006-12-19,22.62,21.99,21.36,5.73,0.65,Neutro
2006-12-20,22.62,22.02,21.42,5.45,0.58,Neutro
2006-12-21,22.62,22.02,21.42,5.45,0.34,Neutro
2006-12-22,22.63,22.01,21.40,5.59,0.24,Neutro
2006-12-26,22.59,22.04,21.49,4.99,0.40,Neutro
2006-12-27,22.55,22.08,21.62,4.21,0.67,Neutro
2006-12-28,22.55,22.11,21.66,4.03,0.65,Neutro
2006-12-29,22.54,22.11,21.68,3.89,0.40,Neutro
2007-01-03,22.51,22.13,21.76,3.39,0.41,Neutro
2007-01-04,22.51,22.14,21.76,3.39,0.41,Neutro
2007-01-05,22.54,22.10,21.66,3.98,0.00,Sobrevendido
2007-01-08,22.55,22.07,21.59,4.35,0.05,Neutro
2007-01-09,22.53,22.03,21.52,4.59,0.06,Neutro
2007-01-10,22.49,21.99,21.49,4.55,0.17,Neutro
2007-01-11,22.45,21.96,21.46,4.51,0.20,Neutro
2007-01-12,22.45,21.94,21.43,4.65,0.23,Neutro
2007-01-16,22.46,21.95,21.43,4.69,0.74,Neutro
2007-01-17,22.47,21.95,21.42,4.78,0.82,Neutro
2007-01-18,22.44,21.94,21.43,4.60,0.69,Neutro
2007-01-19,22.48,21.95,21.42,4.83,0.83,Neutro
2007-01-22,22.47,21.95,21.43,4.74,0.66,Neutro
2007-01-23,22.54,21.97,21.40,5.19,0.96,Neutro
2007-01-24,22.70,22.02,21.33,6.22,1.00,Sobrecomprado
2007-01-25,22.84,22.08,21.31,6.93,1.00,Sobrecomprado
2007-01-26,22.95,22.12,21.29,7.50,0.92,Neutro
2007-01-29,23.07,22.16,21.25,8.21,0.93,Neutro
2007-01-30,23.20,22.20,21.20,9.01,0.95,Neutro
2007-01-31,23.40,22.27,21.14,10.15,1.00,Sobrecomprado
2007-02-01,23.63,22.35,21.07,11.46,1.00,Neutro
2007-02-02,23.81,22.42,21.04,12.35,0.92,Neutro
2007-02-05,23.91,22.52,21.12,12.39,0.84,Neutro
2007-02-06,24.03,22.62,21.20,12.51,0.86,Neutro
2007-02-07,24.12,22.72,21.32,12.32,0.82,Neutro
2007-02-08,24.16,22.81,21.47,11.79,0.77,Neutro
2007-02-09,24.15,22.90,21.65,10.92,0.68,Neutro
2007-02-12,24.11,22.98,21.86,9.79,0.68,Neutro
2007-02-13,24.18,23.07,21.95,9.67,0.83,Neutro
2007-02-14,24.27,23.15,22.03,9.68,0.86,Neutro
2007-02-15,24.34,23.25,22.16,9.38,0.90,Neutro
2007-02-16,24.40,23.34,22.28,9.08,0.86,Neutro
2007-02-20,24.42,23.45,22.47,8.32,0.93,Neutro
2007-02-21,24.54,23.55,22.56,8.41,1.00,Sobrecomprado
2007-02-22,24.66,23.64,22.61,8.67,0.95,Neutro
2007-02-23,24.78,23.73,22.67,8.89,0.94,Neutro
2007-02-26,24.88,23.82,22.77,8.86,0.93,Neutro
2007-02-27,24.84,23.85,22.87,8.26,0.35,Neutro
2007-02-28,24.80,23.88,22.96,7.70,0.37,Neutro
2007-03-01,24.80,23.89,22.99,7.58,0.35,Neutro
2007-03-02,24.82,23.87,22.93,7.92,0.16,Neutro
2007-03-05,24.90,23.83,22.77,8.94,0.00,Sobrevendido
2007-03-06,24.90,23.82,22.74,9.07,0.25,Neutro
2007-03-07,24.91,23.80,22.70,9.28,0.25,Neutro
2007-03-08,24.91,23.80,22.70,9.28,0.41,Neutro
2007-03-09,24.91,23.81,22.71,9.24,0.47,Neutro
2007-03-12,24.93,23.85,22.76,9.10,0.56,Neutro
2007-03-13,24.93,23.84,22.74,9.19,0.24,Neutro
2007-03-14,24.93,23.82,22.72,9.28,0.35,Neutro
