Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2026-02-26,,,,,,Neutro
2026-02-27,,,,,,Neutro
2026-03-02,,,,,,Neutro
2026-03-03,,,,,,Neutro
2026-03-04,,,,,,Neutro
2026-03-05,,,,,,Neutro
2026-03-06,,,,,,Neutro
2026-03-09,,,,,,Neutro
2026-03-10,,,,,,Neutro
2026-03-11,,,,,,Neutro
2026-03-12,,,,,,Neutro
2026-03-13,,,,,,Neutro
2026-03-16,,,,,,Neutro
2026-03-17,,,,,,Neutro
2026-03-18,,,,,,Neutro
2026-03-19,,,,,,Neutro
2026-03-20,,,,,,Neutro
2026-03-23,,,,,,Neutro
2026-03-24,,,,,,Neutro
2026-03-25,24.70,24.61,24.52,0.73,0.39,Neutro
2026-03-26,24.70,24.60,24.51,0.77,0.05,Neutro
2026-03-27,24.69,24.59,24.50,0.77,0.05,Neutro
2026-03-30,24.69,24.59,24.49,0.81,0.10,Neutro
2026-03-31,24.68,24.59,24.49,0.77,0.68,Neutro
2026-04-01,24.67,24.58,24.49,0.73,0.78,Neutro
2026-04-02,24.68,24.58,24.49,0.77,1.00,Neutro
2026-04-06,24.69,24.59,24.48,0.85,0.95,Neutro
2026-04-07,24.70,24.59,24.48,0.89,0.95,Neutro
2026-04-08,24.73,24.60,24.47,1.06,1.00,Sobrecomprado
2026-04-09,24.75,24.60,24.46,1.18,1.00,Sobrecomprado
2026-04-10,24.77,24.61,24.46,1.26,0.87,Neutro
2026-04-13,24.79,24.62,24.46,1.34,0.94,Neutro
2026-04-14,24.82,24.64,24.45,1.50,0.97,Neutro
2026-04-15,24.84,24.64,24.45,1.58,0.90,Neutro
2026-04-16,24.86,24.66,24.45,1.66,0.80,Neutro
2026-04-17,24.88,24.67,24.45,1.74,0.88,Neutro
2026-04-20,24.90,24.68,24.47,1.74,0.81,Neutro
2026-04-21,24.91,24.69,24.47,1.78,0.75,Neutro
2026-04-22,24.92,24.70,24.49,1.74,0.77,Neutro
2026-04-23,24.93,24.72,24.50,1.74,0.72,Neutro
2026-04-24,24.94,24.73,24.53,1.66,0.80,Neutro
2026-04-27,24.93,24.75,24.57,1.45,0.75,Neutro
2026-04-28,24.91,24.77,24.62,1.17,0.76,Neutro
2026-04-29,24.90,24.78,24.65,1.01,0.64,Neutro
2026-04-30,24.90,24.79,24.67,0.93,0.74,Neutro
2026-05-01,24.90,24.79,24.69,0.85,0.81,Neutro
2026-05-04,24.89,24.80,24.71,0.73,0.78,Neutro
2026-05-05,24.89,24.81,24.73,0.64,0.75,Neutro
2026-05-06,24.89,24.82,24.74,0.60,0.93,Neutro
2026-05-07,24.89,24.82,24.75,0.56,0.79,Neutro
2026-05-08,24.89,24.83,24.77,0.48,1.00,Neutro
2026-05-11,24.90,24.84,24.78,0.48,0.83,Neutro
2026-05-12,24.90,24.84,24.78,0.48,0.75,Neutro
2026-05-13,24.90,24.84,24.78,0.48,0.75,Neutro
2026-05-14,24.90,24.85,24.79,0.44,0.82,Neutro
2026-05-15,24.90,24.85,24.80,0.40,0.50,Neutro
2026-05-18,24.90,24.85,24.80,0.40,0.60,Neutro
2026-05-19,24.90,24.85,24.81,0.36,0.56,Neutro
2026-05-20,24.91,24.86,24.81,0.40,1.00,Neutro
2026-05-21,24.91,24.86,24.82,0.36,1.00,Neutro
2026-05-22,24.92,24.87,24.81,0.44,0.91,Neutro
2026-05-26,24.93,24.87,24.81,0.48,1.00,Neutro
2026-05-27,24.94,24.88,24.81,0.52,0.92,Neutro
2026-05-28,24.94,24.88,24.82,0.48,1.00,Neutro
2026-05-29,24.95,24.89,24.82,0.52,1.00,Sobrecomprado
2026-06-01,24.97,24.89,24.82,0.60,0.93,Neutro
2026-06-02,24.97,24.90,24.82,0.60,0.93,Neutro
2026-06-03,24.98,24.90,24.83,0.60,0.73,Neutro
2026-06-04,24.98,24.91,24.83,0.60,0.87,Neutro
2026-06-05,24.99,24.91,24.83,0.64,0.63,Neutro
2026-06-08,24.99,24.91,24.84,0.60,0.67,Neutro
2026-06-09,24.99,24.92,24.84,0.60,0.67,Neutro
2026-06-10,24.99,24.92,24.85,0.56,0.57,Neutro
2026-06-11,25.00,24.92,24.85,0.60,0.87,Neutro
2026-06-12,25.00,24.93,24.85,0.60,0.87,Neutro
2026-06-15,25.00,24.94,24.87,0.52,0.85,Neutro
2026-06-16,25.00,24.94,24.88,0.48,0.92,Neutro
2026-06-17,25.00,24.95,24.90,0.40,0.70,Neutro
2026-06-18,25.00,24.95,24.90,0.40,1.00,Neutro
2026-06-22,25.01,24.96,24.91,0.40,0.80,Neutro
2026-06-23,25.01,24.96,24.91,0.40,0.80,Neutro
