Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2012-08-13,,,,,,Neutro
2012-08-14,,,,,,Neutro
2012-08-15,,,,,,Neutro
2012-08-16,,,,,,Neutro
2012-08-17,,,,,,Neutro
2012-08-20,,,,,,Neutro
2012-08-21,,,,,,Neutro
2012-08-22,,,,,,Neutro
2012-08-23,,,,,,Neutro
2012-08-24,,,,,,Neutro
2012-08-27,,,,,,Neutro
2012-08-28,,,,,,Neutro
2012-08-29,,,,,,Neutro
2012-08-30,,,,,,Neutro
2012-08-31,,,,,,Neutro
2012-09-04,,,,,,Neutro
2012-09-05,,,,,,Neutro
2012-09-06,,,,,,Neutro
2012-09-07,,,,,,Neutro
2012-09-10,507.07,445.15,383.23,27.82,0.60,Neutro
2012-09-11,505.43,448.32,391.21,25.48,0.58,Neutro
2012-09-12,502.53,451.49,400.45,22.61,0.55,Neutro
2012-09-13,497.82,454.66,411.49,18.99,0.53,Neutro
2012-09-14,490.04,457.82,425.61,14.07,0.49,Neutro
2012-09-17,472.27,460.99,449.72,4.89,0.32,Neutro
2012-09-18,471.25,460.42,449.58,4.71,0.34,Neutro
2012-09-19,470.08,459.84,449.60,4.45,0.36,Neutro
2012-09-20,468.72,459.26,449.81,4.12,0.38,Neutro
2012-09-21,467.13,458.69,450.25,3.68,0.40,Neutro
2012-09-24,465.20,458.11,451.02,3.10,0.42,Neutro
2012-09-25,481.19,454.66,428.12,11.67,0.00,Sobrevendido
2012-09-26,486.66,451.20,415.74,15.72,0.00,Sobrevendido
2012-09-27,490.52,448.32,406.12,18.83,0.00,Sobrevendido
2012-09-28,492.72,445.44,398.16,21.23,0.01,Neutro
2012-10-01,493.74,442.56,391.38,23.13,0.08,Neutro
2012-10-02,493.84,439.68,385.52,24.64,0.13,Neutro
2012-10-03,493.17,436.80,380.43,25.81,0.17,Neutro
2012-10-04,491.82,433.92,376.02,26.69,0.20,Neutro
2012-10-05,489.84,431.04,372.24,27.28,0.23,Neutro
2012-10-08,487.26,428.16,369.06,27.61,0.26,Neutro
2012-10-09,484.08,425.28,366.48,27.65,0.28,Neutro
2012-10-10,480.30,422.40,364.50,27.41,0.30,Neutro
2012-10-11,475.89,419.52,363.15,26.87,0.32,Neutro
2012-10-12,470.80,416.64,362.48,26.00,0.34,Neutro
2012-10-15,464.94,413.76,362.58,24.74,0.36,Neutro
2012-10-16,458.16,410.88,363.60,23.01,0.38,Neutro
2012-10-17,450.20,408.00,365.80,20.69,0.40,Neutro
2012-10-18,440.58,405.12,369.66,17.51,0.42,Neutro
2012-10-19,428.00,402.24,376.48,12.81,0.44,Neutro
2012-10-22,399.36,399.36,399.36,0.00,,Neutro
2012-10-23,399.36,399.36,399.36,0.00,,Neutro
2012-10-24,399.36,399.36,399.36,0.00,,Neutro
2012-10-25,399.36,399.36,399.36,0.00,,Neutro
2012-10-26,399.36,399.36,399.36,0.00,,Neutro
2012-10-31,399.36,399.36,399.36,0.00,,Neutro
2012-11-01,399.36,399.36,399.36,0.00,,Neutro
2012-11-02,399.36,399.36,399.36,0.00,,Neutro
2012-11-05,399.36,399.36,399.36,0.00,,Neutro
2012-11-06,399.36,399.36,399.36,0.00,,Neutro
2012-11-07,399.36,399.36,399.36,0.00,,Neutro
2012-11-08,399.36,399.36,399.36,0.00,,Neutro
2012-11-09,399.36,399.36,399.36,0.00,,Neutro
2012-11-12,399.36,399.36,399.36,0.00,,Neutro
2012-11-13,399.36,399.36,399.36,0.00,,Neutro
2012-11-14,399.36,399.36,399.36,0.00,,Neutro
2012-11-15,399.36,399.36,399.36,0.00,,Neutro
2012-11-16,399.36,399.36,399.36,0.00,,Neutro
2012-11-19,399.36,399.36,399.36,0.00,,Neutro
2012-11-20,399.36,399.36,399.36,0.00,,Neutro
2012-11-21,399.36,399.36,399.36,0.00,,Neutro
2012-11-23,399.36,399.36,399.36,0.00,,Neutro
2012-11-26,399.36,399.36,399.36,0.00,,Neutro
2012-11-27,399.36,399.36,399.36,0.00,,Neutro
2012-11-28,399.36,399.36,399.36,0.00,,Neutro
2012-11-29,399.36,399.36,399.36,0.00,,Neutro
2012-11-30,399.36,399.36,399.36,0.00,,Neutro
2012-12-03,399.36,399.36,399.36,0.00,,Neutro
2012-12-04,399.36,399.36,399.36,0.00,,Neutro
2012-12-05,399.36,399.36,399.36,0.00,,Neutro
2012-12-06,399.36,399.36,399.36,0.00,,Neutro
2012-12-07,399.36,399.36,399.36,0.00,,Neutro
2012-12-10,399.36,399.36,399.36,0.00,,Neutro
2012-12-11,399.36,399.36,399.36,0.00,,Neutro
2012-12-12,399.36,399.36,399.36,0.00,,Neutro
2012-12-13,399.36,399.36,399.36,0.00,,Neutro
2012-12-14,399.36,399.36,399.36,0.00,,Neutro
2012-12-17,399.36,399.36,399.36,0.00,,Neutro
2012-12-18,399.36,399.36,399.36,0.00,,Neutro
2012-12-19,399.36,399.36,399.36,0.00,,Neutro
2012-12-20,399.36,399.36,399.36,0.00,,Neutro
2012-12-21,399.36,399.36,399.36,0.00,,Neutro
2012-12-24,399.36,399.36,399.36,0.00,,Neutro
2012-12-26,399.36,399.36,399.36,0.00,,Neutro
2012-12-27,399.36,399.36,399.36,0.00,,Neutro
2012-12-28,399.36,399.36,399.36,0.00,,Neutro
2012-12-31,399.36,399.36,399.36,0.00,,Neutro
2013-01-02,399.36,399.36,399.36,0.00,,Neutro
2013-01-03,399.36,399.36,399.36,0.00,,Neutro
2013-01-04,399.36,399.36,399.36,0.00,,Neutro
2013-01-07,399.36,399.36,399.36,0.00,,Neutro
2013-01-08,399.36,399.36,399.36,0.00,,Neutro
2013-01-09,399.36,399.36,399.36,0.00,,Neutro
2013-01-10,399.36,399.36,399.36,0.00,,Neutro
2013-01-11,399.36,399.36,399.36,0.00,,Neutro
2013-01-14,399.36,399.36,399.36,0.00,,Neutro
2013-01-15,399.36,399.36,399.36,0.00,,Neutro
2013-01-16,461.90,391.49,321.08,35.97,0.00,Sobrevendido
2013-01-17,480.53,383.62,286.70,50.53,0.00,Sobrevendido
2013-01-18,491.10,375.74,260.39,61.40,0.00,Sobrevendido
2013-01-22,497.10,367.87,238.65,70.26,0.01,Neutro
2013-01-23,499.89,360.00,220.11,77.72,0.08,Neutro
2013-01-24,499.39,352.51,205.64,83.33,0.15,Neutro
2013-01-25,497.02,345.02,193.02,88.11,0.19,Neutro
2013-01-28,492.98,337.54,182.09,92.11,0.22,Neutro
2013-01-29,487.37,330.05,172.72,95.33,0.24,Neutro
2013-01-30,480.25,322.56,164.87,97.77,0.27,Neutro
2013-01-31,471.62,315.07,158.52,99.37,0.29,Neutro
2013-02-01,461.46,307.58,153.70,100.06,0.31,Neutro
2013-02-04,449.69,300.10,150.50,99.70,0.33,Neutro
2013-02-05,436.15,292.61,149.07,98.11,0.35,Neutro
2013-02-06,420.61,285.12,149.63,95.04,0.37,Neutro
2013-02-07,402.69,277.63,152.57,90.09,0.39,Neutro
2013-02-08,381.72,270.14,158.56,82.61,0.41,Neutro
2013-02-11,356.40,262.66,168.91,71.38,0.43,Neutro
2013-02-12,323.38,255.17,186.95,53.47,0.46,Neutro
2013-02-13,254.50,247.68,240.86,5.51,0.64,Neutro
2013-02-14,254.37,248.06,241.76,5.08,0.62,Neutro
2013-02-15,254.08,248.45,242.82,4.53,0.60,Neutro
2013-02-19,253.56,248.83,244.10,3.80,0.58,Neutro
2013-02-20,252.65,249.22,245.78,2.76,0.56,Neutro
2013-02-21,249.60,249.60,249.60,0.00,,Neutro
2013-02-22,249.60,249.60,249.60,0.00,,Neutro
2013-02-25,249.60,249.60,249.60,0.00,,Neutro
2013-02-26,249.60,249.60,249.60,0.00,,Neutro
2013-02-27,249.60,249.60,249.60,0.00,,Neutro
2013-02-28,249.60,249.60,249.60,0.00,,Neutro
2013-03-01,249.60,249.60,249.60,0.00,,Neutro
2013-03-04,249.60,249.60,249.60,0.00,,Neutro
2013-03-05,249.60,249.60,249.60,0.00,,Neutro
2013-03-06,249.60,249.60,249.60,0.00,,Neutro
2013-03-07,249.60,249.60,249.60,0.00,,Neutro
2013-03-08,249.60,249.60,249.60,0.00,,Neutro
2013-03-11,249.60,249.60,249.60,0.00,,Neutro
2013-03-12,249.60,249.60,249.60,0.00,,Neutro
2013-03-13,249.60,249.60,249.60,0.00,,Neutro
2013-03-14,249.60,249.60,249.60,0.00,,Neutro
2013-03-15,249.60,249.60,249.60,0.00,,Neutro
2013-03-18,249.60,249.60,249.60,0.00,,Neutro
2013-03-19,249.60,249.60,249.60,0.00,,Neutro
2013-03-20,249.60,249.60,249.60,0.00,,Neutro
2013-03-21,249.60,249.60,249.60,0.00,,Neutro
2013-03-22,249.60,249.60,249.60,0.00,,Neutro
2013-03-25,249.60,249.60,249.60,0.00,,Neutro
2013-03-26,249.60,249.60,249.60,0.00,,Neutro
2013-03-27,249.60,249.60,249.60,0.00,,Neutro
2013-03-28,249.60,249.60,249.60,0.00,,Neutro
2013-04-01,249.60,249.60,249.60,0.00,,Neutro
2013-04-02,249.60,249.60,249.60,0.00,,Neutro
2013-04-03,249.60,249.60,249.60,0.00,,Neutro
2013-04-04,249.60,249.60,249.60,0.00,,Neutro
2013-04-05,249.60,249.60,249.60,0.00,,Neutro
2013-04-08,249.60,249.60,249.60,0.00,,Neutro
2013-04-09,249.60,249.60,249.60,0.00,,Neutro
2013-04-10,249.60,249.60,249.60,0.00,,Neutro
2013-04-11,249.60,249.60,249.60,0.00,,Neutro
