Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2026-05-12,,,,,,Neutro
2026-05-13,,,,,,Neutro
2026-05-14,,,,,,Neutro
2026-05-15,,,,,,Neutro
2026-05-18,,,,,,Neutro
2026-05-19,,,,,,Neutro
2026-05-20,,,,,,Neutro
2026-05-21,,,,,,Neutro
2026-05-22,,,,,,Neutro
2026-05-26,,,,,,Neutro
2026-05-27,,,,,,Neutro
2026-05-28,,,,,,Neutro
2026-05-29,,,,,,Neutro
2026-06-01,,,,,,Neutro
2026-06-02,,,,,,Neutro
2026-06-03,,,,,,Neutro
2026-06-04,,,,,,Neutro
2026-06-05,,,,,,Neutro
2026-06-08,,,,,,Neutro
2026-06-09,45.28,33.13,20.98,73.35,0.53,Neutro
2026-06-10,44.84,33.51,22.19,67.58,0.40,Neutro
2026-06-11,44.18,34.08,23.97,59.30,0.49,Neutro
2026-06-12,43.90,34.54,25.19,54.17,0.54,Neutro
2026-06-15,43.78,35.19,26.60,48.82,0.71,Neutro
2026-06-16,44.09,35.95,27.80,45.32,0.87,Neutro
2026-06-17,44.34,36.62,28.91,42.13,0.84,Neutro
2026-06-18,44.32,37.06,29.80,39.18,0.66,Neutro
2026-06-22,44.45,37.34,30.24,38.05,0.62,Neutro
2026-06-23,44.25,37.53,30.81,35.81,0.39,Neutro
