Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2020-10-19,,,,,,Neutro
2020-10-20,,,,,,Neutro
2020-10-21,,,,,,Neutro
2020-10-22,,,,,,Neutro
2020-10-23,,,,,,Neutro
2020-10-26,,,,,,Neutro
2020-10-27,,,,,,Neutro
2020-10-28,,,,,,Neutro
2020-10-29,,,,,,Neutro
2020-10-30,,,,,,Neutro
2020-11-02,,,,,,Neutro
2020-11-03,,,,,,Neutro
2020-11-04,,,,,,Neutro
2020-11-05,,,,,,Neutro
2020-11-06,,,,,,Neutro
2020-11-09,,,,,,Neutro
2020-11-10,,,,,,Neutro
2020-11-11,,,,,,Neutro
2020-11-12,,,,,,Neutro
2020-11-13,17.09,16.73,16.36,4.36,0.44,Neutro
2020-11-16,17.07,16.75,16.42,3.88,0.46,Neutro
2020-11-17,17.07,16.76,16.45,3.70,0.45,Neutro
2020-11-18,17.06,16.76,16.46,3.58,0.43,Neutro
2020-11-19,17.09,16.78,16.47,3.69,0.84,Neutro
2020-11-20,17.13,16.79,16.46,3.99,0.87,Neutro
2020-11-23,17.15,16.81,16.46,4.11,0.83,Neutro
2020-11-24,17.23,16.83,16.43,4.75,1.00,Sobrecomprado
2020-11-25,17.28,16.87,16.45,4.92,0.96,Neutro
2020-11-27,17.32,16.89,16.47,5.03,0.85,Neutro
2020-11-30,17.31,16.89,16.47,4.97,0.79,Neutro
2020-12-01,17.33,16.90,16.47,5.09,0.73,Neutro
2020-12-02,17.35,16.91,16.47,5.21,0.74,Neutro
2020-12-03,17.38,16.92,16.46,5.44,0.77,Neutro
2020-12-04,17.39,16.93,16.47,5.43,0.65,Neutro
2020-12-07,17.40,16.94,16.48,5.43,0.64,Neutro
2020-12-08,17.40,16.96,16.52,5.19,0.57,Neutro
2020-12-09,17.40,16.97,16.55,5.01,0.42,Neutro
2020-12-10,17.38,16.98,16.58,4.71,0.34,Neutro
2020-12-11,17.36,17.00,16.64,4.24,0.46,Neutro
2020-12-14,17.35,17.02,16.69,3.88,0.67,Neutro
2020-12-15,17.35,17.05,16.74,3.58,0.70,Neutro
2020-12-16,17.34,17.07,16.80,3.16,0.70,Neutro
2020-12-17,17.31,17.09,16.87,2.57,0.82,Neutro
2020-12-18,17.32,17.10,16.88,2.57,0.57,Neutro
2020-12-21,17.32,17.11,16.89,2.51,0.65,Neutro
2020-12-22,17.33,17.11,16.90,2.51,0.63,Neutro
2020-12-23,17.33,17.11,16.90,2.51,0.84,Neutro
2020-12-24,17.33,17.11,16.90,2.51,0.81,Neutro
2020-12-28,17.34,17.12,16.89,2.63,0.84,Neutro
2020-12-29,17.37,17.13,16.89,2.80,0.87,Neutro
2020-12-30,17.39,17.14,16.88,2.98,0.84,Neutro
2020-12-31,17.43,17.15,16.88,3.21,0.91,Neutro
2021-01-04,17.48,17.17,16.86,3.61,0.98,Neutro
2021-01-05,17.50,17.18,16.86,3.73,0.78,Neutro
2021-01-06,17.52,17.19,16.87,3.78,0.72,Neutro
2021-01-07,17.55,17.22,16.88,3.89,0.91,Neutro
2021-01-08,17.57,17.25,16.92,3.77,0.88,Neutro
2021-01-11,17.54,17.27,17.00,3.13,0.69,Neutro
2021-01-12,17.53,17.29,17.06,2.72,0.74,Neutro
2021-01-13,17.55,17.31,17.08,2.71,0.83,Neutro
2021-01-14,17.57,17.33,17.09,2.77,0.85,Neutro
2021-01-15,17.58,17.34,17.11,2.71,0.79,Neutro
2021-01-19,17.61,17.36,17.11,2.88,0.88,Neutro
2021-01-20,17.62,17.38,17.14,2.76,0.92,Neutro
2021-01-21,17.63,17.40,17.17,2.64,0.78,Neutro
2021-01-22,17.64,17.42,17.20,2.53,0.95,Neutro
2021-01-25,17.71,17.45,17.19,2.98,1.00,Sobrecomprado
2021-01-26,17.73,17.47,17.21,2.98,0.88,Neutro
2021-01-27,17.74,17.49,17.24,2.86,0.76,Neutro
2021-01-28,17.74,17.50,17.26,2.74,0.77,Neutro
2021-01-29,17.74,17.52,17.29,2.57,0.62,Neutro
2021-02-01,17.74,17.52,17.31,2.45,0.56,Neutro
2021-02-02,17.75,17.53,17.31,2.51,0.61,Neutro
2021-02-03,17.74,17.54,17.33,2.34,0.51,Neutro
2021-02-04,17.74,17.55,17.37,2.11,0.78,Neutro
2021-02-05,17.75,17.56,17.37,2.16,0.79,Neutro
2021-02-08,17.76,17.57,17.38,2.16,0.71,Neutro
2021-02-09,17.75,17.58,17.42,1.88,0.70,Neutro
2021-02-10,17.75,17.60,17.45,1.70,0.73,Neutro
2021-02-11,17.75,17.61,17.47,1.59,0.68,Neutro
2021-02-12,17.75,17.62,17.48,1.53,0.74,Neutro
2021-02-16,17.75,17.63,17.50,1.42,0.72,Neutro
2021-02-17,17.76,17.64,17.51,1.42,0.92,Neutro
2021-02-18,17.78,17.65,17.51,1.53,0.96,Neutro
2021-02-19,17.78,17.65,17.53,1.42,0.64,Neutro
2021-02-22,17.78,17.66,17.53,1.42,0.64,Neutro
2021-02-23,17.79,17.66,17.53,1.47,0.96,Neutro
2021-02-24,17.80,17.66,17.53,1.53,0.81,Neutro
2021-02-25,17.81,17.67,17.53,1.58,0.89,Neutro
2021-02-26,17.82,17.68,17.53,1.64,0.79,Neutro
2021-03-01,17.82,17.68,17.54,1.58,0.57,Neutro
2021-03-02,17.82,17.69,17.56,1.47,0.69,Neutro
2021-03-03,17.83,17.70,17.57,1.47,1.00,Neutro
2021-03-04,17.82,17.71,17.61,1.19,0.43,Neutro
2021-03-05,17.82,17.72,17.61,1.19,0.57,Neutro
2021-03-08,17.83,17.72,17.62,1.18,0.86,Neutro
2021-03-09,17.87,17.74,17.61,1.47,1.00,Sobrecomprado
2021-03-10,17.89,17.75,17.61,1.58,0.96,Neutro
2021-03-11,17.93,17.76,17.60,1.86,1.00,Sobrecomprado
2021-03-12,17.95,17.78,17.60,1.97,1.00,Neutro
2021-03-15,18.00,17.79,17.59,2.30,1.00,Sobrecomprado
2021-03-16,18.02,17.81,17.60,2.36,0.86,Neutro
2021-03-17,18.03,17.82,17.60,2.41,0.70,Neutro
2021-03-18,18.03,17.82,17.61,2.36,0.52,Neutro
2021-03-19,18.03,17.83,17.62,2.30,0.61,Neutro
2021-03-22,18.04,17.84,17.64,2.24,0.70,Neutro
2021-03-23,18.05,17.85,17.65,2.24,0.75,Neutro
2021-03-24,18.06,17.86,17.66,2.24,0.77,Neutro
2021-03-25,18.07,17.87,17.67,2.24,0.70,Neutro
2021-03-26,18.08,17.88,17.68,2.24,0.75,Neutro
2021-03-29,18.08,17.89,17.71,2.07,0.65,Neutro
2021-03-30,18.08,17.90,17.73,1.95,0.77,Neutro
2021-03-31,18.09,17.91,17.73,2.01,0.75,Neutro
2021-04-01,18.08,17.93,17.78,1.67,0.70,Neutro
2021-04-05,18.06,17.94,17.82,1.34,0.71,Neutro
2021-04-06,18.13,17.96,17.79,1.89,1.00,Sobrecomprado
2021-04-07,18.19,17.98,17.77,2.34,1.00,Sobrecomprado
2021-04-08,18.24,18.00,17.76,2.67,1.00,Sobrecomprado
2021-04-09,18.26,18.01,17.76,2.78,0.82,Neutro
2021-04-12,18.29,18.02,17.75,3.00,0.89,Neutro
2021-04-13,18.31,18.03,17.75,3.11,0.82,Neutro
2021-04-14,18.32,18.04,17.76,3.10,0.66,Neutro
2021-04-15,18.34,18.06,17.77,3.16,0.81,Neutro
2021-04-16,18.33,18.07,17.80,2.93,0.51,Neutro
2021-04-19,18.34,18.08,17.83,2.82,0.71,Neutro
2021-04-20,18.34,18.10,17.85,2.71,0.61,Neutro
2021-04-21,18.35,18.11,17.87,2.65,0.73,Neutro
2021-04-22,18.36,18.12,17.89,2.59,0.70,Neutro
2021-04-23,18.36,18.13,17.91,2.48,0.62,Neutro
2021-04-26,18.36,18.15,17.94,2.31,0.67,Neutro
2021-04-27,18.35,18.16,17.97,2.09,0.71,Neutro
2021-04-28,18.36,18.18,17.99,2.04,0.78,Neutro
2021-04-29,18.35,18.19,18.02,1.81,0.64,Neutro
2021-04-30,18.35,18.20,18.06,1.59,0.83,Neutro
2021-05-03,18.32,18.21,18.10,1.21,0.36,Neutro
2021-05-04,18.32,18.21,18.09,1.26,0.17,Neutro
2021-05-05,18.32,18.20,18.07,1.37,0.00,Neutro
2021-05-06,18.31,18.19,18.07,1.32,0.25,Neutro
2021-05-07,18.31,18.19,18.06,1.37,0.28,Neutro
2021-05-10,18.31,18.18,18.06,1.37,0.40,Neutro
2021-05-11,18.31,18.18,18.04,1.49,0.07,Neutro
2021-05-12,18.34,18.17,17.99,1.93,0.00,Sobrevendido
2021-05-13,18.35,18.15,17.96,2.15,0.03,Neutro
2021-05-14,18.35,18.16,17.96,2.15,0.41,Neutro
2021-05-17,18.35,18.16,17.96,2.15,0.56,Neutro
2021-05-18,18.35,18.16,17.96,2.15,0.54,Neutro
2021-05-19,18.34,18.15,17.96,2.09,0.53,Neutro
2021-05-20,18.34,18.15,17.96,2.09,0.61,Neutro
2021-05-21,18.35,18.15,17.96,2.15,0.74,Neutro
2021-05-24,18.35,18.16,17.96,2.15,0.72,Neutro
2021-05-25,18.38,18.16,17.95,2.37,1.00,Neutro
2021-05-26,18.41,18.17,17.93,2.64,1.00,Neutro
2021-05-27,18.46,18.18,17.91,3.03,1.00,Sobrecomprado
2021-05-28,18.51,18.19,17.88,3.46,1.00,Sobrecomprado
2021-06-01,18.54,18.20,17.87,3.68,0.78,Neutro
2021-06-02,18.55,18.22,17.88,3.68,0.70,Neutro
2021-06-03,18.57,18.23,17.90,3.67,0.75,Neutro
2021-06-04,18.59,18.25,17.90,3.78,0.78,Neutro
2021-06-07,18.62,18.27,17.91,3.89,0.80,Neutro
2021-06-08,18.64,18.28,17.92,3.94,0.74,Neutro
2021-06-09,18.66,18.30,17.95,3.88,0.73,Neutro
2021-06-10,18.64,18.33,18.01,3.44,0.75,Neutro
2021-06-11,18.62,18.35,18.08,2.94,0.69,Neutro
2021-06-14,18.63,18.37,18.12,2.78,0.78,Neutro
2021-06-15,18.63,18.39,18.15,2.61,0.63,Neutro
2021-06-16,18.62,18.40,18.18,2.39,0.68,Neutro
2021-06-17,18.61,18.42,18.23,2.06,0.68,Neutro
2021-06-18,18.59,18.43,18.27,1.74,0.62,Neutro
2021-06-21,18.58,18.44,18.31,1.46,0.70,Neutro
2021-06-22,18.56,18.46,18.35,1.14,0.81,Neutro
2021-06-23,18.56,18.46,18.37,1.03,0.53,Neutro
2021-06-24,18.56,18.47,18.37,1.03,0.53,Neutro
2021-06-25,18.56,18.46,18.37,1.03,0.47,Neutro
2021-06-28,18.55,18.46,18.38,0.92,0.65,Neutro
2021-06-29,18.54,18.46,18.38,0.87,0.25,Neutro
2021-06-30,18.55,18.47,18.40,0.81,1.00,Sobrecomprado
2021-07-01,18.54,18.48,18.41,0.70,0.46,Neutro
