Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2015-06-25,,,,,,Neutro
2015-06-26,,,,,,Neutro
2015-06-29,,,,,,Neutro
2015-06-30,,,,,,Neutro
2015-07-01,,,,,,Neutro
2015-07-02,,,,,,Neutro
2015-07-06,,,,,,Neutro
2015-07-07,,,,,,Neutro
2015-07-08,,,,,,Neutro
2015-07-09,,,,,,Neutro
2015-07-10,,,,,,Neutro
2015-07-13,,,,,,Neutro
2015-07-14,,,,,,Neutro
2015-07-15,,,,,,Neutro
2015-07-16,,,,,,Neutro
2015-07-17,,,,,,Neutro
2015-07-20,,,,,,Neutro
2015-07-21,,,,,,Neutro
2015-07-22,,,,,,Neutro
2015-07-23,333669737.02,280113044.00,226556350.98,38.24,0.25,Neutro
2015-07-24,322185817.99,275431709.60,228677601.21,33.95,0.21,Neutro
2015-07-27,309677145.01,271442931.20,233208717.39,28.17,0.29,Neutro
2015-07-28,294574710.03,267112257.60,239649805.17,20.56,0.10,Neutro
2015-07-29,294648006.74,265385248.80,236122490.86,22.05,0.10,Neutro
2015-07-30,293296577.36,264114100.00,234931622.64,22.10,0.30,Neutro
2015-07-31,291503035.73,262829801.60,234156567.47,21.82,0.33,Neutro
2015-08-03,290217587.52,260962528.00,231707468.48,22.42,0.16,Neutro
2015-08-04,289839122.36,258639392.80,227439663.24,24.13,0.05,Neutro
2015-08-05,288705761.80,256474056.00,224242350.20,25.13,0.13,Neutro
2015-08-06,287034049.98,255246740.80,223459431.62,24.91,0.36,Neutro
2015-08-07,284201540.57,253883542.40,223565544.23,23.88,0.42,Neutro
2015-08-10,281719661.38,252958672.00,224197682.62,22.74,0.55,Neutro
2015-08-11,280401838.66,252103932.80,223806026.94,22.45,0.42,Neutro
2015-08-12,279964028.98,249912297.60,219860566.22,24.05,0.06,Neutro
2015-08-13,275299714.44,246751956.80,218204199.16,23.14,0.03,Neutro
2015-08-14,267651656.26,243749416.00,219847175.74,19.61,0.10,Neutro
2015-08-17,266914201.06,241605996.00,216297790.94,20.95,0.02,Neutro
2015-08-18,266009112.50,239765020.80,213520929.10,21.89,0.11,Neutro
2015-08-19,266418957.46,238976032.00,211533106.54,22.97,0.19,Neutro
2015-08-20,265954239.71,236915893.60,207877547.49,24.51,0.07,Neutro
2015-08-21,265211435.02,235329148.80,205446862.58,25.40,0.19,Neutro
2015-08-24,265624193.50,232348523.20,199072852.90,28.64,0.00,Sobrevendido
2015-08-25,265517326.61,230161269.60,194805212.59,30.72,0.10,Neutro
2015-08-26,265487142.21,228022232.80,190557323.39,32.86,0.12,Neutro
2015-08-27,262536183.67,225699098.40,188862013.13,32.64,0.23,Neutro
2015-08-28,258539958.70,223595127.20,188650295.70,31.26,0.32,Neutro
2015-08-31,257064825.17,221491156.00,185917486.83,32.12,0.18,Neutro
2015-09-01,256128580.99,220702167.20,185275753.41,32.10,0.42,Neutro
2015-09-02,254875994.44,219606348.80,184336703.16,32.12,0.37,Neutro
2015-09-03,251072429.86,218116036.00,185159642.14,30.22,0.48,Neutro
2015-09-04,246200476.04,216586272.80,186972069.56,27.35,0.53,Neutro
2015-09-08,238638487.98,215052127.20,191465766.42,21.94,0.72,Neutro
2015-09-09,240019989.30,215249375.20,190478761.10,23.02,1.00,Sobrecomprado
2015-09-10,262044754.74,218799826.40,175554898.06,39.53,1.00,Sobrecomprado
2015-09-11,288390279.04,224059754.40,159729229.76,57.42,1.00,Sobrecomprado
2015-09-14,327218273.25,231883896.80,136549520.35,82.23,1.00,Sobrecomprado
2015-09-15,345016119.29,238108143.20,131200167.11,89.80,0.99,Neutro
2015-09-16,360274636.72,244244724.80,128214812.88,95.01,0.92,Neutro
2015-09-17,373050765.98,250118310.40,127185854.82,98.30,0.86,Neutro
2015-09-18,375418113.37,253318100.80,131218088.23,96.40,0.59,Neutro
2015-09-21,380763107.68,257789037.60,134814967.52,95.41,0.70,Neutro
2015-09-22,397654577.26,266993908.80,136333240.34,97.88,0.93,Neutro
2015-09-23,401380187.55,272735996.00,144091804.45,94.34,0.67,Neutro
2015-09-24,402413932.88,277943323.20,153472713.52,89.57,0.60,Neutro
2015-09-25,403617046.21,283159417.60,162701788.99,85.08,0.61,Neutro
2015-09-28,404434865.05,288244013.60,172053162.15,80.62,0.61,Neutro
2015-09-29,402348338.60,293766936.80,185185535.00,73.92,0.57,Neutro
2015-09-30,400086446.88,298062544.00,196038641.12,68.46,0.51,Neutro
2015-10-01,395544695.52,302095155.20,208645614.88,61.87,0.44,Neutro
2015-10-02,390420161.28,305777104.80,221134048.32,55.36,0.41,Neutro
2015-10-05,385923437.07,307442748.80,228962060.53,51.05,0.14,Neutro
2015-10-06,384372890.01,307924908.80,231476927.59,49.65,0.02,Neutro
2015-10-07,385060698.92,307618080.00,230175461.08,50.35,0.10,Neutro
2015-10-08,387054676.36,305294944.80,223535213.24,53.56,0.15,Neutro
2015-10-09,387078151.73,301087002.40,215095853.07,57.12,0.15,Neutro
2015-10-12,376194010.06,293591605.60,210989201.14,56.27,0.12,Neutro
2015-10-13,372350238.84,287805686.40,203261133.96,58.75,0.14,Neutro
2015-10-14,365839086.70,282677257.60,199515428.50,58.84,0.24,Neutro
2015-10-15,358272858.19,277943323.20,197613788.21,57.80,0.29,Neutro
2015-10-16,358352972.56,276014681.60,193676390.64,59.66,0.27,Neutro
2015-10-19,355412449.70,272551897.60,189691345.50,60.80,0.28,Neutro
2015-10-20,332634438.33,265319499.20,198004560.07,50.74,0.27,Neutro
2015-10-21,325225807.60,261374553.60,197523299.60,48.86,0.31,Neutro
2015-10-22,319690220.77,257867936.00,196045651.23,47.95,0.30,Neutro
2015-10-23,311454869.17,254185987.20,196917105.23,45.06,0.35,Neutro
2015-10-26,300992258.07,250153376.80,199314495.53,40.65,0.32,Neutro
2015-10-27,289623916.60,245857770.40,202091624.20,35.60,0.25,Neutro
2015-10-28,278169846.91,242263486.40,206357125.89,29.64,0.31,Neutro
2015-10-29,267157667.59,239502024.80,211846382.01,23.09,0.43,Neutro
2015-10-30,250746252.17,236696729.60,222647207.03,11.87,0.41,Neutro
2015-11-02,248129118.30,235951573.60,223774028.90,10.32,0.53,Neutro
2015-11-03,248129118.30,235951573.60,223774028.90,10.32,0.46,Neutro
2015-11-04,246723109.05,235381748.00,224040386.95,9.64,0.44,Neutro
2015-11-05,244319009.51,234680424.80,225041840.09,8.21,0.47,Neutro
2015-11-06,243465147.73,234154432.00,224843716.27,7.95,0.31,Neutro
2015-11-09,243465147.73,234154432.00,224843716.27,7.95,0.35,Neutro
2015-11-10,243080418.90,234373595.20,225666771.50,7.43,0.28,Neutro
2015-11-11,242824791.68,233716104.80,224607417.92,7.79,0.09,Neutro
2015-11-12,240646932.61,233102446.40,225557960.19,6.47,0.45,Neutro
2015-11-13,241272454.34,232269624.80,223266795.26,7.75,0.00,Sobrevendido
2015-11-16,243291889.37,231086140.80,218880392.23,10.56,0.00,Sobrevendido
2015-11-17,244294000.69,230034155.20,215774309.71,12.40,0.00,Sobrevendido
2015-11-18,245653178.06,228500010.40,211346842.74,15.01,0.00,Sobrevendido
2015-11-19,245920064.82,227448024.80,208975984.78,16.24,0.09,Neutro
2015-11-20,244917522.95,226965864.80,209014206.65,15.82,0.50,Neutro
2015-11-23,245131822.32,227053530.40,208975238.48,15.92,0.69,Neutro
2015-11-24,245396314.29,227360359.20,209324404.11,15.87,0.56,Neutro
2015-11-25,245258760.55,227228861.60,209198962.65,15.87,0.47,Neutro
2015-11-27,244412386.45,226834366.40,209256346.35,15.50,0.53,Neutro
2015-11-30,244412386.45,226834366.40,209256346.35,15.50,0.71,Neutro
2015-12-01,246266402.92,227272693.60,208278984.28,16.71,0.98,Neutro
2015-12-02,252463231.73,228543842.40,204624453.07,20.93,1.00,Sobrecomprado
2015-12-03,257392561.67,229814991.20,202237420.73,24.00,1.00,Sobrecomprado
2015-12-04,272193548.15,232751784.00,193310019.85,33.89,1.00,Sobrecomprado
2015-12-07,286288050.28,236302234.40,186316418.52,42.31,1.00,Sobrecomprado
2015-12-08,295726128.28,239458191.20,183190254.12,47.00,0.99,Neutro
2015-12-09,301523627.75,242110072.00,182696516.25,49.08,0.85,Neutro
