Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2018-02-26,,,,,,Neutro
2018-02-27,,,,,,Neutro
2018-02-28,,,,,,Neutro
2018-03-01,,,,,,Neutro
2018-03-02,,,,,,Neutro
2018-03-05,,,,,,Neutro
2018-03-06,,,,,,Neutro
2018-03-07,,,,,,Neutro
2018-03-08,,,,,,Neutro
2018-03-09,,,,,,Neutro
2018-03-12,,,,,,Neutro
2018-03-13,,,,,,Neutro
2018-03-14,,,,,,Neutro
2018-03-15,,,,,,Neutro
2018-03-16,,,,,,Neutro
2018-03-19,,,,,,Neutro
2018-03-20,,,,,,Neutro
2018-03-21,,,,,,Neutro
2018-03-22,,,,,,Neutro
2018-03-23,19236.31,19176.00,19115.69,0.63,0.70,Neutro
2018-03-26,19227.67,19174.00,19120.33,0.56,0.74,Neutro
2018-03-27,19217.70,19172.00,19126.30,0.48,0.81,Neutro
2018-03-28,19217.70,19172.00,19126.30,0.48,0.37,Neutro
2018-03-29,19217.70,19172.00,19126.30,0.48,0.37,Neutro
2018-04-02,19220.97,19174.00,19127.03,0.49,0.78,Neutro
2018-04-03,19223.86,19176.00,19128.14,0.50,0.75,Neutro
2018-04-04,19226.38,19178.00,19129.62,0.50,0.73,Neutro
2018-04-05,19226.38,19178.00,19129.62,0.50,0.31,Neutro
2018-04-06,19226.38,19178.00,19129.62,0.50,0.31,Neutro
2018-04-09,19226.38,19178.00,19129.62,0.50,0.31,Neutro
2018-04-10,19226.38,19178.00,19129.62,0.50,0.31,Neutro
2018-04-11,19226.38,19178.00,19129.62,0.50,0.31,Neutro
2018-04-12,19226.38,19178.00,19129.62,0.50,0.31,Neutro
2018-04-13,19263.13,19170.00,19076.87,0.97,0.00,Sobrevendido
2018-04-16,19361.25,19187.00,19012.75,1.82,1.00,Sobrecomprado
2018-04-17,19396.87,19199.00,19001.13,2.06,1.00,Sobrecomprado
2018-04-18,19427.18,19211.00,18994.82,2.25,0.94,Neutro
2018-04-19,19450.96,19219.00,18987.04,2.41,0.89,Neutro
2018-04-20,19474.37,19229.00,18983.63,2.55,0.85,Neutro
2018-04-23,19495.45,19239.00,18982.55,2.67,0.81,Neutro
2018-04-24,19664.22,19274.00,18883.78,4.05,1.00,Sobrecomprado
2018-04-25,19786.97,19309.00,18831.03,4.95,1.00,Sobrecomprado
2018-04-26,19795.26,19321.00,18846.74,4.91,0.58,Neutro
2018-04-27,19802.23,19333.00,18863.77,4.85,0.57,Neutro
2018-04-30,19808.80,19343.00,18877.20,4.82,0.56,Neutro
2018-05-01,19814.44,19353.00,18891.56,4.77,0.55,Neutro
2018-05-02,19819.12,19363.00,18906.88,4.71,0.54,Neutro
2018-05-03,19821.15,19375.00,18928.85,4.61,0.53,Neutro
2018-05-04,19821.56,19387.00,18952.44,4.48,0.51,Neutro
2018-05-07,19820.22,19399.00,18977.78,4.34,0.50,Neutro
2018-05-08,19816.95,19411.00,19005.05,4.18,0.49,Neutro
2018-05-09,19811.52,19423.00,19034.48,4.00,0.47,Neutro
2018-05-10,19803.64,19435.00,19066.36,3.79,0.45,Neutro
2018-05-11,19770.47,19446.00,19121.53,3.34,0.15,Neutro
2018-05-14,19770.52,19432.00,19093.48,3.48,0.19,Neutro
2018-05-15,19770.52,19432.00,19093.48,3.48,0.45,Neutro
2018-05-16,19769.98,19428.00,19086.02,3.52,0.34,Neutro
2018-05-17,19769.22,19424.00,19078.78,3.55,0.35,Neutro
2018-05-18,19769.22,19424.00,19078.78,3.55,0.47,Neutro
2018-05-21,19769.22,19424.00,19078.78,3.55,0.47,Neutro
2018-05-22,19661.61,19399.00,19136.39,2.71,0.50,Neutro
2018-05-23,19490.15,19374.00,19257.85,1.20,0.61,Neutro
2018-05-24,19490.15,19374.00,19257.85,1.20,0.61,Neutro
2018-05-25,19490.15,19374.00,19257.85,1.20,0.61,Neutro
2018-05-29,19661.61,19399.00,19136.39,2.71,1.00,Sobrecomprado
2018-05-30,19670.47,19404.00,19137.53,2.75,0.68,Neutro
2018-05-31,19676.61,19408.00,19139.39,2.77,0.63,Neutro
2018-06-01,19682.48,19412.00,19141.52,2.79,0.63,Neutro
2018-06-04,19688.10,19416.00,19143.90,2.80,0.62,Neutro
2018-06-05,19703.43,19424.00,19144.57,2.88,0.74,Neutro
2018-06-06,19710.19,19429.00,19147.81,2.89,0.63,Neutro
2018-06-07,19716.57,19434.00,19151.43,2.91,0.62,Neutro
2018-06-08,19722.58,19439.00,19155.42,2.92,0.61,Neutro
2018-06-11,19718.10,19453.00,19187.90,2.73,0.59,Neutro
2018-06-12,19708.84,19467.00,19225.16,2.48,0.57,Neutro
2018-06-13,19708.84,19468.00,19227.16,2.47,0.40,Neutro
2018-06-14,19704.89,19473.00,19241.11,2.38,0.39,Neutro
2018-06-15,19700.10,19478.00,19255.90,2.28,0.37,Neutro
2018-06-18,19699.80,19479.00,19258.20,2.27,0.37,Neutro
2018-06-19,19700.65,19483.00,19265.35,2.23,0.49,Neutro
2018-06-20,19703.61,19489.00,19274.39,2.20,0.57,Neutro
2018-06-21,19705.81,19495.00,19284.19,2.16,0.56,Neutro
2018-06-22,19707.21,19501.00,19294.79,2.11,0.55,Neutro
2018-06-25,19706.67,19506.00,19305.33,2.06,0.49,Neutro
2018-06-26,19562.89,19486.00,19409.11,0.79,0.59,Neutro
2018-06-27,19561.43,19484.00,19406.57,0.79,0.35,Neutro
2018-06-28,19561.16,19483.00,19404.84,0.80,0.35,Neutro
2018-06-29,19564.87,19485.00,19405.13,0.82,0.72,Neutro
2018-07-02,19568.33,19487.00,19405.67,0.83,0.70,Neutro
2018-07-03,19558.10,19484.00,19409.90,0.76,0.61,Neutro
2018-07-05,19558.10,19484.00,19409.90,0.76,0.61,Neutro
2018-07-06,19558.10,19484.00,19409.90,0.76,0.61,Neutro
2018-07-09,19558.10,19484.00,19409.90,0.76,0.61,Neutro
2018-07-10,19558.10,19484.00,19409.90,0.76,0.61,Neutro
2018-07-11,19558.10,19484.00,19409.90,0.76,0.61,Neutro
2018-07-12,19555.93,19488.00,19420.07,0.70,0.59,Neutro
2018-07-13,19657.38,19507.00,19356.62,1.54,1.00,Sobrecomprado
2018-07-16,19719.84,19526.00,19332.16,1.99,1.00,Sobrecomprado
2018-07-17,19767.47,19545.00,19322.53,2.28,1.00,Sobrecomprado
2018-07-18,19808.42,19561.00,19313.58,2.53,0.98,Neutro
2018-07-19,19843.45,19575.00,19306.55,2.74,0.92,Neutro
