Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2017-09-20,,,,,,Neutro
2017-09-21,,,,,,Neutro
2017-09-22,,,,,,Neutro
2017-09-25,,,,,,Neutro
2017-09-26,,,,,,Neutro
2017-09-27,,,,,,Neutro
2017-09-28,,,,,,Neutro
2017-09-29,,,,,,Neutro
2017-10-02,,,,,,Neutro
2017-10-03,,,,,,Neutro
2017-10-04,,,,,,Neutro
2017-10-05,,,,,,Neutro
2017-10-06,,,,,,Neutro
2017-10-09,,,,,,Neutro
2017-10-10,,,,,,Neutro
2017-10-11,,,,,,Neutro
2017-10-12,,,,,,Neutro
2017-10-13,,,,,,Neutro
2017-10-16,,,,,,Neutro
2017-10-17,34.21,29.20,24.20,34.28,0.66,Neutro
2017-10-18,34.22,29.24,24.26,34.07,0.44,Neutro
2017-10-19,34.01,29.06,24.11,34.07,0.35,Neutro
2017-10-20,34.01,29.09,24.16,33.86,0.41,Neutro
2017-10-23,34.04,29.06,24.08,34.28,0.24,Neutro
2017-10-24,34.05,29.02,23.99,34.66,0.30,Neutro
2017-10-25,34.06,29.00,23.93,34.94,0.31,Neutro
2017-10-26,34.06,29.00,23.94,34.90,0.31,Neutro
2017-10-27,34.07,28.99,23.92,35.01,0.29,Neutro
2017-10-30,34.04,29.03,24.02,34.52,0.31,Neutro
2017-10-31,34.04,29.03,24.02,34.52,0.30,Neutro
2017-11-01,34.02,29.07,24.12,34.05,0.39,Neutro
2017-11-02,34.02,29.18,24.35,33.13,0.49,Neutro
2017-11-03,34.02,29.16,24.30,33.33,0.38,Neutro
2017-11-06,33.84,29.02,24.19,33.25,0.39,Neutro
2017-11-07,33.33,28.74,24.16,31.90,0.32,Neutro
2017-11-08,32.27,28.40,24.52,27.29,0.35,Neutro
2017-11-09,31.48,28.12,24.76,23.90,0.34,Neutro
2017-11-10,30.66,27.90,25.14,19.79,0.48,Neutro
2017-11-13,29.65,27.67,25.69,14.31,0.43,Neutro
2017-11-14,28.80,27.47,26.13,9.72,0.27,Neutro
2017-11-15,28.67,27.35,26.02,9.69,0.07,Neutro
2017-11-16,28.99,27.20,25.40,13.20,0.00,Sobrevendido
2017-11-17,29.01,27.04,25.06,14.61,0.00,Sobrevendido
2017-11-20,29.18,26.94,24.71,16.59,0.00,Sobrevendido
2017-11-21,29.18,26.88,24.58,17.11,0.24,Neutro
2017-11-22,29.17,26.87,24.57,17.12,0.49,Neutro
2017-11-24,29.15,26.85,24.55,17.13,0.49,Neutro
2017-11-27,29.15,26.85,24.55,17.13,0.47,Neutro
2017-11-28,29.12,26.79,24.45,17.44,0.30,Neutro
2017-11-29,29.12,26.70,24.29,18.09,0.23,Neutro
2017-11-30,28.96,26.61,24.26,17.66,0.39,Neutro
2017-12-01,28.51,26.45,24.39,15.58,0.37,Neutro
2017-12-04,28.36,26.41,24.45,14.81,0.68,Neutro
2017-12-05,28.14,26.30,24.46,13.99,0.35,Neutro
2017-12-06,28.05,26.23,24.41,13.88,0.37,Neutro
2017-12-07,27.93,26.15,24.36,13.65,0.33,Neutro
2017-12-08,27.83,26.07,24.31,13.50,0.34,Neutro
2017-12-11,27.54,25.95,24.36,12.25,0.31,Neutro
2017-12-12,27.30,25.86,24.42,11.14,0.42,Neutro
2017-12-13,27.17,25.78,24.40,10.74,0.32,Neutro
2017-12-14,27.13,25.73,24.34,10.84,0.31,Neutro
2017-12-15,27.09,25.75,24.41,10.41,0.20,Neutro
2017-12-18,27.25,25.70,24.15,12.06,0.00,Sobrevendido
2017-12-19,27.42,25.64,23.86,13.89,0.00,Sobrevendido
2017-12-20,27.67,25.50,23.33,17.02,0.00,Sobrevendido
2017-12-21,27.87,25.25,22.62,20.80,0.00,Sobrevendido
2017-12-22,28.00,24.98,21.95,24.22,0.00,Sobrevendido
2017-12-26,28.00,24.72,21.44,26.54,0.01,Neutro
2017-12-27,27.97,24.53,21.08,28.09,0.14,Neutro
2017-12-28,28.02,24.32,20.63,30.38,0.10,Neutro
2017-12-29,27.92,24.08,20.24,31.89,0.13,Neutro
2018-01-02,27.71,23.90,20.08,31.93,0.29,Neutro
2018-01-03,27.22,23.66,20.10,30.09,0.32,Neutro
2018-01-04,26.96,23.48,19.99,29.69,0.30,Neutro
2018-01-05,26.66,23.33,20.01,28.50,0.42,Neutro
2018-01-08,26.36,23.20,20.04,27.24,0.47,Neutro
2018-01-09,26.09,23.11,20.13,25.79,0.59,Neutro
2018-01-10,25.76,22.97,20.17,24.34,0.42,Neutro
2018-01-11,25.34,22.84,20.34,21.89,0.55,Neutro
2018-01-12,24.99,22.75,20.51,19.69,0.64,Neutro
