Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2023-06-16,,,,,,Neutro
2023-06-20,,,,,,Neutro
2023-06-21,,,,,,Neutro
2023-06-22,,,,,,Neutro
2023-06-23,,,,,,Neutro
2023-06-26,,,,,,Neutro
2023-06-27,,,,,,Neutro
2023-06-28,,,,,,Neutro
2023-06-29,,,,,,Neutro
2023-06-30,,,,,,Neutro
2023-07-03,,,,,,Neutro
2023-07-05,,,,,,Neutro
2023-07-06,,,,,,Neutro
2023-07-07,,,,,,Neutro
2023-07-10,,,,,,Neutro
2023-07-11,,,,,,Neutro
2023-07-12,,,,,,Neutro
2023-07-13,,,,,,Neutro
2023-07-14,,,,,,Neutro
2023-07-17,4.56,3.47,2.39,62.46,0.37,Neutro
2023-07-18,4.41,3.40,2.39,59.45,0.26,Neutro
2023-07-19,4.21,3.32,2.44,53.23,0.33,Neutro
2023-07-20,4.01,3.26,2.51,46.06,0.32,Neutro
2023-07-21,3.83,3.20,2.57,39.38,0.34,Neutro
2023-07-24,3.67,3.15,2.62,33.38,0.28,Neutro
2023-07-25,3.62,3.12,2.61,32.40,0.32,Neutro
2023-07-26,3.61,3.10,2.59,32.87,0.34,Neutro
2023-07-27,3.47,3.06,2.65,26.82,0.26,Neutro
2023-07-28,3.34,3.02,2.70,21.20,0.25,Neutro
2023-07-31,3.31,3.00,2.69,20.67,0.24,Neutro
2023-08-01,3.29,2.98,2.67,20.82,0.19,Neutro
2023-08-02,3.27,2.94,2.61,22.43,0.00,Sobrevendido
2023-08-03,3.25,2.92,2.59,22.62,0.14,Neutro
2023-08-04,3.31,2.88,2.44,30.26,0.00,Sobrevendido
2023-08-07,3.33,2.84,2.35,34.53,0.00,Sobrevendido
2023-08-08,3.33,2.82,2.31,36.16,0.20,Neutro
2023-08-09,3.37,2.80,2.23,40.69,0.02,Neutro
2023-08-10,3.36,2.76,2.16,43.50,0.07,Neutro
