Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2023-09-21,,,,,,Neutro
2023-09-22,,,,,,Neutro
2023-09-25,,,,,,Neutro
2023-09-26,,,,,,Neutro
2023-09-27,,,,,,Neutro
2023-09-28,,,,,,Neutro
2023-09-29,,,,,,Neutro
2023-10-02,,,,,,Neutro
2023-10-03,,,,,,Neutro
2023-10-04,,,,,,Neutro
2023-10-05,,,,,,Neutro
2023-10-06,,,,,,Neutro
2023-10-09,,,,,,Neutro
2023-10-10,,,,,,Neutro
2023-10-11,,,,,,Neutro
2023-10-12,,,,,,Neutro
2023-10-13,,,,,,Neutro
2023-10-16,,,,,,Neutro
2023-10-17,,,,,,Neutro
2023-10-18,22.74,22.30,21.86,3.95,0.36,Neutro
2023-10-19,22.72,22.27,21.82,4.04,0.16,Neutro
2023-10-20,22.68,22.24,21.79,4.00,0.13,Neutro
2023-10-23,22.64,22.20,21.76,3.96,0.16,Neutro
2023-10-24,22.59,22.17,21.75,3.79,0.20,Neutro
2023-10-25,22.52,22.14,21.75,3.48,0.22,Neutro
2023-10-26,22.44,22.10,21.76,3.08,0.21,Neutro
2023-10-27,22.42,22.08,21.75,3.03,0.28,Neutro
2023-10-30,22.41,22.07,21.74,3.04,0.31,Neutro
2023-10-31,22.41,22.07,21.72,3.13,0.29,Neutro
2023-11-01,22.41,22.06,21.72,3.13,0.42,Neutro
2023-11-02,22.44,22.07,21.71,3.31,0.81,Neutro
2023-11-03,22.51,22.11,21.70,3.66,1.00,Sobrecomprado
2023-11-06,22.54,22.12,21.70,3.80,0.79,Neutro
2023-11-07,22.61,22.14,21.67,4.25,0.97,Neutro
2023-11-08,22.68,22.16,21.63,4.74,1.00,Neutro
2023-11-09,22.73,22.17,21.61,5.05,0.88,Neutro
2023-11-10,22.77,22.18,21.60,5.27,0.91,Neutro
2023-11-13,22.83,22.20,21.58,5.63,0.88,Neutro
2023-11-14,22.94,22.24,21.54,6.29,0.99,Neutro
2023-11-15,23.03,22.28,21.52,6.78,0.89,Neutro
2023-11-16,23.13,22.33,21.53,7.17,0.90,Neutro
2023-11-17,23.53,22.44,21.34,9.76,1.00,Sobrecomprado
2023-11-20,23.60,22.50,21.39,9.82,0.77,Neutro
2023-11-21,23.66,22.55,21.45,9.80,0.74,Neutro
2023-11-22,23.71,22.62,21.52,9.68,0.77,Neutro
2023-11-24,23.73,22.68,21.62,9.30,0.68,Neutro
2023-11-27,23.77,22.74,21.71,9.06,0.74,Neutro
2023-11-28,23.80,22.81,21.82,8.68,0.76,Neutro
2023-11-29,23.84,22.89,21.94,8.30,0.85,Neutro
2023-11-30,23.87,22.97,22.07,7.84,0.84,Neutro
2023-12-01,23.94,23.04,22.14,7.81,0.88,Neutro
2023-12-04,24.01,23.10,22.19,7.88,0.81,Neutro
2023-12-05,24.07,23.17,22.28,7.73,0.87,Neutro
2023-12-06,24.14,23.24,22.33,7.79,0.85,Neutro
2023-12-07,24.20,23.30,22.39,7.77,0.83,Neutro
2023-12-08,24.24,23.36,22.48,7.53,0.78,Neutro
2023-12-11,24.26,23.42,22.58,7.17,0.76,Neutro
2023-12-12,24.26,23.48,22.69,6.69,0.75,Neutro
2023-12-13,24.31,23.53,22.76,6.59,0.81,Neutro
2023-12-14,24.37,23.60,22.83,6.53,0.90,Neutro
2023-12-15,24.43,23.67,22.90,6.47,0.90,Neutro
2023-12-18,24.46,23.67,22.89,6.63,0.86,Neutro
2023-12-19,24.52,23.74,22.95,6.61,0.89,Neutro
2023-12-20,24.57,23.80,23.03,6.47,0.84,Neutro
2023-12-21,24.63,23.86,23.09,6.45,0.89,Neutro
2023-12-22,24.64,23.93,23.21,5.98,0.86,Neutro
2023-12-26,24.66,23.99,23.32,5.59,0.85,Neutro
2023-12-27,24.69,24.05,23.41,5.32,0.87,Neutro
2023-12-28,24.72,24.10,23.47,5.19,0.82,Neutro
2023-12-29,24.74,24.14,23.54,4.97,0.83,Neutro
2024-01-02,24.76,24.18,23.60,4.80,0.73,Neutro
2024-01-03,24.76,24.22,23.68,4.46,0.73,Neutro
2024-01-04,24.76,24.25,23.74,4.21,0.65,Neutro
2024-01-05,24.77,24.28,23.79,4.04,0.74,Neutro
2024-01-08,24.78,24.31,23.85,3.83,0.72,Neutro
2024-01-09,24.78,24.35,23.92,3.53,0.74,Neutro
2024-01-10,24.75,24.38,24.02,2.99,0.70,Neutro
2024-01-11,24.68,24.41,24.14,2.21,0.57,Neutro
2024-01-12,24.65,24.44,24.23,1.72,0.83,Neutro
2024-01-16,24.64,24.45,24.27,1.51,0.59,Neutro
2024-01-17,24.63,24.46,24.28,1.43,0.23,Neutro
2024-01-18,24.62,24.46,24.29,1.35,0.00,Sobrevendido
2024-01-19,24.65,24.45,24.26,1.59,0.00,Sobrevendido
2024-01-22,24.65,24.45,24.25,1.64,0.08,Neutro
2024-01-23,24.67,24.44,24.20,1.92,0.00,Sobrevendido
2024-01-24,24.68,24.42,24.17,2.09,0.08,Neutro
2024-01-25,24.68,24.41,24.14,2.21,0.13,Neutro
2024-01-26,24.68,24.40,24.11,2.34,0.14,Neutro
2024-01-29,24.67,24.39,24.11,2.30,0.45,Neutro
2024-01-30,24.65,24.38,24.11,2.21,0.48,Neutro
2024-01-31,24.66,24.38,24.11,2.26,0.75,Neutro
2024-02-01,24.70,24.40,24.09,2.50,0.98,Neutro
2024-02-02,24.71,24.40,24.09,2.54,0.58,Neutro
2024-02-05,24.69,24.39,24.09,2.46,0.45,Neutro
2024-02-06,24.68,24.38,24.08,2.46,0.47,Neutro
2024-02-07,24.66,24.37,24.09,2.34,0.47,Neutro
2024-02-08,24.64,24.36,24.09,2.26,0.53,Neutro
2024-02-09,24.64,24.36,24.09,2.26,0.67,Neutro
2024-02-12,24.61,24.35,24.10,2.09,0.53,Neutro
2024-02-13,24.60,24.34,24.08,2.14,0.23,Neutro
2024-02-14,24.59,24.34,24.08,2.10,0.49,Neutro
2024-02-15,24.60,24.34,24.09,2.10,0.49,Neutro
2024-02-16,24.59,24.35,24.10,2.01,0.41,Neutro
2024-02-20,24.60,24.35,24.11,2.01,0.57,Neutro
2024-02-21,24.59,24.36,24.13,1.89,0.54,Neutro
2024-02-22,25.00,24.43,23.86,4.67,1.00,Sobrecomprado
2024-02-23,25.00,24.44,23.87,4.62,0.46,Neutro
2024-02-26,25.00,24.45,23.90,4.50,0.49,Neutro
2024-02-27,25.00,24.45,23.90,4.50,0.43,Neutro
2024-02-28,25.01,24.46,23.91,4.50,0.52,Neutro
2024-02-29,25.00,24.45,23.90,4.50,0.53,Neutro
2024-03-01,24.98,24.44,23.90,4.42,0.52,Neutro
2024-03-04,24.98,24.44,23.90,4.42,0.44,Neutro
2024-03-05,24.98,24.45,23.91,4.38,0.55,Neutro
2024-03-06,24.99,24.45,23.91,4.42,0.53,Neutro
2024-03-07,24.99,24.46,23.92,4.37,0.54,Neutro
2024-03-08,25.00,24.47,23.93,4.37,0.59,Neutro
2024-03-11,25.01,24.47,23.93,4.41,0.59,Neutro
2024-03-12,25.02,24.48,23.94,4.41,0.55,Neutro
2024-03-13,25.02,24.50,23.98,4.25,0.52,Neutro
2024-03-14,25.02,24.50,23.99,4.20,0.48,Neutro
2024-03-15,25.02,24.51,24.00,4.16,0.41,Neutro
2024-03-18,25.02,24.52,24.01,4.12,0.43,Neutro
2024-03-19,25.02,24.52,24.02,4.08,0.47,Neutro
2024-03-20,25.02,24.52,24.02,4.08,0.39,Neutro
2024-03-21,24.58,24.46,24.34,0.98,0.13,Neutro
2024-03-22,24.58,24.47,24.35,0.94,0.48,Neutro
2024-03-25,24.58,24.47,24.35,0.94,0.39,Neutro
2024-03-26,24.58,24.47,24.36,0.90,0.41,Neutro
2024-03-27,24.58,24.47,24.36,0.90,0.32,Neutro
2024-03-28,24.58,24.46,24.34,0.98,0.08,Neutro
2024-04-01,24.61,24.45,24.30,1.27,0.00,Sobrevendido
2024-04-02,24.63,24.44,24.25,1.55,0.00,Sobrevendido
2024-04-03,24.67,24.42,24.17,2.05,0.00,Sobrevendido
2024-04-04,24.68,24.40,24.12,2.29,0.00,Neutro
2024-04-05,24.70,24.38,24.05,2.67,0.00,Sobrevendido
2024-04-08,24.69,24.36,24.02,2.75,0.15,Neutro
2024-04-09,24.66,24.34,24.02,2.63,0.31,Neutro
2024-04-10,24.67,24.31,23.95,2.96,0.00,Sobrevendido
2024-04-11,24.66,24.28,23.90,3.13,0.04,Neutro
2024-04-12,24.64,24.26,23.87,3.17,0.19,Neutro
2024-04-15,24.63,24.24,23.84,3.26,0.16,Neutro
2024-04-16,24.61,24.21,23.81,3.30,0.20,Neutro
2024-04-17,24.58,24.18,23.79,3.27,0.18,Neutro
2024-04-18,24.56,24.16,23.77,3.27,0.24,Neutro
2024-04-19,24.53,24.14,23.75,3.23,0.28,Neutro
2024-04-22,24.48,24.12,23.75,3.03,0.32,Neutro
2024-04-23,24.43,24.10,23.76,2.78,0.37,Neutro
2024-04-24,24.37,24.07,23.77,2.49,0.30,Neutro
2024-04-25,24.30,24.04,23.79,2.12,0.20,Neutro
2024-04-26,24.23,24.02,23.81,1.75,0.24,Neutro
2024-04-29,24.20,24.00,23.81,1.62,0.15,Neutro
2024-04-30,24.16,23.99,23.81,1.46,0.34,Neutro
2024-05-01,24.15,23.98,23.81,1.42,0.29,Neutro
2024-05-02,24.14,23.98,23.81,1.38,0.82,Neutro
2024-05-03,24.15,23.98,23.81,1.42,0.79,Neutro
2024-05-06,24.15,23.98,23.81,1.42,0.79,Neutro
2024-05-07,24.15,23.98,23.81,1.42,1.00,Sobrecomprado
2024-05-08,24.21,24.00,23.79,1.75,1.00,Sobrecomprado
2024-05-09,24.26,24.01,23.77,2.04,1.00,Sobrecomprado
2024-05-10,24.29,24.03,23.76,2.21,0.91,Neutro
2024-05-13,24.31,24.04,23.76,2.29,0.80,Neutro
2024-05-14,24.33,24.05,23.77,2.33,0.80,Neutro
