Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2000-02-11,,,,,,Neutro
2000-02-14,,,,,,Neutro
2000-02-15,,,,,,Neutro
2000-02-16,,,,,,Neutro
2000-02-17,,,,,,Neutro
2000-02-18,,,,,,Neutro
2000-02-22,,,,,,Neutro
2000-02-23,,,,,,Neutro
2000-02-24,,,,,,Neutro
2000-02-25,,,,,,Neutro
2000-02-28,,,,,,Neutro
2000-02-29,,,,,,Neutro
2000-03-01,,,,,,Neutro
2000-03-02,,,,,,Neutro
2000-03-03,,,,,,Neutro
2000-03-06,,,,,,Neutro
2000-03-07,,,,,,Neutro
2000-03-08,,,,,,Neutro
2000-03-09,,,,,,Neutro
2000-03-10,188.98,173.49,158.00,17.86,0.29,Neutro
2000-03-13,185.12,172.17,159.22,15.04,0.27,Neutro
2000-03-14,183.25,171.23,159.21,14.04,0.25,Neutro
2000-03-15,182.94,170.21,157.47,14.96,0.04,Neutro
2000-03-16,183.18,168.63,154.08,17.26,0.00,Sobrevendido
2000-03-17,182.49,167.61,152.73,17.76,0.14,Neutro
2000-03-20,182.54,167.69,152.85,17.70,0.48,Neutro
2000-03-21,182.54,167.69,152.85,17.70,0.30,Neutro
2000-03-22,181.74,167.06,152.37,17.58,0.32,Neutro
2000-03-23,181.55,166.97,152.39,17.46,0.62,Neutro
2000-03-24,180.15,166.37,152.60,16.56,0.46,Neutro
2000-03-27,180.12,165.99,151.86,17.03,0.26,Neutro
2000-03-28,180.15,165.82,151.49,17.28,0.30,Neutro
2000-03-29,181.10,165.10,149.10,19.38,0.03,Neutro
2000-03-30,181.32,163.52,145.72,21.77,0.00,Sobrevendido
2000-03-31,185.52,161.35,137.17,29.97,0.00,Sobrevendido
2000-04-03,183.54,159.43,135.32,30.24,0.13,Neutro
2000-04-04,184.76,156.79,128.82,35.68,0.00,Sobrevendido
2000-04-05,185.90,154.28,122.66,40.99,0.00,Sobrevendido
2000-04-06,185.72,151.64,117.55,44.96,0.03,Neutro
2000-04-07,184.95,149.46,113.98,47.48,0.13,Neutro
2000-04-10,183.64,147.38,111.12,49.21,0.18,Neutro
2000-04-11,182.73,144.91,107.08,52.21,0.12,Neutro
2000-04-12,182.15,142.78,103.40,55.16,0.16,Neutro
2000-04-13,181.72,141.33,100.94,57.16,0.25,Neutro
2000-04-14,181.46,138.77,96.09,61.52,0.11,Neutro
2000-04-17,178.36,135.88,93.39,62.53,0.18,Neutro
2000-04-18,175.49,133.24,90.98,63.43,0.21,Neutro
2000-04-19,171.86,130.64,89.42,63.11,0.25,Neutro
2000-04-20,165.17,127.74,90.31,58.60,0.30,Neutro
2000-04-24,158.69,125.01,91.34,53.87,0.29,Neutro
2000-04-25,152.59,122.93,93.27,48.26,0.41,Neutro
2000-04-26,144.82,120.88,96.94,39.61,0.47,Neutro
2000-04-27,139.00,119.35,99.70,32.93,0.50,Neutro
2000-04-28,134.29,118.28,102.28,27.06,0.64,Neutro
2000-05-01,134.05,118.20,102.35,26.82,0.69,Neutro
2000-05-02,132.04,117.90,103.76,23.99,1.00,Sobrecomprado
2000-05-03,133.95,118.41,102.87,26.25,0.97,Neutro
2000-05-04,135.69,119.01,102.32,28.04,0.89,Neutro
2000-05-05,141.38,120.41,99.45,34.82,1.00,Sobrecomprado
2000-05-08,147.01,121.82,96.63,41.36,1.00,Sobrecomprado
2000-05-09,151.25,123.10,94.95,45.74,0.98,Neutro
2000-05-10,152.65,124.12,95.59,45.97,0.71,Neutro
2000-05-11,153.67,125.06,96.44,45.76,0.67,Neutro
2000-05-12,154.80,125.82,96.85,46.06,0.68,Neutro
2000-05-15,156.30,127.78,99.26,44.64,0.80,Neutro
2000-05-16,157.36,129.49,101.62,43.05,0.74,Neutro
2000-05-17,159.08,131.53,103.98,41.89,0.83,Neutro
2000-05-18,159.84,133.41,106.97,39.63,0.76,Neutro
2000-05-19,159.33,134.73,110.13,36.52,0.58,Neutro
2000-05-22,157.91,136.05,114.18,32.14,0.53,Neutro
2000-05-23,157.04,136.98,116.92,29.29,0.48,Neutro
2000-05-24,156.07,137.58,119.09,26.88,0.33,Neutro
2000-05-25,154.81,138.26,121.71,23.94,0.34,Neutro
2000-05-26,153.86,138.77,123.68,21.75,0.31,Neutro
2000-05-30,153.13,139.62,126.12,19.34,0.57,Neutro
2000-05-31,153.14,139.75,126.36,19.16,0.44,Neutro
2000-06-01,154.67,140.69,126.71,19.87,0.89,Neutro
2000-06-02,161.31,142.61,123.90,26.23,1.00,Sobrecomprado
2000-06-05,166.68,143.84,121.01,31.75,1.00,Sobrecomprado
2000-06-06,172.25,145.12,117.99,37.39,1.00,Sobrecomprado
2000-06-07,179.03,146.82,114.62,43.87,1.00,Sobrecomprado
2000-06-08,185.00,149.21,113.42,47.97,0.99,Neutro
2000-06-09,187.57,151.08,114.59,48.30,0.79,Neutro
2000-06-12,191.70,153.38,115.06,49.97,0.88,Neutro
2000-06-13,194.96,155.13,115.30,51.35,0.81,Neutro
2000-06-14,197.41,156.83,116.26,51.74,0.75,Neutro
2000-06-15,199.20,158.05,116.89,52.08,0.70,Neutro
2000-06-16,201.16,159.52,117.87,52.21,0.71,Neutro
2000-06-19,203.33,161.69,120.04,51.51,0.75,Neutro
2000-06-20,205.68,164.20,122.73,50.52,0.78,Neutro
2000-06-21,206.77,166.59,126.40,48.25,0.72,Neutro
2000-06-22,207.48,169.57,131.66,44.71,0.78,Neutro
2000-06-23,206.67,172.25,137.83,39.96,0.71,Neutro
2000-06-26,204.81,175.06,145.31,33.99,0.74,Neutro
2000-06-27,203.22,177.45,151.67,29.05,0.73,Neutro
2000-06-28,198.39,180.00,161.62,20.43,0.75,Neutro
2000-06-29,197.84,182.47,167.11,16.84,1.00,Sobrecomprado
2000-06-30,197.56,183.24,168.92,15.63,0.59,Neutro
2000-07-03,197.09,183.75,170.41,14.52,0.45,Neutro
2000-07-05,197.07,184.09,171.11,14.10,0.50,Neutro
2000-07-06,197.00,183.92,170.85,14.22,0.37,Neutro
2000-07-07,197.26,184.09,170.93,14.30,0.63,Neutro
2000-07-10,196.67,184.77,172.88,12.88,0.54,Neutro
2000-07-11,198.28,185.46,172.63,13.83,0.91,Neutro
2000-07-12,199.00,186.09,173.19,13.87,0.75,Neutro
2000-07-13,199.13,186.78,174.43,13.22,0.66,Neutro
2000-07-14,198.39,187.52,176.65,11.59,0.57,Neutro
2000-07-17,198.55,188.44,178.33,10.73,0.83,Neutro
2000-07-18,198.60,188.86,179.13,10.31,0.60,Neutro
2000-07-19,198.66,188.95,179.24,10.28,0.51,Neutro
2000-07-20,199.03,189.42,179.81,10.15,0.71,Neutro
2000-07-21,198.87,189.20,179.53,10.22,0.36,Neutro
2000-07-24,198.87,189.20,179.53,10.22,0.36,Neutro
2000-07-25,199.16,189.37,179.59,10.33,0.66,Neutro
2000-07-26,199.78,189.67,179.56,10.66,0.77,Neutro
2000-07-27,202.51,190.44,178.37,12.68,1.00,Sobrecomprado
2000-07-28,203.87,190.69,177.52,13.82,1.00,Sobrecomprado
2000-07-31,207.29,191.89,176.48,16.06,1.00,Sobrecomprado
2000-08-01,210.09,193.29,176.50,17.38,1.00,Sobrecomprado
