Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2026-02-10,,,,,,Neutro
2026-02-11,,,,,,Neutro
2026-02-12,,,,,,Neutro
2026-02-13,,,,,,Neutro
2026-02-17,,,,,,Neutro
2026-02-18,,,,,,Neutro
2026-02-19,,,,,,Neutro
2026-02-20,,,,,,Neutro
2026-02-23,,,,,,Neutro
2026-02-24,,,,,,Neutro
2026-02-25,,,,,,Neutro
2026-02-26,,,,,,Neutro
2026-02-27,,,,,,Neutro
2026-03-02,,,,,,Neutro
2026-03-03,,,,,,Neutro
2026-03-04,,,,,,Neutro
2026-03-05,,,,,,Neutro
2026-03-06,,,,,,Neutro
2026-03-09,,,,,,Neutro
2026-03-10,25.51,24.71,23.91,6.48,0.04,Neutro
2026-03-11,25.48,24.65,23.82,6.73,0.10,Neutro
2026-03-12,25.53,24.57,23.61,7.82,0.00,Sobrevendido
2026-03-13,25.61,24.51,23.41,8.98,0.00,Sobrevendido
2026-03-16,25.60,24.45,23.31,9.36,0.16,Neutro
2026-03-17,25.57,24.40,23.23,9.59,0.24,Neutro
2026-03-18,25.55,24.33,23.11,10.03,0.14,Neutro
2026-03-19,25.50,24.26,23.03,10.18,0.22,Neutro
2026-03-20,25.45,24.16,22.88,10.64,0.08,Neutro
2026-03-23,25.41,24.12,22.84,10.65,0.33,Neutro
2026-03-24,25.33,24.08,22.82,10.42,0.41,Neutro
2026-03-25,25.23,24.03,22.84,9.94,0.48,Neutro
2026-03-26,25.06,23.96,22.86,9.18,0.36,Neutro
2026-03-27,24.95,23.89,22.83,8.87,0.25,Neutro
2026-03-30,24.75,23.79,22.84,8.03,0.16,Neutro
2026-03-31,24.59,23.74,22.89,7.16,0.47,Neutro
2026-04-01,24.34,23.69,23.05,5.44,0.68,Neutro
2026-04-02,24.25,23.67,23.10,4.86,0.82,Neutro
2026-04-06,24.32,23.70,23.07,5.28,0.93,Neutro
2026-04-07,24.38,23.71,23.04,5.65,0.95,Neutro
2026-04-08,24.66,23.76,22.87,7.53,1.00,Sobrecomprado
2026-04-09,24.95,23.83,22.71,9.40,1.00,Sobrecomprado
2026-04-10,25.18,23.92,22.66,10.54,1.00,Sobrecomprado
2026-04-13,25.45,24.03,22.60,11.86,1.00,Sobrecomprado
2026-04-14,25.75,24.13,22.51,13.43,1.00,Sobrecomprado
2026-04-15,26.00,24.23,22.47,14.57,0.93,Neutro
2026-04-16,26.20,24.35,22.49,15.24,0.89,Neutro
2026-04-17,26.53,24.49,22.45,16.66,0.98,Neutro
2026-04-20,26.79,24.67,22.54,17.23,0.94,Neutro
2026-04-21,26.97,24.79,22.61,17.59,0.83,Neutro
2026-04-22,27.16,24.92,22.68,17.98,0.82,Neutro
2026-04-23,27.31,25.03,22.76,18.18,0.77,Neutro
2026-04-24,27.45,25.18,22.90,18.07,0.80,Neutro
2026-04-27,27.51,25.34,23.16,17.17,0.77,Neutro
2026-04-28,27.46,25.50,23.54,15.37,0.72,Neutro
2026-04-29,27.38,25.61,23.84,13.82,0.60,Neutro
2026-04-30,27.37,25.74,24.11,12.67,0.74,Neutro
2026-05-01,27.34,25.87,24.40,11.36,0.77,Neutro
2026-05-04,27.24,25.98,24.71,9.74,0.64,Neutro
2026-05-05,27.16,26.10,25.05,8.08,0.86,Neutro
2026-05-06,27.21,26.20,25.20,7.67,0.92,Neutro
2026-05-07,27.22,26.28,25.34,7.15,0.78,Neutro
2026-05-08,27.23,26.37,25.52,6.48,0.89,Neutro
2026-05-11,27.23,26.44,25.65,5.98,0.81,Neutro
2026-05-12,27.23,26.49,25.75,5.59,0.64,Neutro
2026-05-13,27.19,26.53,25.87,4.98,0.59,Neutro
2026-05-14,27.14,26.58,26.02,4.21,0.65,Neutro
2026-05-15,27.15,26.57,25.98,4.40,0.19,Neutro
2026-05-18,27.16,26.55,25.94,4.60,0.22,Neutro
2026-05-19,27.19,26.53,25.88,4.94,0.05,Neutro
2026-05-20,27.19,26.54,25.89,4.90,0.39,Neutro
2026-05-21,27.19,26.55,25.91,4.82,0.52,Neutro
2026-05-22,27.22,26.57,25.92,4.89,0.70,Neutro
2026-05-26,27.34,26.61,25.87,5.52,0.99,Neutro
2026-05-27,27.43,26.65,25.87,5.85,0.88,Neutro
2026-05-28,27.47,26.72,25.96,5.65,0.86,Neutro
2026-05-29,27.50,26.74,25.98,5.68,0.68,Neutro
2026-06-01,27.55,26.77,25.98,5.87,0.76,Neutro
2026-06-02,27.63,26.82,26.01,6.04,0.87,Neutro
2026-06-03,27.64,26.83,26.02,6.04,0.64,Neutro
