Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2025-07-02,,,,,,Neutro
2025-07-03,,,,,,Neutro
2025-07-07,,,,,,Neutro
2025-07-08,,,,,,Neutro
2025-07-09,,,,,,Neutro
2025-07-10,,,,,,Neutro
2025-07-11,,,,,,Neutro
2025-07-14,,,,,,Neutro
2025-07-15,,,,,,Neutro
2025-07-16,,,,,,Neutro
2025-07-17,,,,,,Neutro
2025-07-18,,,,,,Neutro
2025-07-21,,,,,,Neutro
2025-07-22,,,,,,Neutro
2025-07-23,,,,,,Neutro
2025-07-24,,,,,,Neutro
2025-07-25,,,,,,Neutro
2025-07-28,,,,,,Neutro
2025-07-29,,,,,,Neutro
2025-07-30,12.68,10.50,8.31,41.64,0.41,Neutro
2025-07-31,12.62,10.45,8.28,41.52,0.45,Neutro
2025-08-01,11.91,10.26,8.61,32.17,0.31,Neutro
2025-08-04,11.67,10.20,8.74,28.72,0.74,Neutro
2025-08-05,11.51,10.16,8.81,26.57,0.71,Neutro
2025-08-06,11.24,10.10,8.96,22.58,0.64,Neutro
2025-08-07,11.02,10.04,9.07,19.42,0.64,Neutro
2025-08-08,11.03,10.05,9.06,19.61,1.00,Neutro
2025-08-11,11.16,10.09,9.01,21.32,0.94,Neutro
2025-08-12,11.38,10.15,8.93,24.13,1.00,Sobrecomprado
2025-08-13,11.75,10.25,8.75,29.26,1.00,Sobrecomprado
2025-08-14,12.05,10.35,8.65,32.86,1.00,Neutro
2025-08-15,12.23,10.44,8.65,34.29,0.85,Neutro
2025-08-18,12.35,10.57,8.79,33.68,0.85,Neutro
2025-08-19,12.42,10.69,8.95,32.47,0.78,Neutro
2025-08-20,12.45,10.78,9.12,30.88,0.68,Neutro
2025-08-21,12.50,10.87,9.24,29.99,0.71,Neutro
2025-08-22,12.62,10.99,9.37,29.56,0.85,Neutro
2025-08-25,12.62,11.09,9.55,27.69,0.66,Neutro
2025-08-26,12.67,11.18,9.70,26.56,0.75,Neutro
2025-08-27,12.68,11.27,9.85,25.12,0.67,Neutro
2025-08-28,12.72,11.36,9.99,24.04,0.76,Neutro
2025-08-29,12.64,11.49,10.34,20.02,0.82,Neutro
2025-09-02,12.67,11.54,10.40,19.67,0.67,Neutro
2025-09-03,12.64,11.57,10.50,18.49,0.43,Neutro
2025-09-04,12.55,11.62,10.68,16.10,0.32,Neutro
2025-09-05,12.39,11.68,10.98,12.07,0.47,Neutro
2025-09-08,12.35,11.72,11.08,10.84,0.48,Neutro
2025-09-09,12.29,11.75,11.20,9.28,0.46,Neutro
2025-09-10,12.29,11.77,11.25,8.84,0.48,Neutro
2025-09-11,12.36,11.78,11.20,9.85,1.00,Sobrecomprado
2025-09-12,12.42,11.80,11.17,10.60,0.94,Neutro
2025-09-15,12.52,11.84,11.15,11.58,0.96,Neutro
2025-09-16,12.61,11.87,11.13,12.47,0.89,Neutro
2025-09-17,12.63,11.89,11.15,12.45,0.65,Neutro
2025-09-18,12.72,11.95,11.18,12.88,0.93,Neutro
2025-09-19,12.77,11.99,11.22,12.92,0.77,Neutro
2025-09-22,13.09,12.06,11.04,16.99,1.00,Sobrecomprado
2025-09-23,13.17,12.12,11.08,17.24,0.81,Neutro
2025-09-24,13.21,12.15,11.10,17.36,0.67,Neutro
2025-09-25,13.21,12.17,11.14,17.00,0.50,Neutro
2025-09-26,13.26,12.20,11.15,17.29,0.70,Neutro
2025-09-29,13.32,12.23,11.14,17.82,0.77,Neutro
2025-09-30,13.34,12.26,11.17,17.71,0.57,Neutro
2025-10-01,13.32,12.31,11.30,16.42,0.55,Neutro
2025-10-02,13.24,12.35,11.46,14.41,0.40,Neutro
2025-10-03,13.21,12.38,11.56,13.32,0.47,Neutro
2025-10-06,13.18,12.41,11.64,12.41,0.35,Neutro
2025-10-07,13.14,12.43,11.71,11.51,0.24,Neutro
2025-10-08,13.14,12.43,11.72,11.43,0.03,Neutro
2025-10-09,13.15,12.40,11.66,12.01,0.17,Neutro
2025-10-10,13.30,12.34,11.38,15.56,0.00,Sobrevendido
2025-10-13,13.32,12.29,11.26,16.76,0.11,Neutro
2025-10-14,13.32,12.25,11.18,17.47,0.21,Neutro
2025-10-15,13.33,12.22,11.11,18.17,0.21,Neutro
2025-10-16,13.32,12.16,11.00,19.08,0.14,Neutro
2025-10-17,13.31,12.10,10.89,20.00,0.17,Neutro
2025-10-20,13.04,12.00,10.96,17.33,0.28,Neutro
2025-10-21,12.94,11.94,10.95,16.66,0.33,Neutro
2025-10-22,12.86,11.90,10.94,16.13,0.35,Neutro
2025-10-23,12.83,11.87,10.91,16.17,0.35,Neutro
2025-10-24,12.73,11.81,10.89,15.58,0.26,Neutro
2025-10-27,12.53,11.75,10.96,13.37,0.39,Neutro
2025-10-28,12.43,11.70,10.96,12.57,0.31,Neutro
2025-10-29,12.33,11.63,10.93,12.04,0.13,Neutro
2025-10-30,12.30,11.56,10.83,12.71,0.00,Neutro
2025-10-31,12.17,11.50,10.83,11.65,0.19,Neutro
2025-11-03,12.06,11.44,10.83,10.75,0.20,Neutro
2025-11-04,12.01,11.38,10.74,11.16,0.00,Sobrevendido
2025-11-05,11.98,11.33,10.69,11.38,0.18,Neutro
2025-11-06,11.89,11.29,10.68,10.72,0.21,Neutro
2025-11-07,11.89,11.28,10.67,10.82,0.21,Neutro
2025-11-10,11.90,11.24,10.58,11.75,0.07,Neutro
2025-11-11,11.90,11.18,10.47,12.79,0.02,Neutro
2025-11-12,11.86,11.14,10.41,13.02,0.18,Neutro
2025-11-13,11.84,11.13,10.41,12.85,0.50,Neutro
2025-11-14,11.83,11.10,10.38,13.06,0.30,Neutro
2025-11-17,11.79,11.05,10.31,13.39,0.14,Neutro
2025-11-18,11.71,11.01,10.31,12.71,0.36,Neutro
2025-11-19,11.63,10.99,10.35,11.65,0.58,Neutro
2025-11-20,11.54,10.93,10.32,11.16,0.14,Neutro
2025-11-21,11.53,10.93,10.33,10.98,0.81,Neutro
2025-11-24,11.62,10.94,10.26,12.43,1.00,Sobrecomprado
2025-11-25,11.70,10.96,10.22,13.51,1.00,Sobrecomprado
2025-11-26,11.86,11.00,10.14,15.63,1.00,Sobrecomprado
2025-11-28,11.99,11.05,10.11,17.01,0.94,Neutro
2025-12-01,12.08,11.09,10.09,17.95,0.85,Neutro
2025-12-02,12.15,11.12,10.09,18.53,0.76,Neutro
2025-12-03,12.26,11.18,10.11,19.23,0.87,Neutro
2025-12-04,12.47,11.26,10.05,21.49,1.00,Sobrecomprado
2025-12-05,12.68,11.34,10.01,23.54,0.96,Neutro
2025-12-08,12.80,11.41,10.02,24.36,0.83,Neutro
2025-12-09,12.99,11.52,10.04,25.61,0.94,Neutro
2025-12-10,13.23,11.65,10.08,27.03,1.00,Neutro
2025-12-11,13.48,11.79,10.10,28.66,0.99,Neutro
2025-12-12,13.71,11.91,10.10,30.32,0.92,Neutro
2025-12-15,13.91,12.04,10.18,30.97,0.90,Neutro
2025-12-16,14.01,12.19,10.37,29.86,0.85,Neutro
2025-12-17,14.09,12.31,10.54,28.83,0.79,Neutro
2025-12-18,14.14,12.42,10.70,27.69,0.74,Neutro
2025-12-19,14.04,12.56,11.07,23.66,0.70,Neutro
2025-12-22,14.06,12.66,11.26,22.12,0.75,Neutro
2025-12-23,14.10,12.73,11.35,21.61,0.69,Neutro
2025-12-24,14.09,12.79,11.49,20.32,0.60,Neutro
2025-12-26,14.07,12.84,11.60,19.24,0.49,Neutro
2025-12-29,14.04,12.89,11.74,17.84,0.54,Neutro
2025-12-30,13.97,12.94,11.91,15.92,0.41,Neutro
2025-12-31,13.84,12.99,12.13,13.17,0.27,Neutro
2026-01-02,13.76,13.01,12.27,11.45,0.18,Neutro
2026-01-05,13.74,13.04,12.33,10.81,0.45,Neutro
2026-01-06,13.78,13.08,12.39,10.62,0.79,Neutro
2026-01-07,13.86,13.16,12.47,10.56,1.00,Sobrecomprado
2026-01-08,14.06,13.24,12.41,12.47,1.00,Sobrecomprado
2026-01-09,14.28,13.30,12.31,14.82,1.00,Sobrecomprado
2026-01-12,14.44,13.34,12.25,16.41,0.97,Neutro
2026-01-13,14.60,13.40,12.19,17.99,0.94,Neutro
2026-01-14,14.73,13.44,12.15,19.20,0.88,Neutro
2026-01-15,14.92,13.51,12.09,20.95,0.94,Neutro
2026-01-16,15.11,13.58,12.05,22.53,0.91,Neutro
2026-01-20,15.16,13.62,12.08,22.61,0.65,Neutro
2026-01-21,15.23,13.68,12.13,22.66,0.70,Neutro
2026-01-22,15.36,13.75,12.14,23.42,0.80,Neutro
2026-01-23,15.40,13.80,12.19,23.26,0.64,Neutro
2026-01-26,15.42,13.85,12.28,22.67,0.59,Neutro
2026-01-27,15.40,13.91,12.41,21.50,0.51,Neutro
2026-01-28,15.38,13.94,12.51,20.59,0.40,Neutro
2026-01-29,15.32,14.00,12.68,18.86,0.48,Neutro
2026-01-30,15.27,14.10,12.93,16.59,0.71,Neutro
2026-02-02,15.22,14.23,13.24,13.92,0.93,Neutro
2026-02-03,15.23,14.34,13.45,12.41,0.99,Neutro
2026-02-04,15.29,14.42,13.56,11.99,0.91,Neutro
2026-02-05,15.29,14.46,13.62,11.55,0.56,Neutro
2026-02-06,15.48,14.52,13.56,13.22,1.00,Sobrecomprado
2026-02-09,15.61,14.57,13.53,14.27,0.91,Neutro
2026-02-10,15.70,14.62,13.53,14.85,0.82,Neutro
2026-02-11,15.81,14.67,13.52,15.61,0.85,Neutro
2026-02-12,15.83,14.69,13.55,15.52,0.57,Neutro
2026-02-13,15.91,14.72,13.53,16.17,0.81,Neutro
2026-02-17,15.97,14.75,13.53,16.54,0.75,Neutro
2026-02-18,16.01,14.81,13.61,16.21,0.68,Neutro
2026-02-19,16.06,14.86,13.66,16.15,0.71,Neutro
2026-02-20,16.14,14.90,13.66,16.64,0.77,Neutro
2026-02-23,16.13,14.93,13.73,16.08,0.44,Neutro
2026-02-24,16.10,14.96,13.81,15.31,0.38,Neutro
2026-02-25,16.05,15.00,13.96,13.93,0.44,Neutro
2026-02-26,15.90,15.06,14.21,11.22,0.30,Neutro
2026-02-27,15.82,15.08,14.34,9.81,0.03,Neutro
2026-03-02,15.83,15.07,14.31,10.08,0.09,Neutro
2026-03-03,15.90,15.02,14.15,11.65,0.00,Sobrevendido
2026-03-04,15.88,15.00,14.11,11.80,0.31,Neutro
2026-03-05,15.96,14.93,13.89,13.87,0.00,Sobrevendido
2026-03-06,16.12,14.87,13.61,16.88,0.00,Sobrevendido
2026-03-09,16.12,14.76,13.41,18.36,0.02,Neutro
2026-03-10,16.12,14.66,13.20,19.92,0.04,Neutro
2026-03-11,16.08,14.57,13.06,20.73,0.16,Neutro
2026-03-12,16.00,14.46,12.92,21.30,0.14,Neutro
2026-03-13,16.00,14.39,12.78,22.38,0.17,Neutro
2026-03-16,15.87,14.28,12.70,22.19,0.21,Neutro
2026-03-17,15.75,14.17,12.59,22.29,0.18,Neutro
2026-03-18,15.66,14.05,12.44,22.91,0.11,Neutro
2026-03-19,15.76,13.85,11.93,27.66,0.00,Sobrevendido
2026-03-20,16.01,13.56,11.12,36.05,0.00,Sobrevendido
2026-03-23,16.19,13.32,10.45,43.09,0.00,Sobrevendido
2026-03-24,16.26,13.08,9.89,48.70,0.00,Sobrevendido
2026-03-25,16.24,12.81,9.38,53.54,0.03,Neutro
2026-03-26,16.20,12.54,8.88,58.38,0.05,Neutro
2026-03-27,16.10,12.29,8.48,62.01,0.12,Neutro
2026-03-30,15.91,12.04,8.16,64.39,0.16,Neutro
2026-03-31,15.70,11.82,7.93,65.76,0.23,Neutro
2026-04-01,15.34,11.55,7.76,65.62,0.21,Neutro
2026-04-02,15.07,11.34,7.61,65.78,0.26,Neutro
2026-04-06,14.86,11.14,7.43,66.69,0.26,Neutro
2026-04-07,14.55,10.95,7.36,65.64,0.33,Neutro
