Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2022-10-13,,,,,,Neutro
2022-10-14,,,,,,Neutro
2022-10-17,,,,,,Neutro
2022-10-18,,,,,,Neutro
2022-10-19,,,,,,Neutro
2022-10-20,,,,,,Neutro
2022-10-21,,,,,,Neutro
2022-10-24,,,,,,Neutro
2022-10-25,,,,,,Neutro
2022-10-26,,,,,,Neutro
2022-10-27,,,,,,Neutro
2022-10-28,,,,,,Neutro
2022-10-31,,,,,,Neutro
2022-11-01,,,,,,Neutro
2022-11-02,,,,,,Neutro
2022-11-03,,,,,,Neutro
2022-11-04,,,,,,Neutro
2022-11-07,,,,,,Neutro
2022-11-08,,,,,,Neutro
2022-11-09,41.95,41.75,41.55,0.96,0.60,Neutro
2022-11-10,42.02,41.77,41.51,1.22,1.00,Sobrecomprado
2022-11-11,42.08,41.79,41.51,1.36,1.00,Sobrecomprado
2022-11-14,42.12,41.81,41.51,1.46,0.90,Neutro
2022-11-15,42.18,41.84,41.49,1.65,1.00,Neutro
2022-11-16,42.23,41.86,41.49,1.77,0.97,Neutro
2022-11-17,42.26,41.89,41.52,1.77,0.85,Neutro
2022-11-18,42.28,41.91,41.54,1.77,0.81,Neutro
2022-11-21,42.31,41.94,41.56,1.79,0.84,Neutro
2022-11-22,42.34,41.96,41.58,1.81,0.84,Neutro
2022-11-23,42.38,41.99,41.61,1.83,0.90,Neutro
2022-11-25,42.42,42.02,41.61,1.93,0.86,Neutro
2022-11-28,42.45,42.03,41.62,1.97,0.78,Neutro
2022-11-29,42.48,42.05,41.63,2.02,0.76,Neutro
2022-11-30,42.53,42.08,41.62,2.16,0.89,Neutro
2022-12-01,42.59,42.11,41.64,2.26,0.94,Neutro
2022-12-02,42.63,42.15,41.68,2.25,0.92,Neutro
2022-12-05,42.65,42.19,41.73,2.18,0.79,Neutro
2022-12-06,42.65,42.23,41.81,1.99,0.79,Neutro
2022-12-07,42.65,42.27,41.88,1.82,0.88,Neutro
2022-12-08,42.64,42.30,41.97,1.58,0.84,Neutro
2022-12-09,42.66,42.33,41.99,1.58,0.85,Neutro
2022-12-12,42.68,42.35,42.01,1.58,0.79,Neutro
2022-12-13,42.71,42.38,42.04,1.58,0.91,Neutro
2022-12-14,42.75,42.40,42.05,1.65,0.94,Neutro
2022-12-15,42.79,42.43,42.06,1.72,0.90,Neutro
2022-12-16,42.82,42.46,42.09,1.72,0.85,Neutro
2022-12-19,42.83,42.48,42.14,1.62,0.78,Neutro
2022-12-20,42.83,42.51,42.19,1.51,0.72,Neutro
2022-12-21,42.84,42.53,42.23,1.43,0.80,Neutro
2022-12-22,42.84,42.55,42.26,1.36,0.76,Neutro
2022-12-23,42.85,42.57,42.29,1.32,0.71,Neutro
2022-12-27,42.82,42.59,42.35,1.10,0.55,Neutro
2022-12-28,42.79,42.60,42.41,0.89,0.42,Neutro
2022-12-29,42.78,42.61,42.44,0.80,0.56,Neutro
2022-12-30,42.78,42.62,42.45,0.77,0.48,Neutro
2023-01-03,42.78,42.62,42.46,0.75,0.53,Neutro
2023-01-04,42.78,42.63,42.48,0.70,0.70,Neutro
2023-01-05,42.77,42.64,42.51,0.61,0.54,Neutro
2023-01-06,42.80,42.65,42.51,0.68,1.00,Sobrecomprado
2023-01-09,42.84,42.67,42.50,0.80,1.00,Sobrecomprado
2023-01-10,42.87,42.69,42.50,0.87,1.00,Sobrecomprado
2023-01-11,42.91,42.71,42.51,0.94,1.00,Sobrecomprado
2023-01-12,42.98,42.73,42.48,1.17,1.00,Sobrecomprado
2023-01-13,43.03,42.74,42.46,1.33,1.00,Neutro
2023-01-17,43.07,42.76,42.45,1.45,0.97,Neutro
2023-01-18,43.14,42.78,42.42,1.68,1.00,Sobrecomprado
2023-01-19,43.20,42.81,42.41,1.85,0.95,Neutro
2023-01-20,43.25,42.83,42.41,1.96,0.90,Neutro
2023-01-23,43.29,42.85,42.42,2.03,0.83,Neutro
