Date,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,BB_Sinal
2020-10-13,,,,,,Neutro
2020-10-14,,,,,,Neutro
2020-10-15,,,,,,Neutro
2020-10-16,,,,,,Neutro
2020-10-19,,,,,,Neutro
2020-10-20,,,,,,Neutro
2020-10-21,,,,,,Neutro
2020-10-22,,,,,,Neutro
2020-10-23,,,,,,Neutro
2020-10-26,,,,,,Neutro
2020-10-27,,,,,,Neutro
2020-10-28,,,,,,Neutro
2020-10-29,,,,,,Neutro
2020-10-30,,,,,,Neutro
2020-11-02,,,,,,Neutro
2020-11-03,,,,,,Neutro
2020-11-04,,,,,,Neutro
2020-11-05,,,,,,Neutro
2020-11-06,,,,,,Neutro
2020-11-09,118.87,112.67,106.46,11.01,0.65,Neutro
2020-11-10,118.31,112.44,106.57,10.44,0.49,Neutro
2020-11-11,118.17,112.40,106.62,10.28,0.73,Neutro
2020-11-12,118.08,112.36,106.64,10.18,0.68,Neutro
2020-11-13,118.23,112.41,106.59,10.35,0.76,Neutro
2020-11-16,118.62,112.59,106.55,10.72,0.78,Neutro
2020-11-17,118.96,112.74,106.52,11.03,0.76,Neutro
2020-11-18,119.21,112.86,106.52,11.24,0.71,Neutro
2020-11-19,119.53,113.03,106.53,11.50,0.73,Neutro
2020-11-20,119.72,113.14,106.56,11.63,0.67,Neutro
2020-11-23,119.93,113.34,106.76,11.62,0.64,Neutro
2020-11-24,120.33,113.58,106.84,11.88,0.75,Neutro
2020-11-25,120.47,114.07,107.66,11.23,0.77,Neutro
2020-11-27,120.87,114.51,108.16,11.10,0.82,Neutro
2020-11-30,120.69,115.10,109.51,9.71,0.83,Neutro
2020-12-01,120.47,115.77,111.06,8.13,1.00,Sobrecomprado
2020-12-02,120.53,116.32,112.11,7.24,1.00,Sobrecomprado
2020-12-03,121.14,116.67,112.19,7.67,0.96,Neutro
2020-12-04,121.80,116.89,111.97,8.41,0.94,Neutro
2020-12-07,122.46,117.12,111.78,9.12,0.91,Neutro
2020-12-08,123.17,117.51,111.85,9.63,0.92,Neutro
2020-12-09,123.05,117.87,112.70,8.78,0.67,Neutro
2020-12-10,123.21,118.12,113.04,8.61,0.69,Neutro
2020-12-11,123.21,118.39,113.57,8.14,0.64,Neutro
2020-12-14,123.37,118.65,113.93,7.96,0.71,Neutro
2020-12-15,123.71,118.95,114.19,8.00,0.81,Neutro
2020-12-16,124.09,119.28,114.47,8.07,0.85,Neutro
2020-12-17,124.48,119.67,114.87,8.03,0.89,Neutro
2020-12-18,124.75,120.03,115.31,7.86,0.83,Neutro
2020-12-21,124.72,120.40,116.08,7.18,0.78,Neutro
2020-12-22,124.53,120.79,117.06,6.18,0.81,Neutro
2020-12-23,124.41,121.07,117.74,5.51,0.72,Neutro
2020-12-24,124.36,121.35,118.34,4.96,0.79,Neutro
2020-12-28,124.63,121.63,118.64,4.92,0.95,Neutro
2020-12-29,124.86,121.92,118.97,4.83,0.93,Neutro
2020-12-30,125.16,122.11,119.06,5.00,0.87,Neutro
2020-12-31,125.50,122.32,119.14,5.20,0.88,Neutro
2021-01-04,125.53,122.43,119.32,5.07,0.59,Neutro
2021-01-05,125.68,122.56,119.45,5.08,0.72,Neutro
2021-01-06,125.68,122.60,119.51,5.03,0.44,Neutro
2021-01-07,126.05,122.75,119.44,5.39,0.88,Neutro
2021-01-08,126.56,123.11,119.65,5.61,1.00,Sobrecomprado
2021-01-11,126.59,123.36,120.12,5.25,0.75,Neutro
2021-01-12,126.44,123.61,120.79,4.57,0.74,Neutro
2021-01-13,126.46,123.86,121.27,4.19,0.84,Neutro
2021-01-14,126.48,124.01,121.55,3.98,0.69,Neutro
2021-01-15,126.46,124.08,121.71,3.83,0.47,Neutro
2021-01-19,126.68,124.20,121.73,3.99,0.82,Neutro
2021-01-20,127.63,124.48,121.34,5.05,1.00,Sobrecomprado
2021-01-21,128.67,124.84,121.00,6.14,1.00,Sobrecomprado
2021-01-22,129.41,125.15,120.89,6.81,1.00,Sobrecomprado
2021-01-25,130.19,125.54,120.89,7.41,1.00,Sobrecomprado
2021-01-26,130.94,125.92,120.89,7.98,0.97,Neutro
2021-01-27,131.06,126.06,121.07,7.92,0.61,Neutro
2021-01-28,131.22,126.23,121.24,7.91,0.66,Neutro
2021-01-29,131.21,126.27,121.33,7.82,0.39,Neutro
2021-02-01,131.41,126.44,121.48,7.85,0.68,Neutro
2021-02-02,131.78,126.81,121.85,7.83,0.86,Neutro
2021-02-03,132.06,127.11,122.16,7.79,0.78,Neutro
2021-02-04,132.28,127.56,122.84,7.40,0.89,Neutro
2021-02-05,132.83,127.89,122.94,7.73,0.89,Neutro
2021-02-08,133.52,128.17,122.83,8.34,0.91,Neutro
2021-02-09,134.02,128.55,123.08,8.51,0.87,Neutro
2021-02-10,134.34,128.92,123.49,8.42,0.81,Neutro
2021-02-11,134.77,129.28,123.80,8.49,0.84,Neutro
2021-02-12,135.17,129.73,124.28,8.39,0.88,Neutro
