Date,MA_7,MA_14,MA_30,MA_50,MA_200,Sinal_MA_7_14,Sinal_MA_50_200
2026-02-27,14.75,14.75,14.75,14.75,14.75,-1,-1
2026-03-02,14.83,14.83,14.83,14.83,14.83,-1,-1
2026-03-03,15.11,15.11,15.11,15.11,15.11,-1,-1
2026-03-04,15.47,15.47,15.47,15.47,15.47,-1,-1
2026-03-05,15.47,15.47,15.47,15.47,15.47,-1,-1
2026-03-06,15.36,15.36,15.36,15.36,15.36,-1,-1
2026-03-09,15.28,15.28,15.28,15.28,15.28,-1,-1
2026-03-10,15.27,15.20,15.20,15.20,15.20,1,-1
2026-03-11,15.25,15.16,15.16,15.16,15.16,1,-1
2026-03-12,15.09,15.10,15.10,15.10,15.10,-1,-1
2026-03-13,14.69,14.97,14.97,14.97,14.97,-1,-1
2026-03-16,14.45,14.88,14.88,14.88,14.88,-1,-1
2026-03-17,14.30,14.79,14.79,14.79,14.79,-1,-1
2026-03-18,13.95,14.61,14.61,14.61,14.61,-1,-1
2026-03-19,13.67,14.47,14.49,14.49,14.49,-1,-1
2026-03-20,13.43,14.34,14.40,14.40,14.40,-1,-1
2026-03-23,13.24,14.16,14.33,14.33,14.33,-1,-1
2026-03-24,13.16,13.92,14.27,14.27,14.27,-1,-1
2026-03-25,13.06,13.75,14.21,14.21,14.21,-1,-1
2026-03-26,12.96,13.63,14.15,14.15,14.15,-1,-1
2026-03-27,13.09,13.52,14.11,14.11,14.11,-1,-1
2026-03-30,13.21,13.44,14.08,14.08,14.08,-1,-1
2026-03-31,13.25,13.34,14.05,14.05,14.05,-1,-1
2026-04-01,13.29,13.26,14.03,14.03,14.03,1,-1
2026-04-02,13.32,13.24,14.00,14.00,14.00,1,-1
2026-04-06,13.40,13.23,13.99,13.99,13.99,1,-1
2026-04-07,13.53,13.25,13.99,13.99,13.99,1,-1
2026-04-08,13.60,13.34,13.98,13.98,13.98,1,-1
2026-04-09,13.62,13.42,13.97,13.97,13.97,1,-1
2026-04-10,13.53,13.39,13.93,13.93,13.93,1,-1
2026-04-13,13.50,13.40,13.88,13.91,13.91,1,-1
2026-04-14,13.59,13.45,13.85,13.91,13.91,1,-1
2026-04-15,13.71,13.56,13.81,13.93,13.93,1,-1
2026-04-16,13.72,13.62,13.73,13.93,13.93,1,-1
2026-04-17,13.82,13.71,13.69,13.95,13.95,1,-1
2026-04-20,13.90,13.76,13.68,13.96,13.96,1,-1
2026-04-21,14.02,13.77,13.63,13.95,13.95,1,-1
2026-04-22,14.07,13.79,13.60,13.94,13.94,1,-1
2026-04-23,14.05,13.82,13.57,13.94,13.94,1,-1
2026-04-24,13.90,13.80,13.53,13.92,13.92,1,-1
2026-04-27,13.73,13.73,13.51,13.90,13.90,-1,-1
2026-04-28,13.47,13.64,13.46,13.87,13.87,-1,-1
2026-04-29,13.28,13.59,13.44,13.85,13.85,-1,-1
2026-04-30,13.17,13.60,13.45,13.82,13.82,-1,-1
2026-05-01,13.14,13.60,13.48,13.81,13.81,-1,-1
2026-05-04,13.00,13.52,13.47,13.79,13.79,-1,-1
2026-05-05,12.92,13.41,13.46,13.77,13.77,-1,-1
2026-05-06,12.94,13.34,13.46,13.76,13.76,-1,-1
2026-05-07,13.00,13.24,13.45,13.74,13.74,-1,-1
2026-05-08,13.01,13.15,13.45,13.73,13.73,-1,-1
2026-05-11,13.08,13.13,13.45,13.70,13.72,-1,-1
2026-05-12,13.04,13.09,13.44,13.66,13.71,-1,-1
2026-05-13,13.10,13.05,13.44,13.62,13.70,1,-1
2026-05-14,13.15,13.04,13.43,13.55,13.69,1,-1
2026-05-15,13.17,13.06,13.42,13.51,13.69,1,-1
2026-05-18,13.17,13.09,13.40,13.47,13.67,1,-1
2026-05-19,13.16,13.08,13.36,13.43,13.66,1,-1
2026-05-20,13.08,13.08,13.33,13.39,13.64,-1,-1
2026-05-21,13.07,13.05,13.31,13.36,13.63,1,-1
2026-05-22,13.04,13.07,13.32,13.33,13.62,-1,-1
2026-05-26,13.01,13.08,13.31,13.32,13.62,-1,-1
2026-05-27,12.97,13.07,13.28,13.30,13.61,-1,-1
2026-05-28,13.03,13.10,13.24,13.29,13.60,-1,-1
2026-05-29,13.04,13.10,13.20,13.31,13.59,-1,-1
2026-06-01,13.03,13.06,13.15,13.31,13.58,-1,-1
2026-06-02,12.92,12.99,13.08,13.29,13.56,-1,-1
2026-06-03,12.79,12.91,13.03,13.27,13.54,-1,-1
2026-06-04,12.68,12.84,12.99,13.25,13.52,-1,-1
2026-06-05,12.51,12.74,12.92,13.22,13.49,-1,-1
2026-06-08,12.25,12.64,12.85,13.19,13.47,-1,-1
2026-06-09,12.07,12.56,12.82,13.16,13.44,-1,-1
2026-06-10,11.93,12.48,12.79,13.13,13.42,-1,-1
2026-06-11,11.95,12.44,12.77,13.11,13.40,-1,-1
2026-06-12,11.98,12.39,12.76,13.08,13.39,-1,-1
2026-06-15,12.05,12.36,12.73,13.07,13.38,-1,-1
2026-06-16,12.16,12.34,12.72,13.05,13.37,-1,-1
2026-06-17,12.30,12.27,12.71,13.02,13.36,1,-1
2026-06-18,12.42,12.25,12.70,13.00,13.35,1,-1
2026-06-22,12.61,12.27,12.70,12.98,13.35,1,-1
2026-06-23,12.66,12.31,12.69,12.99,13.34,1,-1
