Date,MA_7,MA_14,MA_30,MA_50,MA_200,Sinal_MA_7_14,Sinal_MA_50_200
2024-12-19,4.35,4.35,4.35,4.35,4.35,-1,-1
2024-12-20,4.66,4.66,4.66,4.66,4.66,-1,-1
2024-12-23,4.81,4.81,4.81,4.81,4.81,-1,-1
2024-12-24,4.86,4.86,4.86,4.86,4.86,-1,-1
2024-12-26,4.83,4.83,4.83,4.83,4.83,-1,-1
2024-12-27,4.82,4.82,4.82,4.82,4.82,-1,-1
2024-12-30,4.81,4.81,4.81,4.81,4.81,-1,-1
2024-12-31,4.88,4.81,4.81,4.81,4.81,1,-1
2025-01-02,4.90,4.85,4.85,4.85,4.85,1,-1
2025-01-03,4.89,4.87,4.87,4.87,4.87,1,-1
2025-01-06,4.96,4.92,4.92,4.92,4.92,1,-1
2025-01-07,5.06,4.96,4.96,4.96,4.96,1,-1
2025-01-08,5.10,4.97,4.97,4.97,4.97,1,-1
2025-01-10,5.22,5.01,5.01,5.01,5.01,1,-1
2025-01-13,5.48,5.18,5.12,5.12,5.12,1,-1
2025-01-14,5.80,5.35,5.26,5.26,5.26,1,-1
2025-01-15,6.16,5.52,5.40,5.40,5.40,1,-1
2025-01-16,6.34,5.65,5.48,5.48,5.48,1,-1
2025-01-17,6.63,5.84,5.58,5.58,5.58,1,-1
2025-01-21,7.03,6.07,5.69,5.69,5.69,1,-1
2025-01-22,7.55,6.38,5.86,5.86,5.86,1,-1
2025-01-23,8.18,6.83,6.10,6.10,6.10,1,-1
2025-01-24,8.32,7.06,6.19,6.19,6.19,1,-1
2025-01-27,8.44,7.30,6.28,6.28,6.28,1,-1
2025-01-28,8.51,7.43,6.33,6.33,6.33,1,-1
2025-01-29,8.64,7.64,6.40,6.40,6.40,1,-1
2025-01-30,8.63,7.83,6.45,6.45,6.45,1,-1
2025-01-31,8.30,7.92,6.47,6.47,6.47,1,-1
2025-02-03,7.80,7.99,6.51,6.51,6.51,-1,-1
2025-02-04,7.68,8.00,6.54,6.54,6.54,-1,-1
2025-02-05,7.56,8.00,6.65,6.57,6.57,-1,-1
2025-02-06,7.54,8.02,6.72,6.59,6.59,-1,-1
2025-02-07,7.39,8.02,6.79,6.61,6.61,-1,-1
2025-02-10,7.25,7.94,6.85,6.62,6.62,-1,-1
2025-02-11,7.16,7.73,6.90,6.61,6.61,-1,-1
2025-02-12,6.93,7.36,6.94,6.59,6.59,-1,-1
2025-02-13,6.64,7.16,6.97,6.56,6.56,-1,-1
2025-02-14,6.33,6.95,6.99,6.53,6.53,-1,-1
2025-02-18,6.10,6.82,7.00,6.50,6.50,-1,-1
2025-02-19,5.82,6.61,7.01,6.47,6.47,-1,-1
2025-02-20,5.61,6.43,7.00,6.45,6.45,-1,-1
2025-02-21,5.44,6.30,6.99,6.41,6.41,-1,-1
2025-02-24,5.33,6.13,7.00,6.38,6.38,-1,-1
2025-02-25,5.32,5.98,6.99,6.36,6.36,-1,-1
2025-02-26,5.34,5.84,6.95,6.34,6.34,-1,-1
2025-02-27,5.35,5.73,6.89,6.33,6.33,-1,-1
2025-02-28,5.39,5.61,6.83,6.31,6.31,-1,-1
2025-03-03,5.39,5.50,6.78,6.29,6.29,-1,-1
2025-03-04,5.44,5.44,6.71,6.27,6.27,-1,-1
2025-03-05,5.44,5.39,6.62,6.25,6.25,1,-1
2025-03-06,5.42,5.37,6.50,6.27,6.23,1,1
2025-03-07,5.38,5.36,6.30,6.28,6.21,1,1
2025-03-10,5.31,5.33,6.19,6.28,6.19,-1,1
2025-03-11,5.30,5.35,6.10,6.29,6.18,-1,1
2025-03-12,5.34,5.36,6.04,6.30,6.17,-1,1
2025-03-13,5.38,5.41,5.95,6.32,6.16,-1,1
2025-03-14,5.41,5.43,5.87,6.34,6.15,-1,1
2025-03-17,5.45,5.43,5.83,6.35,6.14,1,1
2025-03-18,5.81,5.60,5.84,6.40,6.17,1,1
2025-03-19,6.86,6.09,6.00,6.55,6.27,1,1
2025-03-20,7.26,6.28,6.03,6.61,6.30,1,1
2025-03-21,7.40,6.37,6.01,6.63,6.31,1,1
2025-03-24,7.49,6.44,5.97,6.66,6.31,1,1
2025-03-25,7.51,6.46,5.94,6.66,6.30,1,1
2025-03-26,7.50,6.47,5.91,6.63,6.29,1,1
2025-03-27,7.17,6.49,5.89,6.59,6.27,1,1
2025-03-28,6.10,6.48,5.87,6.54,6.25,-1,1
2025-03-31,5.56,6.41,5.85,6.50,6.23,-1,1
2025-04-01,5.46,6.43,5.86,6.47,6.22,-1,1
2025-04-02,5.35,6.42,5.86,6.42,6.21,-1,1
2025-04-03,5.28,6.40,5.86,6.34,6.20,-1,1
2025-04-04,5.21,6.35,5.86,6.22,6.18,-1,1
2025-04-07,5.13,6.15,5.85,6.15,6.16,-1,-1
2025-04-08,5.08,5.59,5.82,6.07,6.14,-1,-1
2025-04-09,5.18,5.37,5.81,6.03,6.13,-1,-1
2025-04-10,5.07,5.27,5.80,5.97,6.12,-1,-1
2025-04-11,5.11,5.23,5.80,5.93,6.11,-1,-1
2025-04-14,5.21,5.25,5.82,5.91,6.11,-1,-1
2025-04-15,5.30,5.25,5.83,5.87,6.10,1,-1
2025-04-16,5.36,5.25,5.83,5.82,6.09,1,-1
2025-04-17,5.47,5.28,5.83,5.78,6.08,1,-1
2025-04-21,5.46,5.32,5.83,5.74,6.07,1,-1
2025-04-22,5.45,5.26,5.83,5.70,6.06,1,-1
2025-04-23,5.37,5.24,5.81,5.66,6.05,1,-1
2025-04-24,5.26,5.24,5.80,5.64,6.04,1,-1
2025-04-25,5.21,5.25,5.78,5.63,6.03,-1,-1
2025-04-28,5.20,5.28,5.78,5.62,6.02,-1,-1
2025-04-29,5.25,5.36,5.78,5.63,6.02,-1,-1
2025-04-30,5.34,5.40,5.72,5.64,6.02,-1,-1
2025-05-01,5.46,5.45,5.50,5.65,6.01,1,-1
2025-05-02,5.53,5.45,5.41,5.65,6.01,1,-1
2025-05-05,5.63,5.44,5.38,5.67,6.01,1,-1
2025-05-06,5.72,5.46,5.37,5.68,6.01,1,-1
2025-05-07,5.74,5.47,5.37,5.68,6.00,1,-1
2025-05-08,5.70,5.47,5.36,5.68,5.99,1,-1
2025-05-09,5.63,5.49,5.36,5.67,5.99,1,-1
2025-05-12,5.54,5.50,5.37,5.67,5.98,1,-1
2025-05-13,5.50,5.52,5.40,5.67,5.97,-1,-1
2025-05-14,5.41,5.52,5.37,5.67,5.97,-1,-1
2025-05-15,5.32,5.52,5.37,5.66,5.96,-1,-1
2025-05-16,5.28,5.51,5.37,5.66,5.95,-1,-1
2025-05-19,5.25,5.47,5.37,5.66,5.94,-1,-1
2025-05-20,5.27,5.45,5.39,5.67,5.94,-1,-1
2025-05-21,5.26,5.40,5.41,5.66,5.93,-1,-1
2025-05-22,5.20,5.35,5.40,5.65,5.92,-1,-1
2025-05-23,5.18,5.30,5.40,5.64,5.91,-1,-1
2025-05-27,5.17,5.24,5.38,5.63,5.91,-1,-1
2025-05-28,5.19,5.23,5.36,5.63,5.90,-1,-1
2025-05-29,5.21,5.23,5.35,5.58,5.90,-1,-1
2025-05-30,5.19,5.23,5.35,5.43,5.89,-1,-1
2025-06-02,5.23,5.24,5.35,5.38,5.89,-1,-1
2025-06-03,5.29,5.25,5.36,5.35,5.88,1,-1
2025-06-04,5.31,5.24,5.37,5.33,5.88,1,-1
2025-06-05,5.33,5.25,5.37,5.32,5.87,1,-1
2025-06-06,5.31,5.25,5.37,5.32,5.86,1,-1
2025-06-09,5.26,5.24,5.37,5.31,5.86,1,-1
2025-06-10,5.21,5.20,5.35,5.31,5.85,1,-1
2025-06-11,5.15,5.19,5.33,5.32,5.84,-1,-1
2025-06-12,5.09,5.19,5.30,5.30,5.84,-1,-1
2025-06-13,5.07,5.19,5.28,5.29,5.83,-1,-1
2025-06-16,5.28,5.30,5.31,5.32,5.84,-1,-1
2025-06-17,5.33,5.32,5.30,5.34,5.83,1,-1
2025-06-18,5.68,5.47,5.36,5.39,5.85,1,-1
2025-06-20,5.83,5.52,5.37,5.41,5.85,1,-1
2025-06-23,6.01,5.58,5.40,5.44,5.85,1,-1
2025-06-24,6.08,5.58,5.41,5.44,5.85,1,-1
2025-06-25,6.13,5.60,5.41,5.44,5.85,1,-1
2025-06-26,6.00,5.64,5.43,5.43,5.85,1,-1
2025-06-27,5.97,5.65,5.43,5.43,5.84,1,-1
2025-06-30,5.71,5.69,5.45,5.44,5.84,1,-1
2025-07-01,5.62,5.72,5.46,5.44,5.84,-1,-1
