Date,MA_7,MA_14,MA_30,MA_50,MA_200,Sinal_MA_7_14,Sinal_MA_50_200
2021-08-26,7.26,7.26,7.26,7.26,7.26,-1,-1
2021-08-27,7.48,7.48,7.48,7.48,7.48,-1,-1
2021-08-30,10.33,10.33,10.33,10.33,10.33,-1,-1
2021-08-31,10.24,10.24,10.24,10.24,10.24,-1,-1
2021-09-01,10.04,10.04,10.04,10.04,10.04,-1,-1
2021-09-02,9.80,9.80,9.80,9.80,9.80,-1,-1
2021-09-03,9.53,9.53,9.53,9.53,9.53,-1,-1
2021-09-07,9.92,9.58,9.58,9.58,9.58,1,-1
2021-09-08,10.20,9.59,9.59,9.59,9.59,1,-1
2021-09-09,9.30,9.61,9.61,9.61,9.61,-1,-1
2021-09-10,9.21,9.59,9.59,9.59,9.59,-1,-1
2021-09-13,9.10,9.49,9.49,9.49,9.49,-1,-1
2021-09-14,9.03,9.39,9.39,9.39,9.39,-1,-1
2021-09-15,9.05,9.29,9.29,9.29,9.29,-1,-1
2021-09-16,8.77,9.34,9.21,9.21,9.21,-1,-1
2021-09-17,8.48,9.34,9.10,9.10,9.10,-1,-1
2021-09-20,8.13,8.72,9.00,9.00,9.00,-1,-1
2021-09-21,7.87,8.54,8.92,8.92,8.92,-1,-1
2021-09-22,7.70,8.40,8.84,8.84,8.84,-1,-1
2021-09-23,7.60,8.32,8.76,8.76,8.76,-1,-1
2021-09-24,7.45,8.25,8.68,8.68,8.68,-1,-1
2021-09-27,7.31,8.04,8.60,8.60,8.60,-1,-1
2021-09-28,7.16,7.82,8.51,8.51,8.51,-1,-1
2021-09-29,7.03,7.58,8.43,8.43,8.43,-1,-1
2021-09-30,6.82,7.34,8.33,8.33,8.33,-1,-1
2021-10-01,6.61,7.16,8.24,8.24,8.24,-1,-1
2021-10-04,6.36,6.98,8.14,8.14,8.14,-1,-1
2021-10-05,6.18,6.82,8.05,8.05,8.05,-1,-1
2021-10-06,6.02,6.66,7.98,7.98,7.98,-1,-1
2021-10-07,5.97,6.56,7.92,7.92,7.92,-1,-1
2021-10-08,5.86,6.44,7.87,7.85,7.85,-1,-1
2021-10-11,5.79,6.30,7.79,7.77,7.77,-1,-1
2021-10-12,5.75,6.18,7.45,7.71,7.71,-1,-1
2021-10-13,5.80,6.08,7.31,7.66,7.66,-1,-1
2021-10-14,5.82,6.00,7.20,7.61,7.61,-1,-1
2021-10-15,5.83,5.92,7.11,7.56,7.56,-1,-1
2021-10-18,5.79,5.88,7.05,7.52,7.52,-1,-1
2021-10-19,5.84,5.85,6.91,7.48,7.48,-1,-1
2021-10-20,5.90,5.85,6.79,7.44,7.44,1,-1
2021-10-21,5.94,5.84,6.66,7.40,7.40,1,-1
2021-10-22,5.93,5.86,6.55,7.36,7.36,1,-1
2021-10-25,5.92,5.87,6.46,7.32,7.32,1,-1
2021-10-26,5.85,5.84,6.37,7.28,7.28,1,-1
2021-10-27,5.76,5.78,6.28,7.24,7.24,-1,-1
2021-10-28,5.64,5.74,6.18,7.19,7.19,-1,-1
2021-10-29,5.53,5.72,6.10,7.15,7.15,-1,-1
2021-11-01,5.47,5.70,6.04,7.11,7.11,-1,-1
2021-11-02,5.41,5.67,5.97,7.08,7.08,-1,-1
2021-11-03,5.36,5.64,5.91,7.04,7.04,-1,-1
2021-11-04,5.34,5.60,5.85,7.01,7.01,-1,-1
2021-11-05,5.34,5.55,5.79,6.97,6.98,-1,-1
2021-11-08,5.37,5.51,5.73,6.92,6.95,-1,-1
2021-11-09,5.40,5.47,5.69,6.71,6.92,-1,-1
2021-11-10,5.79,5.63,5.75,6.68,6.94,1,-1
2021-11-11,6.22,5.82,5.83,6.66,6.97,1,-1
2021-11-12,6.61,5.98,5.91,6.65,6.99,1,-1
2021-11-15,6.98,6.16,5.99,6.66,7.01,1,-1
2021-11-16,7.23,6.29,6.03,6.60,7.01,1,-1
2021-11-17,7.46,6.41,6.07,6.54,7.01,1,-1
2021-11-18,7.60,6.50,6.08,6.47,7.00,1,-1
2021-11-19,7.38,6.58,6.10,6.42,6.99,1,-1
2021-11-22,7.08,6.65,6.14,6.38,6.98,1,-1
2021-11-23,6.83,6.72,6.16,6.34,6.97,1,-1
2021-11-24,6.59,6.79,6.18,6.31,6.96,-1,-1
2021-11-26,6.50,6.87,6.19,6.28,6.95,-1,-1
2021-11-29,6.56,7.01,6.24,6.27,6.96,-1,-1
2021-11-30,6.65,7.13,6.28,6.27,6.96,-1,-1
2021-12-01,6.72,7.05,6.31,6.26,6.96,-1,-1
2021-12-02,6.77,6.92,6.34,6.25,6.96,-1,-1
2021-12-03,6.78,6.80,6.36,6.23,6.95,-1,-1
2021-12-06,6.73,6.66,6.36,6.21,6.94,1,-1
2021-12-07,6.63,6.56,6.36,6.18,6.92,1,-1
2021-12-08,6.45,6.51,6.38,6.17,6.91,-1,-1
2021-12-09,6.29,6.47,6.40,6.16,6.90,-1,-1
2021-12-10,6.13,6.42,6.42,6.16,6.88,-1,-1
2021-12-13,5.99,6.38,6.44,6.16,6.87,-1,-1
2021-12-14,5.84,6.31,6.44,6.15,6.85,-1,-1
2021-12-15,5.75,6.24,6.44,6.15,6.83,-1,-1
2021-12-16,5.69,6.16,6.44,6.14,6.81,-1,-1
2021-12-17,5.61,6.03,6.44,6.12,6.80,-1,-1
2021-12-20,5.48,5.89,6.43,6.11,6.78,-1,-1
2021-12-21,5.37,5.75,6.42,6.10,6.75,-1,-1
2021-12-22,5.24,5.61,6.41,6.09,6.73,-1,-1
2021-12-23,5.20,5.52,6.30,6.07,6.71,-1,-1
2021-12-27,5.10,5.43,6.18,6.05,6.69,-1,-1
2021-12-28,5.07,5.38,6.08,6.03,6.67,-1,-1
