Date,MA_7,MA_14,MA_30,MA_50,MA_200,Sinal_MA_7_14,Sinal_MA_50_200
2016-01-04,11140.00,11140.00,11140.00,11140.00,11140.00,-1,-1
2016-01-05,11130.00,11130.00,11130.00,11130.00,11130.00,-1,-1
2016-01-06,11140.00,11140.00,11140.00,11140.00,11140.00,-1,-1
2016-01-07,11115.00,11115.00,11115.00,11115.00,11115.00,-1,-1
2016-01-08,11100.00,11100.00,11100.00,11100.00,11100.00,-1,-1
2016-01-11,11066.67,11066.67,11066.67,11066.67,11066.67,-1,-1
2016-01-12,11060.00,11060.00,11060.00,11060.00,11060.00,-1,-1
2016-01-13,11025.71,11040.00,11040.00,11040.00,11040.00,-1,-1
2016-01-14,10997.14,11026.67,11026.67,11026.67,11026.67,-1,-1
2016-01-15,10937.14,10998.00,10998.00,10998.00,10998.00,-1,-1
2016-01-19,10925.71,10994.55,10994.55,10994.55,10994.55,-1,-1
2016-01-20,10900.00,10983.33,10983.33,10983.33,10983.33,-1,-1
2016-01-21,10905.71,10980.00,10980.00,10980.00,10980.00,-1,-1
2016-01-22,10908.57,10984.29,10984.29,10984.29,10984.29,-1,-1
2016-01-25,10937.14,10981.43,10992.00,10992.00,10992.00,-1,-1
2016-01-26,10951.43,10974.29,10993.75,10993.75,10993.75,-1,-1
2016-01-27,10988.57,10962.86,10994.12,10994.12,10994.12,1,-1
2016-01-28,10980.00,10952.86,10988.89,10988.89,10988.89,1,-1
2016-01-29,10988.57,10944.29,10985.26,10985.26,10985.26,1,-1
2016-02-01,10957.14,10931.43,10972.00,10972.00,10972.00,1,-1
2016-02-02,10854.29,10881.43,10940.95,10940.95,10940.95,-1,-1
2016-02-03,10791.43,10864.29,10928.18,10928.18,10928.18,-1,-1
2016-02-04,10754.29,10852.86,10920.87,10920.87,10920.87,-1,-1
2016-02-05,10657.14,10822.86,10895.83,10895.83,10895.83,-1,-1
2016-02-08,10582.86,10781.43,10875.20,10875.20,10875.20,-1,-1
