Date,MA_7,MA_14,MA_30,MA_50,MA_200,Sinal_MA_7_14,Sinal_MA_50_200
2025-07-31,96.54,96.54,96.54,96.54,96.54,-1,-1
2025-08-01,93.75,93.75,93.75,93.75,93.75,-1,-1
2025-08-04,94.56,94.56,94.56,94.56,94.56,-1,-1
2025-08-05,94.88,94.88,94.88,94.88,94.88,-1,-1
2025-08-06,95.43,95.43,95.43,95.43,95.43,-1,-1
2025-08-07,95.66,95.66,95.66,95.66,95.66,-1,-1
2025-08-08,94.36,94.36,94.36,94.36,94.36,-1,-1
2025-08-11,92.82,93.28,93.28,93.28,93.28,-1,-1
2025-08-12,92.35,92.66,92.66,92.66,92.66,-1,-1
2025-08-13,91.14,92.17,92.17,92.17,92.17,-1,-1
2025-08-14,90.25,91.93,91.93,91.93,91.93,-1,-1
2025-08-15,89.83,92.16,92.16,92.16,92.16,-1,-1
2025-08-18,90.02,92.63,92.63,92.63,92.63,-1,-1
2025-08-19,91.23,92.79,92.79,92.79,92.79,-1,-1
2025-08-20,92.89,92.85,93.10,93.10,93.10,1,-1
2025-08-21,94.54,93.45,93.48,93.48,93.48,1,-1
2025-08-22,96.87,94.01,94.10,94.10,94.10,1,-1
2025-08-25,98.73,94.49,94.58,94.58,94.58,1,-1
2025-08-26,100.37,95.10,95.19,95.19,95.19,1,-1
2025-08-27,101.53,95.78,95.74,95.74,95.74,1,-1
2025-08-28,103.45,97.34,96.34,96.34,96.34,1,-1
2025-08-29,104.83,98.86,96.83,96.83,96.83,1,-1
2025-09-02,105.89,100.22,97.26,97.26,97.26,1,-1
2025-09-03,106.09,101.48,97.60,97.60,97.60,1,-1
2025-09-04,106.30,102.51,97.86,97.86,97.86,1,-1
2025-09-05,105.44,102.91,97.95,97.95,97.95,1,-1
2025-09-08,104.43,102.98,97.99,97.99,97.99,1,-1
2025-09-09,102.90,103.17,97.98,97.98,97.98,-1,-1
2025-09-10,101.36,103.09,97.92,97.92,97.92,-1,-1
2025-09-11,100.05,102.97,97.91,97.91,97.91,-1,-1
2025-09-12,97.75,101.92,97.67,97.63,97.63,-1,-1
2025-09-15,94.94,100.62,97.45,97.22,97.22,-1,-1
2025-09-16,92.69,99.07,97.06,96.83,96.83,-1,-1
2025-09-17,90.44,97.43,96.64,96.44,96.44,-1,-1
2025-09-18,88.80,95.85,96.26,96.15,96.15,-1,-1
2025-09-19,87.44,94.40,95.93,95.88,95.88,-1,-1
2025-09-22,86.13,93.09,95.99,95.68,95.68,-1,-1
2025-09-23,85.65,91.70,96.00,95.42,95.42,-1,-1
2025-09-24,85.68,90.31,95.90,95.15,95.15,-1,-1
2025-09-25,85.66,89.18,95.78,94.88,94.88,-1,-1
2025-09-26,85.45,87.94,95.53,94.56,94.56,-1,-1
2025-09-29,84.82,86.81,95.09,94.26,94.26,-1,-1
2025-09-30,81.42,84.43,93.92,93.53,93.53,-1,-1
2025-10-01,76.71,81.42,92.60,92.66,92.66,-1,-1
2025-10-02,72.25,78.95,91.18,91.82,91.82,-1,-1
2025-10-03,68.15,76.92,89.74,91.04,91.04,-1,-1
2025-10-06,63.92,74.79,88.09,90.27,90.27,-1,-1
2025-10-07,59.11,72.28,86.28,89.39,89.39,-1,-1
2025-10-08,54.74,69.78,84.45,88.61,88.61,-1,-1
2025-10-09,53.58,67.50,82.73,87.94,87.94,-1,-1
2025-10-10,52.38,64.54,80.69,86.95,87.13,-1,-1
2025-10-13,51.61,61.93,78.76,86.11,86.41,-1,-1
2025-10-14,51.00,59.58,76.93,85.22,85.75,-1,-1
2025-10-15,51.06,57.49,75.25,84.41,85.18,-1,-1
