Symbol,Margem_Liquida,ROE,ROA,Margem_EBITDA,PL_Historico,PL_Projetado,P_VPA,EV_EBITDA,EBITDA,DY,Divida_Liquida_EBITDA,Crescimento_Receita,Crescimento_Lucro
PKOH,1.46,5.74,3.95,7.62,20.81,10.62,1.32,9.33,123000000,137.00,5.62,3.80,-3.80
