Symbol,Margem_Liquida,ROE,ROA,Margem_EBITDA,PL_Historico,PL_Projetado,P_VPA,EV_EBITDA,EBITDA,DY,Divida_Liquida_EBITDA,Crescimento_Receita,Crescimento_Lucro
IDN,9.56,11.38,4.78,11.67,35.08,18.71,3.96,27.67,2718000,,0.00,12.90,
