Symbol,Margem_Liquida,ROE,ROA,Margem_EBITDA,PL_Historico,PL_Projetado,P_VPA,EV_EBITDA,EBITDA,DY,Divida_Liquida_EBITDA,Crescimento_Receita,Crescimento_Lucro
API,7.03,1.81,-0.64,-1.14,47.33,-47.33,0.65,-68.09,-1662000,,,13.50,200.10
