Symbol,Margem_Liquida,ROE,ROA,Margem_EBITDA,PL_Historico,PL_Projetado,P_VPA,EV_EBITDA,EBITDA,DY,Divida_Liquida_EBITDA,Crescimento_Receita,Crescimento_Lucro
CTAS,17.57,41.30,15.94,26.33,35.61,31.07,14.10,24.20,2903095040,107.00,1.01,8.90,9.70
