Symbol,Margem_Liquida,ROE,ROA,Margem_EBITDA,PL_Historico,PL_Projetado,P_VPA,EV_EBITDA,EBITDA,DY,Divida_Liquida_EBITDA,Crescimento_Receita,Crescimento_Lucro
GLBS,1.72,0.47,1.31,33.50,,-76.50,0.37,9.16,16026000,,6.76,42.10,
