Symbol,Margem_Liquida,ROE,ROA,Margem_EBITDA,PL_Historico,PL_Projetado,P_VPA,EV_EBITDA,EBITDA,DY,Divida_Liquida_EBITDA,Crescimento_Receita,Crescimento_Lucro
RYM,-38.99,-36.42,-16.83,-46.78,,,4.19,-7.25,-14048000,,,2369.50,
