Symbol,Margem_Liquida,ROE,ROA,Margem_EBITDA,PL_Historico,PL_Projetado,P_VPA,EV_EBITDA,EBITDA,DY,Divida_Liquida_EBITDA,Crescimento_Receita,Crescimento_Lucro
AFCG,0.00,-6.89,-3.72,0.00,,3.53,0.40,,,625.00,,10.10,171.50
