Symbol,Margem_Liquida,ROE,ROA,Margem_EBITDA,PL_Historico,PL_Projetado,P_VPA,EV_EBITDA,EBITDA,DY,Divida_Liquida_EBITDA,Crescimento_Receita,Crescimento_Lucro
KRMD,-5.27,-13.70,-5.81,-4.44,,51.63,11.25,-96.01,-1919584,,,22.10,
