Symbol,Margem_Liquida,ROE,ROA,Margem_EBITDA,PL_Historico,PL_Projetado,P_VPA,EV_EBITDA,EBITDA,DY,Divida_Liquida_EBITDA,Crescimento_Receita,Crescimento_Lucro
NTWK,2.45,11.46,5.44,9.65,29.13,11.50,1.39,7.67,6956074,,1.34,13.00,-9.80
