Symbol,Margem_Liquida,ROE,ROA,Margem_EBITDA,PL_Historico,PL_Projetado,P_VPA,EV_EBITDA,EBITDA,DY,Divida_Liquida_EBITDA,Crescimento_Receita,Crescimento_Lucro
UPC,-20.56,-7.23,-2.66,-13.43,,,0.03,9.43,-2398488,,,-14.10,
