Symbol,Margem_Liquida,ROE,ROA,Margem_EBITDA,PL_Historico,PL_Projetado,P_VPA,EV_EBITDA,EBITDA,DY,Divida_Liquida_EBITDA,Crescimento_Receita,Crescimento_Lucro
HUT,-109.77,-27.40,-16.22,-146.71,,-64.88,9.83,-33.90,-417116000,,,225.50,
