Symbol,Margem_Liquida,ROE,ROA,Margem_EBITDA,PL_Historico,PL_Projetado,P_VPA,EV_EBITDA,EBITDA,DY,Divida_Liquida_EBITDA,Crescimento_Receita,Crescimento_Lucro
CDNA,-1.98,-2.37,-1.80,0.56,,22.15,4.11,490.07,2316000,,10.58,39.00,
