Symbol,Margem_Liquida,ROE,ROA,Margem_EBITDA,PL_Historico,PL_Projetado,P_VPA,EV_EBITDA,EBITDA,DY,Divida_Liquida_EBITDA,Crescimento_Receita,Crescimento_Lucro
CWST,0.38,0.46,1.79,21.64,783.45,57.44,3.50,16.24,406127008,,3.06,9.60,
