Symbol,Margem_Liquida,ROE,ROA,Margem_EBITDA,PL_Historico,PL_Projetado,P_VPA,EV_EBITDA,EBITDA,DY,Divida_Liquida_EBITDA,Crescimento_Receita,Crescimento_Lucro
NNDM,-286.72,-21.92,-7.29,-52.86,,138.00,0.59,1.94,-62249000,,,106.40,
