Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-02-07,62.01,63.48,60.94,61.68,4033,0.00,0.00,0.00
2025-02-10,63.42,65.34,61.95,64.61,24300,0.00,0.00,0.00
2025-02-11,63.90,64.44,62.88,63.51,8700,0.00,0.00,0.00
2025-02-12,61.41,61.41,58.74,59.94,10033,0.00,0.00,0.00
2025-02-13,60.39,61.02,59.64,61.02,5400,0.00,0.00,0.00
2025-02-14,60.84,61.23,60.03,60.87,4700,0.00,0.00,0.00
2025-02-18,62.61,66.18,62.44,64.95,9467,0.00,0.00,0.00
2025-02-19,63.96,66.00,62.08,65.85,7200,0.00,0.00,0.00
2025-02-20,64.35,64.35,61.14,62.10,4767,0.00,0.00,0.00
2025-02-21,61.95,61.95,56.10,56.28,5133,0.00,0.00,0.00
2025-02-24,60.57,60.57,54.65,57.78,22400,0.00,0.00,0.00
2025-02-25,57.06,57.78,54.20,56.70,17133,0.00,0.00,0.00
2025-02-26,58.41,60.15,57.42,59.46,5967,0.00,0.00,0.00
2025-02-27,59.82,59.82,54.03,54.03,3367,0.00,0.00,0.00
2025-02-28,52.86,54.84,51.42,54.84,2900,0.00,0.00,0.00
2025-03-03,55.05,55.05,51.51,52.17,4000,0.00,0.00,0.00
2025-03-04,49.59,50.42,46.92,49.17,4600,0.00,0.00,0.00
2025-03-05,49.41,51.95,49.19,51.78,5033,0.00,0.00,0.00
2025-03-06,47.85,48.54,44.29,44.94,6533,0.00,0.00,0.00
2025-03-07,44.67,47.73,43.35,47.28,7367,0.00,0.00,0.00
2025-03-10,44.34,45.33,42.45,43.56,40767,0.00,0.00,0.00
2025-03-11,39.66,41.24,37.08,40.65,21033,0.00,0.00,0.00
2025-03-12,42.27,45.27,41.16,44.49,12167,0.00,0.00,0.00
2025-03-13,43.05,43.20,42.00,42.54,5367,0.00,0.00,0.00
2025-03-14,43.53,43.98,43.29,43.47,7433,0.00,0.00,0.00
2025-03-17,44.58,46.94,44.58,46.23,21000,0.00,0.00,0.00
2025-03-18,45.15,45.15,43.17,43.47,4733,0.00,0.00,0.00
2025-03-19,43.92,45.79,43.86,45.18,2967,0.00,0.00,0.00
2025-03-20,44.49,46.14,44.19,45.09,4300,0.00,0.00,0.00
2025-03-21,43.92,45.60,43.92,45.00,4967,0.00,0.00,0.00
2025-03-24,47.70,47.70,46.11,46.47,10300,0.00,0.00,0.00
2025-03-25,46.56,46.56,45.45,45.90,7600,0.00,0.00,0.00
2025-03-26,45.02,45.02,41.55,42.24,4067,0.00,0.00,0.00
2025-03-27,41.13,41.49,40.95,41.07,3167,0.00,0.00,0.00
2025-03-28,40.05,40.38,37.26,38.31,7700,0.00,0.00,0.00
2025-03-31,36.30,37.80,36.20,37.68,4867,0.00,0.00,0.00
2025-04-01,37.74,39.31,37.14,38.82,3300,0.00,0.00,0.00
