Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-05-21,25.28,25.57,25.03,25.57,10500,0.00,0.00,0.00
2026-05-22,26.15,26.15,25.80,25.80,700,0.00,0.00,0.00
2026-05-26,26.87,26.98,26.87,26.93,1428000,0.00,0.00,0.00
2026-05-27,26.57,26.70,26.57,26.63,404900,0.00,0.00,0.00
2026-05-28,26.34,26.88,26.34,26.83,424900,0.00,0.00,0.00
2026-05-29,27.03,27.03,26.87,26.87,2400,0.00,0.00,0.00
2026-06-01,27.10,27.39,26.81,27.20,16500,0.00,0.00,0.00
2026-06-02,26.79,26.86,26.78,26.86,6700,0.00,0.00,0.00
2026-06-03,26.82,26.82,26.37,26.44,14600,0.00,0.00,0.00
2026-06-04,26.40,26.63,26.32,26.63,3300,0.00,0.00,0.00
2026-06-05,25.81,26.30,25.09,25.18,36000,0.00,0.00,0.00
2026-06-08,26.24,26.24,25.39,25.47,11400,0.00,0.00,0.00
2026-06-09,25.60,25.72,25.13,25.46,10100,0.00,0.00,0.00
2026-06-10,25.49,25.49,25.15,25.15,3400,0.00,0.00,0.00
2026-06-11,25.77,26.39,25.64,26.36,14300,0.00,0.00,0.00
2026-06-12,26.44,26.76,26.39,26.55,2200,0.00,0.00,0.00
2026-06-15,26.38,27.08,26.38,27.03,6200,0.00,0.00,0.00
2026-06-16,26.38,26.49,26.27,26.29,2600,0.00,0.00,0.00
2026-06-17,26.50,27.13,26.24,26.25,59200,0.00,0.00,0.00
2026-06-18,26.85,26.88,26.74,26.80,18700,0.00,0.00,0.00
2026-06-22,27.25,27.25,26.72,26.81,21500,0.00,0.00,0.00
2026-06-23,26.04,26.24,25.67,25.67,29000,0.00,0.00,0.00
