Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-09,19.90,20.78,9.70,12.01,15330,0.00,0.00
2024-07-10,13.39,22.35,12.47,20.32,12050,0.00,0.00
2024-07-11,21.71,27.25,17.09,27.25,11820,0.00,0.00
2024-07-12,27.71,32.33,27.62,31.77,3830,0.00,0.00
2024-07-15,31.77,31.77,27.34,29.09,2000,0.00,0.00
2024-07-16,29.09,29.09,26.23,26.78,3100,0.00,0.00
2024-07-17,27.71,27.80,25.40,25.40,2540,0.00,0.00
2024-07-18,26.60,26.60,26.23,26.32,430,0.00,0.00
2024-07-19,26.60,26.78,25.49,26.32,590,0.00,0.00
2024-07-22,27.89,27.89,26.32,26.59,1990,0.00,0.00
2024-07-23,26.69,26.69,24.01,24.94,2420,0.00,0.00
2024-07-24,24.75,24.75,22.44,23.28,7130,0.00,0.00
2024-07-25,24.01,24.01,21.43,21.80,5880,0.00,0.00
2024-07-26,21.94,23.35,21.24,22.18,2900,0.00,0.00
2024-07-29,22.44,22.54,21.71,21.71,830,0.00,0.00
2024-07-30,21.89,22.72,21.52,22.07,1330,0.00,0.00
2024-07-31,22.17,27.71,20.87,26.78,3690,0.00,0.00
2024-08-01,26.78,39.72,26.78,33.16,5350,0.00,0.00
2024-08-02,32.33,32.33,27.71,27.71,1400,0.00,0.00
2024-08-05,27.71,27.71,27.71,27.71,120,0.00,0.00
2024-08-06,29.21,29.21,20.78,22.26,5580,0.00,0.00
2024-08-07,22.26,22.26,20.87,21.71,3590,0.00,0.00
2024-08-08,22.17,24.38,22.17,22.17,3470,0.00,0.00
2024-08-09,23.09,23.92,22.64,23.83,450,0.00,0.00
2024-08-12,21.71,22.67,21.71,21.98,690,0.00,0.00
2024-08-13,22.09,22.81,21.34,22.81,2380,0.00,0.00
2024-08-14,23.18,23.18,23.09,23.09,800,0.00,0.00
2024-08-15,21.24,28.63,18.01,28.63,8880,0.00,0.00
2024-08-16,26.78,28.63,24.85,24.85,470,0.00,0.00
2024-08-19,30.76,32.33,28.63,31.86,1740,0.00,0.00
2024-08-20,31.92,32.23,25.86,31.40,2020,0.00,0.00
2024-08-21,32.23,41.10,29.00,40.65,3990,0.00,0.00
2024-08-22,38.13,39.62,30.50,34.51,3900,0.00,0.00
2024-08-23,34.80,39.25,32.51,33.62,2160,0.00,0.00
2024-08-26,36.85,36.94,29.56,32.33,3490,0.00,0.00
2024-08-27,36.85,36.85,32.79,34.17,870,0.00,0.00
2024-08-28,35.56,36.02,28.82,34.17,2090,0.00,0.00
2024-08-29,32.13,35.10,32.13,35.10,50,0.00,0.00
2024-08-30,35.10,36.94,29.56,29.56,5050,0.00,0.00
2024-09-03,33.71,35.56,31.40,32.03,2030,0.00,0.00
2024-09-04,33.83,34.64,31.96,34.64,730,0.00,0.00
2024-09-05,32.05,32.47,31.96,31.96,180,0.00,0.00
2024-09-06,29.09,31.86,29.09,31.86,270,0.00,0.00
2024-09-09,30.11,30.13,27.71,29.42,1400,0.00,0.00
2024-09-10,29.37,31.59,18.56,24.48,7660,0.00,0.00
2024-09-11,23.55,26.14,20.87,26.14,4670,0.00,0.00
2024-09-12,22.54,30.02,22.54,22.81,2270,0.00,0.00
2024-09-13,27.71,29.09,26.32,27.00,2860,0.00,0.00
2024-09-16,27.25,31.38,27.25,29.56,1150,0.00,0.00
2024-09-17,29.56,31.40,25.86,31.40,1680,0.00,0.00
2024-09-18,29.65,30.94,24.20,25.49,8150,0.00,0.00
2024-09-19,30.02,30.02,24.57,28.36,4000,0.00,0.00
2024-09-20,28.45,32.14,26.60,29.83,4060,0.00,0.00
2024-09-23,31.31,31.40,28.91,31.40,1010,0.00,0.00
2024-09-24,30.94,34.08,28.72,28.72,3990,0.00,0.00
2024-09-25,30.02,31.40,27.99,31.40,1840,0.00,0.00
2024-09-26,29.19,33.72,29.12,33.25,1530,0.00,0.00
2024-09-27,33.61,35.01,32.33,34.45,1390,0.00,0.00
2024-09-30,28.96,37.75,28.96,33.16,5060,1.25,0.00
2024-10-01,36.31,36.31,31.44,32.57,1790,0.00,0.00
2024-10-02,32.97,34.88,32.44,32.87,1590,0.00,0.00
2024-10-03,32.49,32.49,31.82,31.82,1140,0.00,0.00
2024-10-04,31.82,33.93,30.49,33.45,4620,0.00,0.00
2024-10-07,33.73,35.26,33.73,34.50,310,0.00,0.00
2024-10-08,34.40,36.79,32.35,32.49,1260,0.00,0.00
2024-10-09,32.01,34.40,31.54,34.40,3560,0.00,0.00
2024-10-10,32.49,34.31,32.40,34.31,840,0.00,0.00
2024-10-11,33.54,34.21,33.54,34.02,510,0.00,0.00
