Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-05-12,25.00,25.00,23.24,23.49,76800,0.00,0.00,0.00
2026-05-13,22.87,22.95,22.54,22.65,117400,0.00,0.00,0.00
2026-05-14,23.80,26.03,23.69,25.94,333700,0.00,0.00,0.00
2026-05-15,25.53,26.10,24.90,25.86,224300,0.00,0.00,0.00
2026-05-18,26.65,26.96,25.73,26.86,357000,0.00,0.00,0.00
2026-05-19,27.62,28.35,27.50,28.28,502200,0.00,0.00,0.00
2026-05-20,29.33,30.70,29.20,30.65,844900,0.00,0.00,0.00
2026-05-21,34.28,36.25,33.15,33.44,1422400,0.00,0.00,0.00
2026-05-22,35.38,35.86,31.89,32.21,1198900,0.00,0.00,0.00
2026-05-26,35.90,37.52,34.85,35.25,835300,0.00,0.00,0.00
2026-05-27,35.99,35.99,34.14,34.80,666400,0.00,0.00,0.00
2026-05-28,33.00,35.64,32.78,35.34,531300,0.00,0.00,0.00
2026-05-29,35.92,39.28,35.59,38.38,899300,0.00,0.00,0.00
2026-06-01,42.34,42.79,40.70,42.73,576200,0.00,0.00,0.00
2026-06-02,42.37,42.84,40.00,40.99,464700,0.00,0.00,0.00
2026-06-03,42.17,43.12,41.46,42.41,262700,0.00,0.00,0.00
