Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-05-02,251.05,261.92,247.13,253.40,5593,0.00,0.00,0.00
2025-05-05,241.78,249.98,230.02,243.91,13132,0.00,0.00,0.00
2025-05-06,235.96,245.35,235.01,243.09,11114,0.00,0.00,0.00
2025-05-07,249.74,254.26,246.44,250.81,7975,0.00,0.00,0.00
2025-05-08,266.85,279.44,263.40,272.43,8839,0.00,0.00,0.00
2025-05-09,277.19,287.88,262.20,272.91,22821,0.00,0.00,0.00
2025-05-12,278.49,278.49,255.33,259.60,29954,0.00,0.00,0.00
2025-05-13,267.92,279.21,258.53,278.97,19764,0.00,0.00,0.00
2025-05-14,277.19,283.16,266.26,273.15,10950,0.00,0.00,0.00
2025-05-15,268.16,270.63,246.53,250.93,14754,0.00,0.00,0.00
2025-05-16,253.66,261.73,240.00,253.42,12454,0.00,0.00,0.00
2025-05-19,247.13,266.91,245.94,266.14,11789,0.00,0.00,0.00
2025-05-20,266.61,270.30,259.25,270.06,23375,0.00,0.00,0.00
2025-05-21,267.35,275.67,246.12,254.08,25589,9.38,0.00,0.00
2025-05-22,266.26,277.96,250.86,252.15,16732,0.00,0.00,0.00
2025-05-23,242.75,242.75,211.98,216.03,35711,0.00,0.00,0.00
2025-05-27,226.22,227.55,209.22,218.14,27643,0.00,0.00,0.00
2025-05-28,214.90,215.15,202.44,209.39,16975,7.42,0.00,0.00
2025-05-29,216.00,219.55,207.56,215.51,17614,0.00,0.00,0.00
2025-05-30,215.02,217.69,203.45,214.90,16521,0.00,0.00,0.00
2025-06-02,213.07,222.73,212.85,217.72,10789,0.00,0.00,0.00
2025-06-03,224.69,234.61,217.47,231.30,29954,0.00,0.00,0.00
2025-06-04,230.88,230.88,221.32,224.18,12911,7.45,0.00,0.00
2025-06-05,229.27,229.65,209.16,213.63,18257,0.00,0.00,0.00
2025-06-06,222.07,226.29,214.87,219.46,17364,0.00,0.00,0.00
2025-06-09,227.16,239.20,223.43,237.33,25507,0.00,0.00,0.00
2025-06-10,239.20,239.20,229.51,236.34,32100,0.00,0.00,0.00
2025-06-11,236.92,237.42,226.76,232.38,18054,8.01,0.00,0.00
2025-06-12,225.07,236.29,219.68,225.58,17089,0.00,0.00,0.00
2025-06-13,221.04,230.46,215.87,229.99,31804,0.00,0.00,0.00
2025-06-16,232.51,233.64,223.65,227.97,15614,0.00,0.00,0.00
2025-06-17,221.80,224.32,212.60,221.67,19779,0.00,0.00,0.00
2025-06-18,217.73,220.42,213.31,215.04,20746,7.62,0.00,0.00
2025-06-20,218.88,221.31,210.56,215.17,25736,0.00,0.00,0.00
2025-06-23,207.49,215.68,203.65,212.99,29132,0.00,0.00,0.00
2025-06-24,219.78,229.61,216.96,223.23,22700,0.00,0.00,0.00
2025-06-25,229.94,234.48,225.54,233.31,18914,5.82,0.00,0.00
2025-06-26,231.24,236.58,229.80,232.28,15550,0.00,0.00,0.00
2025-06-27,230.85,240.57,228.91,229.56,17579,0.00,0.00,0.00
2025-06-30,233.18,249.89,227.94,247.69,22279,0.00,0.00,0.00
2025-07-01,238.23,240.37,213.05,213.10,51336,0.00,0.00,0.00
2025-07-02,222.67,244.56,220.56,242.19,33989,8.01,0.00,0.00
2025-07-03,240.87,250.62,240.74,242.85,31525,0.00,0.00,0.00
2025-07-07,240.21,243.24,233.35,233.62,21146,0.00,0.00,0.00
2025-07-08,237.97,239.95,231.24,235.33,23054,0.00,0.00,0.00
2025-07-09,239.24,253.67,234.02,252.49,30186,7.62,0.00,0.00
2025-07-10,250.35,260.39,249.08,260.12,32536,0.00,0.00,0.00
2025-07-11,267.62,273.91,261.06,270.30,42329,0.00,0.00,0.00
