Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-03-12,23.09,23.12,23.09,23.12,1500,0.00,0.00,0.00
2026-03-13,24.55,24.68,23.51,23.51,1200,0.00,0.00,0.00
2026-03-16,24.63,24.81,24.31,24.76,4100,0.00,0.00,0.00
2026-03-17,24.68,24.89,24.67,24.70,2100,0.00,0.00,0.00
2026-03-18,23.57,23.57,22.99,23.12,2800,0.00,0.00,0.00
2026-03-19,22.66,22.88,22.61,22.88,2300,0.00,0.00,0.00
2026-03-20,22.87,22.93,22.80,22.93,2200,0.00,0.00,0.00
2026-03-23,22.56,22.95,22.56,22.75,900,0.00,0.00,0.00
2026-03-24,22.95,22.95,22.57,22.57,800,0.00,0.00,0.00
2026-03-25,23.43,23.43,23.25,23.25,1000,0.00,0.00,0.00
2026-03-26,21.72,21.72,21.68,21.68,600,0.00,0.00,0.00
2026-03-27,21.05,21.05,21.05,21.05,500,0.00,0.00,0.00
2026-03-30,21.51,21.51,21.04,21.15,800,0.00,0.00,0.00
2026-03-31,21.32,21.43,21.32,21.43,700,0.00,0.00,0.00
2026-04-01,22.27,22.27,22.07,22.07,3200,0.00,0.00,0.00
2026-04-02,20.77,21.16,20.77,20.96,13500,0.00,0.00,0.00
2026-04-06,22.50,22.55,22.42,22.44,900,0.00,0.00,0.00
2026-04-07,20.73,21.16,20.60,21.16,1700,0.00,0.00,0.00
2026-04-08,22.54,22.54,22.11,22.11,600,0.00,0.00,0.00
2026-04-09,22.40,22.40,22.40,22.40,100,0.00,0.00,0.00
2026-04-10,22.64,22.95,22.49,22.95,900,0.00,0.00,0.00
2026-04-13,22.10,22.69,22.10,22.69,1400,0.00,0.00,0.00
2026-04-14,22.85,22.85,22.27,22.53,1100,0.00,0.00,0.00
2026-04-15,22.57,22.92,22.57,22.92,2000,0.00,0.00,0.00
2026-04-16,23.05,23.80,22.61,23.80,600,0.00,0.00,0.00
2026-04-17,23.86,24.18,23.63,23.66,800,0.00,0.00,0.00
2026-04-20,22.39,22.50,22.18,22.49,5000,0.00,0.00,0.00
2026-04-21,22.63,22.63,22.22,22.22,200,0.00,0.00,0.00
2026-04-22,23.01,23.01,22.86,22.86,600,0.00,0.00,0.00
2026-04-23,22.40,22.40,22.40,22.40,200,0.00,0.00,0.00
2026-04-24,22.73,22.77,22.61,22.70,3500,0.00,0.00,0.00
2026-04-27,22.30,22.30,22.13,22.13,1300,0.00,0.00,0.00
2026-04-28,22.11,22.15,22.11,22.14,1800,0.00,0.00,0.00
2026-04-29,22.21,22.21,21.79,21.79,500,0.00,0.00,0.00
2026-04-30,21.93,21.93,21.93,21.93,300,0.00,0.00,0.00
2026-05-01,22.08,22.13,22.05,22.05,800,0.00,0.00,0.00
2026-05-04,22.06,22.27,21.95,22.25,3200,0.00,0.00,0.00
2026-05-05,22.68,22.74,22.68,22.71,600,0.00,0.00,0.00
2026-05-06,23.31,23.42,23.10,23.21,4300,0.00,0.00,0.00
2026-05-07,22.98,22.98,22.78,22.87,900,0.00,0.00,0.00
2026-05-08,23.23,24.97,23.23,23.89,5100,0.00,0.00,0.00
2026-05-11,24.40,24.73,24.30,24.66,4300,0.00,0.00,0.00
2026-05-12,23.80,23.82,23.45,23.82,3800,0.00,0.00,0.00
2026-05-13,23.82,23.82,23.41,23.46,1700,0.00,0.00,0.00
2026-05-14,23.81,24.39,23.81,24.17,2400,0.00,0.00,0.00
2026-05-15,23.02,23.02,22.66,23.01,900,0.00,0.00,0.00
2026-05-18,22.02,22.14,21.83,22.14,2200,0.00,0.00,0.00
2026-05-19,22.01,22.01,22.01,22.01,1000,0.00,0.00,0.00
2026-05-20,22.46,22.56,22.46,22.51,700,0.00,0.00,0.00
2026-05-21,22.53,22.93,22.53,22.93,300,0.00,0.00,0.00
2026-05-22,22.89,22.89,22.24,22.29,4600,0.00,0.00,0.00
2026-05-26,22.63,22.63,22.13,22.13,1700,0.00,0.00,0.00
2026-05-27,22.27,22.27,22.19,22.19,500,0.00,0.00,0.00
2026-05-28,21.44,21.85,21.44,21.54,1100,0.00,0.00,0.00
2026-05-29,21.40,21.40,21.08,21.26,19200,0.00,0.00,0.00
2026-06-01,21.29,21.67,21.08,21.67,2100,0.00,0.00,0.00
2026-06-02,21.07,21.07,19.83,20.15,10100,0.00,0.00,0.00
2026-06-03,19.63,19.68,17.75,19.43,5100,0.00,0.00,0.00
2026-06-04,18.82,18.95,18.70,18.79,11300,0.00,0.00,0.00
2026-06-05,17.46,19.21,16.08,16.23,3800,0.00,0.00,0.00
2026-06-08,16.28,16.55,16.25,16.43,3300,0.00,0.00,0.00
2026-06-09,15.86,16.11,15.84,16.11,1500,0.00,0.00,0.00
2026-06-10,15.84,16.75,15.62,15.62,5300,0.00,0.00,0.00
2026-06-11,15.80,16.07,15.77,16.07,500,0.00,0.00,0.00
2026-06-12,15.98,15.98,15.89,15.89,800,0.00,0.00,0.00
2026-06-15,16.66,16.66,16.66,16.66,900,0.00,0.00,0.00
2026-06-16,16.50,16.57,16.30,16.57,4300,0.00,0.00,0.00
2026-06-17,16.51,16.72,16.26,16.26,3000,0.00,0.00,0.00
2026-06-18,15.91,15.91,15.18,15.34,1000,0.00,0.00,0.00
2026-06-22,15.28,15.28,15.13,15.13,1600,0.00,0.00,0.00
2026-06-23,15.13,15.34,15.13,15.34,3500,0.00,0.00,0.00
