Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-04,3.58,3.75,3.46,3.46,22100,0.00,0.00
2016-01-05,3.46,3.46,3.46,3.46,0,0.00,0.00
2016-01-06,3.69,3.74,3.69,3.74,5300,0.00,0.00
2016-01-07,3.74,3.74,3.74,3.74,0,0.00,0.00
2016-01-08,3.74,3.74,3.74,3.74,0,0.00,0.00
2016-01-11,3.68,3.68,3.56,3.56,200,0.00,0.00
2016-01-12,3.72,3.72,3.51,3.60,1100,0.00,0.00
2016-01-13,3.70,3.70,3.67,3.67,500,0.00,0.00
2016-01-14,3.52,3.54,3.52,3.54,1400,0.00,0.00
2016-01-15,3.54,3.54,3.54,3.54,0,0.00,0.00
2016-01-19,3.41,3.72,3.41,3.41,2700,0.00,0.00
2016-01-20,3.41,3.73,3.36,3.51,7300,0.00,0.00
2016-01-21,3.68,3.72,3.68,3.70,1200,0.00,0.00
2016-01-22,3.36,3.36,3.36,3.36,100,0.00,0.00
2016-01-25,3.43,3.43,3.43,3.43,200,0.00,0.00
2016-01-26,3.43,3.43,3.43,3.43,0,0.00,0.00
2016-01-27,3.43,3.43,3.42,3.42,1600,0.00,0.00
2016-01-28,3.42,3.42,3.42,3.42,0,0.00,0.00
2016-01-29,3.47,3.47,3.47,3.47,100,0.00,0.00
2016-02-01,3.43,3.43,3.43,3.43,200,0.00,0.00
2016-02-02,3.62,3.62,3.62,3.62,600,0.00,0.00
2016-02-03,3.62,3.62,3.62,3.62,0,0.00,0.00
2016-02-04,3.56,3.56,3.53,3.53,900,0.00,0.00
2016-02-05,3.51,3.57,3.51,3.57,1000,0.00,0.00
2016-02-08,3.57,3.57,3.57,3.57,0,0.00,0.00
2016-02-09,3.46,3.46,3.41,3.41,1100,0.00,0.00
2016-02-10,3.41,3.41,3.30,3.30,18000,0.00,0.00
2016-02-11,3.30,3.30,3.30,3.30,100,0.00,0.00
2016-02-12,3.40,3.40,3.31,3.31,300,0.00,0.00
2016-02-16,3.43,3.43,3.34,3.34,400,0.00,0.00
2016-02-17,3.34,3.34,3.34,3.34,0,0.00,0.00
2016-02-18,3.34,3.42,3.33,3.42,700,0.00,0.00
2016-02-19,3.40,3.40,3.39,3.39,600,0.00,0.00
2016-02-22,3.41,3.41,3.41,3.41,200,0.00,0.00
2016-02-23,3.40,3.40,3.40,3.40,800,0.00,0.00
2016-02-24,3.40,3.40,3.40,3.40,0,0.00,0.00
2016-02-25,3.40,3.40,3.40,3.40,0,0.00,0.00
2016-02-26,3.40,3.40,3.40,3.40,0,0.00,0.00
2016-02-29,3.40,3.40,3.40,3.40,0,0.00,0.00
2016-03-01,3.41,3.41,3.41,3.41,100,0.00,0.00
2016-03-02,3.33,3.37,3.17,3.23,21400,0.00,0.00
2016-03-03,3.23,3.23,3.23,3.23,0,0.00,0.00
2016-03-04,3.40,3.40,3.40,3.40,1600,0.00,0.00
2016-03-07,3.28,3.29,3.27,3.27,1900,0.00,0.00
2016-03-08,3.28,3.29,3.28,3.29,300,0.00,0.00
2016-03-09,3.40,3.40,3.26,3.26,1500,0.00,0.00
2016-03-10,3.40,3.41,3.37,3.37,1400,0.00,0.00
2016-03-11,3.40,3.40,3.40,3.40,300,0.00,0.00
2016-03-14,3.45,3.50,3.45,3.45,3600,0.00,0.00
2016-03-15,3.48,3.60,3.15,3.33,26900,0.00,0.00
2016-03-16,3.33,3.33,3.33,3.33,100,0.00,0.00
2016-03-17,3.45,3.58,3.45,3.52,1700,0.00,0.00
2016-03-18,3.60,3.60,3.52,3.53,6900,0.00,0.00
2016-03-21,3.51,3.51,3.32,3.43,2000,0.00,0.00
2016-03-22,3.49,3.49,3.28,3.49,700,0.00,0.00
2016-03-23,3.49,3.49,3.49,3.49,0,0.00,0.00
2016-03-24,3.40,3.40,3.40,3.40,1200,0.00,0.00
2016-03-28,3.40,3.40,3.40,3.40,0,0.00,0.00
2016-03-29,3.40,3.40,3.40,3.40,0,0.00,0.00
2016-03-30,3.45,3.45,3.45,3.45,1500,0.00,0.00
2016-03-31,3.45,3.46,3.42,3.42,3700,0.00,0.00
2016-04-01,3.46,3.46,3.45,3.45,2100,0.00,0.00
2016-04-04,3.21,3.21,3.21,3.21,1500,0.00,0.00
2016-04-05,3.20,3.45,3.20,3.45,400,0.00,0.00
2016-04-06,3.45,3.45,3.45,3.45,200,0.00,0.00
2016-04-07,3.32,3.41,3.32,3.41,400,0.00,0.00
2016-04-08,3.35,3.35,3.29,3.34,1100,0.00,0.00
2016-04-11,3.28,3.29,3.28,3.29,3100,0.00,0.00
2016-04-12,3.23,3.30,3.23,3.27,2100,0.00,0.00
2016-04-13,3.49,3.53,3.47,3.49,1500,0.00,0.00
2016-04-14,3.49,3.49,3.49,3.49,0,0.00,0.00
2016-04-15,3.49,3.49,3.49,3.49,0,0.00,0.00
2016-04-18,3.35,3.35,3.35,3.35,600,0.00,0.00
2016-04-19,3.43,3.43,3.41,3.41,400,0.00,0.00
2016-04-20,3.56,3.56,3.28,3.29,1500,0.00,0.00
2016-04-21,3.39,3.43,3.39,3.43,1200,0.00,0.00
2016-04-22,3.44,3.44,3.35,3.35,400,0.00,0.00
2016-04-25,3.35,3.35,3.35,3.35,0,0.00,0.00
2016-04-26,3.35,3.35,3.35,3.35,0,0.00,0.00
2016-04-27,3.40,3.40,3.36,3.36,900,0.00,0.00
