Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-11-17,15.05,15.27,15.05,15.20,1000,0.00,0.00,0.00
2025-11-18,14.77,15.08,14.77,15.08,300,0.00,0.00,0.00
2025-11-19,14.47,14.47,14.18,14.18,2900,0.00,0.00,0.00
2025-11-20,13.42,13.75,12.90,12.90,2400,0.00,0.00,0.00
2025-11-21,12.60,12.60,12.60,12.60,100,0.00,0.00,0.00
2025-11-24,12.68,12.68,12.68,12.68,5100,0.00,0.00,0.00
2025-11-25,12.78,12.97,12.63,12.75,2700,0.00,0.00,0.00
2025-11-26,12.75,13.19,12.75,13.04,1500,0.00,0.00,0.00
2025-11-28,13.12,13.29,13.12,13.23,3000,0.00,0.00,0.00
2025-12-01,13.33,13.33,12.32,12.33,3800,0.00,0.00,0.00
2025-12-02,12.33,12.33,12.10,12.10,2900,0.00,0.00,0.00
2025-12-03,12.00,12.00,11.37,11.49,21300,0.00,0.00,0.00
2025-12-04,11.51,11.53,11.23,11.50,26900,0.00,0.00,0.00
2025-12-05,11.75,12.15,11.65,11.67,34800,0.00,0.00,0.00
2025-12-08,11.77,11.88,11.02,11.88,13600,0.00,0.00,0.00
2025-12-09,12.25,12.95,12.25,12.78,17800,0.00,0.00,0.00
2025-12-10,12.87,13.55,12.87,13.55,10400,0.00,0.00,0.00
2025-12-11,13.80,13.80,13.10,13.10,2500,0.00,0.00,0.00
2025-12-12,13.19,13.31,13.06,13.06,4300,0.00,0.00,0.00
2025-12-15,13.18,13.18,12.14,12.17,20600,0.00,0.00,0.00
2025-12-16,11.88,12.44,11.88,12.25,5600,0.00,0.00,0.00
2025-12-17,12.44,12.44,11.56,11.72,11000,0.00,0.00,0.00
2025-12-18,11.95,11.95,11.60,11.61,1400,0.00,0.00,0.00
2025-12-19,12.25,12.40,12.19,12.33,10700,0.00,0.00,0.00
2025-12-22,12.11,12.35,12.03,12.12,13500,0.00,0.00,0.00
2025-12-23,12.21,12.24,12.16,12.16,1100,0.00,0.00,0.00
2025-12-24,12.26,12.48,12.25,12.48,1500,0.00,0.00,0.00
2025-12-26,12.42,12.42,12.38,12.38,200,0.00,0.00,0.00
2025-12-29,12.14,12.29,12.13,12.22,2800,0.00,0.00,0.00
2025-12-30,12.27,12.27,11.98,11.98,2400,0.00,0.00,0.00
2025-12-31,11.93,12.23,11.93,12.23,1500,0.00,0.00,0.00
2026-01-02,12.25,12.25,11.79,11.90,7900,0.00,0.00,0.00
2026-01-05,12.44,13.26,12.44,12.71,5000,0.00,0.00,0.00
2026-01-06,11.88,12.08,11.74,11.76,12800,0.00,0.00,0.00
