Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2016-01-04,55.50,55.50,54.51,54.74,2687400,0.00,0.00,0.00
2016-01-05,54.88,55.15,54.70,55.01,650800,0.00,0.00,0.00
2016-01-06,54.27,54.82,54.17,54.49,416600,0.00,0.00,0.00
2016-01-07,53.64,53.96,53.00,53.13,773800,0.00,0.00,0.00
2016-01-08,53.30,53.59,52.26,52.32,653600,0.00,0.00,0.00
2016-01-11,52.59,52.85,51.86,52.32,432000,0.00,0.00,0.00
2016-01-12,52.74,53.02,51.86,52.66,361200,0.00,0.00,0.00
2016-01-13,52.81,52.90,50.82,51.10,513000,0.00,0.00,0.00
2016-01-14,51.31,52.29,50.65,51.83,615400,0.00,0.00,0.00
2016-01-15,50.52,51.33,50.03,51.28,1002600,0.00,0.00,0.00
2016-01-19,51.74,51.74,50.19,50.74,1595200,0.00,0.00,0.00
2016-01-20,50.11,51.47,49.09,50.93,780000,0.00,0.00,0.00
2016-01-21,50.97,51.46,50.47,50.71,864400,0.00,0.00,0.00
2016-01-22,51.47,51.84,51.28,51.78,536400,0.00,0.00,0.00
2016-01-25,51.48,51.69,50.86,50.97,465800,0.00,0.00,0.00
2016-01-26,51.20,52.10,51.07,52.04,567600,0.00,0.00,0.00
2016-01-27,51.87,52.22,50.96,51.19,260800,0.00,0.00,0.00
2016-01-28,51.61,51.77,51.03,51.18,309000,0.00,0.00,0.00
2016-01-29,51.33,52.76,51.31,52.75,275600,0.00,0.00,0.00
2016-02-01,52.41,52.95,52.04,52.66,418200,0.00,0.00,0.00
2016-02-02,52.16,52.24,51.43,51.66,277400,0.00,0.00,0.00
2016-02-03,52.06,52.06,50.70,51.60,376600,0.00,0.00,0.00
2016-02-04,51.48,52.16,51.41,51.71,367400,0.00,0.00,0.00
2016-02-05,51.51,51.60,50.24,50.25,631400,0.00,0.00,0.00
2016-02-08,49.77,49.79,48.91,49.60,1022400,0.00,0.00,0.00
2016-02-09,48.99,49.98,48.99,49.47,333400,0.00,0.00,0.00
2016-02-10,49.72,50.53,49.38,49.41,515200,0.00,0.00,0.00
2016-02-11,48.61,49.17,48.33,48.90,641800,0.00,0.00,0.00
2016-02-12,49.33,49.80,49.09,49.70,431200,0.00,0.00,0.00
2016-02-16,50.27,50.90,50.08,50.81,326600,0.00,0.00,0.00
2016-02-17,51.15,51.78,51.09,51.49,282800,0.00,0.00,0.00
2016-02-18,51.58,51.65,51.17,51.28,381200,0.00,0.00,0.00
2016-02-19,51.13,51.71,51.00,51.69,255200,0.00,0.00,0.00
2016-02-22,52.11,52.41,51.99,52.20,516000,0.00,0.00,0.00
2016-02-23,52.09,52.21,51.86,51.91,224200,0.00,0.00,0.00
2016-02-24,51.30,52.43,51.16,52.39,238800,0.00,0.00,0.00
2016-02-25,52.52,52.95,52.29,52.93,479000,0.00,0.00,0.00
2016-02-26,53.16,53.28,52.97,53.14,164200,0.00,0.00,0.00
2016-02-29,53.16,53.42,52.77,52.77,206400,0.00,0.00,0.00
2016-03-01,53.17,53.86,52.94,53.86,228400,0.00,0.00,0.00
2016-03-02,53.79,54.11,53.55,54.11,232400,0.00,0.00,0.00
2016-03-03,54.11,54.59,54.05,54.59,248000,0.00,0.00,0.00
2016-03-04,54.57,55.06,54.39,54.78,210000,0.00,0.00,0.00
2016-03-07,54.63,55.29,54.63,55.20,224400,0.00,0.00,0.00
2016-03-08,54.94,54.94,54.05,54.12,139400,0.00,0.00,0.00
2016-03-09,54.27,54.45,54.07,54.37,170600,0.00,0.00,0.00
2016-03-10,54.47,54.70,53.44,53.95,218400,0.00,0.00,0.00
2016-03-11,54.38,55.10,54.37,55.05,192000,0.00,0.00,0.00
2016-03-14,54.95,55.02,54.67,54.88,156400,0.00,0.00,0.00
2016-03-15,54.60,54.60,54.05,54.18,158200,0.00,0.00,0.00
2016-03-16,53.91,54.60,53.76,54.40,254000,0.00,0.00,0.00
2016-03-17,54.32,55.24,54.02,55.09,257600,0.00,0.00,0.00
2016-03-18,55.32,55.80,55.17,55.62,280200,0.00,0.00,0.00
