Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-07-16,22.68,22.99,20.57,21.15,12591100,0.00,0.00
2015-07-17,21.24,21.35,20.00,20.04,1260500,0.00,0.00
2015-07-20,20.40,21.18,19.58,20.20,485600,0.00,0.00
2015-07-21,20.00,20.45,19.62,20.00,207700,0.00,0.00
2015-07-22,20.00,20.82,20.00,20.65,199700,0.00,0.00
2015-07-23,20.83,20.90,20.33,20.37,95300,0.00,0.00
2015-07-24,20.22,20.89,19.79,20.00,139000,0.00,0.00
2015-07-27,20.00,20.17,18.28,19.97,576600,0.00,0.00
2015-07-28,19.94,20.83,18.72,19.71,294200,0.00,0.00
2015-07-29,19.46,19.81,19.27,19.70,150500,0.00,0.00
2015-07-30,19.45,19.73,19.00,19.60,188200,0.00,0.00
2015-07-31,19.55,19.68,19.43,19.62,99700,0.00,0.00
2015-08-03,19.56,20.91,19.44,20.88,267200,0.00,0.00
2015-08-04,20.90,21.19,19.70,20.57,299700,0.00,0.00
2015-08-05,20.61,20.85,19.80,19.99,237500,0.00,0.00
2015-08-06,20.00,20.43,19.75,19.95,129600,0.00,0.00
2015-08-07,19.81,20.06,19.80,19.94,151000,0.00,0.00
2015-08-10,19.89,20.83,18.80,19.13,310600,0.00,0.00
2015-08-11,18.86,19.83,18.79,19.31,220100,0.00,0.00
2015-08-12,19.30,19.92,18.95,19.73,145400,0.00,0.00
2015-08-13,19.79,19.94,19.12,19.25,101100,0.00,0.00
2015-08-14,19.42,20.00,18.97,19.91,201500,0.00,0.00
2015-08-17,19.99,20.40,19.17,19.45,265900,0.00,0.00
2015-08-18,19.66,20.01,19.18,19.87,110000,0.00,0.00
2015-08-19,19.75,20.32,19.52,19.81,162900,0.00,0.00
2015-08-20,19.75,20.03,19.54,19.54,132700,0.00,0.00
2015-08-21,19.29,19.74,18.28,18.32,332000,0.00,0.00
2015-08-24,17.36,17.73,16.72,16.72,314000,0.00,0.00
2015-08-25,17.40,17.74,15.70,15.91,493800,0.00,0.00
2015-08-26,16.37,16.71,16.22,16.52,230300,0.00,0.00
2015-08-27,16.86,17.31,16.42,16.62,321900,0.00,0.00
2015-08-28,16.72,17.63,16.59,17.57,169400,0.00,0.00
2015-08-31,17.70,17.97,16.97,17.89,184300,0.00,0.00
2015-09-01,17.62,18.05,17.26,17.55,126500,0.00,0.00
2015-09-02,17.92,17.97,16.98,17.10,380000,0.00,0.00
2015-09-03,17.07,17.64,16.22,16.61,365500,0.00,0.00
2015-09-04,16.31,17.29,16.31,17.03,185200,0.00,0.00
2015-09-08,17.47,17.81,16.95,17.27,236900,0.00,0.00
2015-09-09,17.29,18.27,17.00,17.09,326100,0.00,0.00
2015-09-10,17.48,18.74,17.31,18.25,582100,0.00,0.00
2015-09-11,18.50,18.78,17.71,18.26,498300,0.00,0.00
2015-09-14,18.24,18.45,17.78,18.10,405800,0.00,0.00
2015-09-15,18.19,18.44,17.74,18.19,238400,0.00,0.00
2015-09-16,18.10,18.70,17.99,18.68,283200,0.00,0.00
2015-09-17,18.56,18.83,18.25,18.70,257500,0.00,0.00
2015-09-18,18.33,18.95,17.53,17.82,882200,0.00,0.00
2015-09-21,17.97,18.64,17.19,17.31,269700,0.00,0.00
2015-09-22,17.15,17.31,16.82,17.27,244500,0.00,0.00
2015-09-23,17.25,17.41,16.18,16.36,271400,0.00,0.00
2015-09-24,16.34,17.96,15.86,16.14,257300,0.00,0.00
2015-09-25,16.34,17.09,15.96,16.35,336800,0.00,0.00
2015-09-28,16.29,16.39,15.63,16.16,459100,0.00,0.00
2015-09-29,16.31,16.81,16.04,16.49,376400,0.00,0.00
2015-09-30,16.56,16.93,15.99,16.17,2560500,0.00,0.00
2015-10-01,16.25,16.63,15.45,16.08,536700,0.00,0.00
2015-10-02,16.29,16.82,15.73,16.73,471900,0.00,0.00
