Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-04,32.08,32.50,31.33,32.23,195000,0.00,0.00
2016-01-05,32.28,32.34,31.80,32.20,131200,0.00,0.00
2016-01-06,31.77,32.23,31.70,32.08,142600,0.00,0.00
2016-01-07,33.70,34.88,33.13,34.01,409900,0.00,0.00
2016-01-08,34.10,34.57,33.32,33.59,265700,0.00,0.00
2016-01-11,33.76,34.08,33.48,33.83,195800,0.00,0.00
2016-01-12,34.07,34.55,33.16,33.79,225600,0.00,0.00
2016-01-13,33.94,34.06,32.69,33.03,201000,0.00,0.00
2016-01-14,33.26,34.29,32.72,33.85,223000,0.00,0.00
2016-01-15,33.06,34.03,32.11,33.99,292600,0.00,0.00
2016-01-19,33.94,34.56,32.98,33.29,298600,0.00,0.00
2016-01-20,32.79,33.69,32.01,33.36,370700,0.00,0.00
2016-01-21,33.34,34.26,33.19,33.90,214200,0.00,0.00
2016-01-22,34.32,34.77,33.82,34.09,184000,0.00,0.00
2016-01-25,33.83,34.24,32.52,32.62,218200,0.00,0.00
2016-01-26,32.78,33.36,31.92,33.05,142600,0.00,0.00
2016-01-27,32.89,33.34,31.33,32.76,152700,0.00,0.00
2016-01-28,30.46,32.63,25.79,26.30,1088200,0.00,0.00
2016-01-29,26.97,31.38,26.72,30.89,779700,0.00,0.00
2016-02-01,30.64,31.06,29.56,30.68,237200,0.00,0.00
2016-02-02,30.42,30.42,29.87,29.98,152600,0.00,0.00
2016-02-03,30.29,30.39,29.04,30.20,130600,0.00,0.00
2016-02-04,30.18,31.16,30.17,31.02,173800,0.00,0.00
2016-02-05,30.88,31.48,30.73,30.91,177600,0.00,0.00
2016-02-08,30.73,32.74,30.47,32.48,345100,0.00,0.00
2016-02-09,32.21,33.42,31.82,32.99,334900,0.00,0.00
2016-02-10,33.17,34.28,32.88,33.06,227300,0.00,0.00
2016-02-11,32.58,32.83,31.66,32.53,184600,0.00,0.00
2016-02-12,32.81,33.36,32.16,33.22,151000,0.00,0.00
2016-02-16,33.61,34.48,33.17,34.18,338300,0.00,0.00
2016-02-17,34.17,35.37,34.04,34.94,237600,0.00,0.00
2016-02-18,34.91,35.45,34.73,35.04,303800,0.00,0.00
2016-02-19,34.97,34.99,34.43,34.81,445100,0.00,0.00
2016-02-22,35.09,36.15,35.09,35.75,330300,0.00,0.00
2016-02-23,35.86,36.25,34.98,35.24,210100,0.00,0.00
2016-02-24,34.93,36.00,34.47,35.72,193600,0.00,0.00
2016-02-25,35.89,36.39,35.61,36.37,255800,0.00,0.00
