Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-04-17,18.50,20.00,18.06,18.99,4341800,0.00,0.00
2019-04-18,18.65,19.53,18.50,18.50,504100,0.00,0.00
2019-04-22,18.54,19.00,18.50,18.79,214300,0.00,0.00
2019-04-23,18.90,19.50,18.75,19.49,231900,0.00,0.00
2019-04-24,19.56,19.56,18.70,18.98,105700,0.00,0.00
2019-04-25,18.99,19.43,18.85,19.11,98600,0.00,0.00
2019-04-26,19.15,19.39,18.90,19.16,42500,0.00,0.00
2019-04-29,19.21,20.62,19.01,19.98,86000,0.00,0.00
2019-04-30,19.92,20.21,19.05,19.98,66200,0.00,0.00
2019-05-01,20.14,20.14,19.74,20.00,37600,0.00,0.00
2019-05-02,19.78,20.00,19.41,19.88,59400,0.00,0.00
2019-05-03,19.99,19.99,19.43,19.89,22700,0.00,0.00
2019-05-06,19.43,19.94,19.43,19.80,24300,0.00,0.00
2019-05-07,19.78,19.88,19.19,19.39,28200,0.00,0.00
2019-05-08,19.29,19.99,19.00,19.65,20800,0.00,0.00
2019-05-09,19.49,19.94,19.11,19.29,14600,0.00,0.00
2019-05-10,19.11,19.48,18.80,19.11,59000,0.00,0.00
2019-05-13,18.50,19.78,18.50,19.33,31300,0.00,0.00
2019-05-14,19.40,20.28,19.17,20.00,40100,0.00,0.00
2019-05-15,20.60,20.60,19.83,20.19,97600,0.00,0.00
2019-05-16,20.09,21.16,19.50,19.77,112700,0.00,0.00
2019-05-17,20.68,22.60,20.14,22.30,216800,0.00,0.00
2019-05-20,21.96,23.98,21.31,23.38,303900,0.00,0.00
2019-05-21,23.57,24.75,23.02,23.46,207400,0.00,0.00
2019-05-22,23.31,24.37,23.18,23.62,50300,0.00,0.00
2019-05-23,23.52,24.10,22.42,22.73,79100,0.00,0.00
2019-05-24,22.82,24.60,22.75,24.36,103600,0.00,0.00
2019-05-28,24.19,24.40,23.44,23.75,70200,0.00,0.00
2019-05-29,23.50,24.40,23.27,24.13,82800,0.00,0.00
2019-05-30,23.87,24.00,22.48,23.70,61700,0.00,0.00
2019-05-31,23.51,24.27,22.41,23.20,70600,0.00,0.00
2019-06-03,23.29,23.75,22.77,23.39,107400,0.00,0.00
2019-06-04,23.47,23.91,22.66,23.71,40000,0.00,0.00
2019-06-05,23.83,23.83,23.08,23.74,27900,0.00,0.00
2019-06-06,23.72,23.98,23.00,23.41,41800,0.00,0.00
2019-06-07,23.48,23.82,22.85,22.91,51900,0.00,0.00
2019-06-10,23.01,23.92,23.01,23.41,118100,0.00,0.00
2019-06-11,23.37,24.21,22.40,23.21,139500,0.00,0.00
2019-06-12,23.67,24.09,23.15,23.50,97100,0.00,0.00
2019-06-13,23.61,25.99,23.50,24.67,122000,0.00,0.00
