Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-07-23,24.68,24.68,24.68,24.68,100,0.00,0.00,0.00
2025-07-24,24.65,24.65,24.65,24.65,100,0.00,0.00,0.00
2025-07-25,24.67,24.76,24.67,24.76,100,0.00,0.00,0.00
2025-07-28,24.17,24.17,24.17,24.17,100,0.00,0.00,0.00
2025-07-29,24.77,24.77,24.77,24.77,0,0.00,0.00,0.00
2025-07-30,25.15,25.15,25.15,25.15,100,0.00,0.00,0.00
2025-07-31,25.38,25.38,25.38,25.38,0,0.00,0.00,0.00
2025-08-01,25.49,25.49,25.49,25.49,100,0.00,0.00,0.00
2025-08-04,26.34,26.34,26.34,26.34,100,0.00,0.00,0.00
2025-08-05,25.79,25.79,25.79,25.79,100,0.00,0.00,0.00
2025-08-06,25.38,25.38,25.38,25.38,100,0.00,0.00,0.00
2025-08-07,25.84,25.84,25.84,25.84,0,0.00,0.00,0.00
2025-08-08,25.68,25.68,25.68,25.68,100,0.00,0.00,0.00
2025-08-11,25.52,25.52,25.52,25.52,100,0.00,0.00,0.00
2025-08-12,25.71,25.71,25.71,25.71,0,0.00,0.00,0.00
2025-08-13,25.81,25.81,25.81,25.81,100,0.00,0.00,0.00
2025-08-14,25.49,25.49,25.49,25.49,100,0.00,0.00,0.00
2025-08-15,25.30,25.30,25.30,25.30,100,0.00,0.00,0.00
2025-08-18,25.12,25.12,25.12,25.12,100,0.00,0.00,0.00
2025-08-19,25.57,25.57,25.57,25.57,100,0.00,0.00,0.00
2025-08-20,25.62,25.62,25.62,25.62,100,0.00,0.00,0.00
2025-08-21,25.26,25.26,25.26,25.26,100,0.00,0.00,0.00
2025-08-22,25.52,25.52,25.52,25.52,100,0.00,0.00,0.00
2025-08-25,25.15,25.15,24.98,24.98,100,0.00,0.00,0.00
2025-08-26,25.08,25.08,25.08,25.08,100,0.00,0.00,0.00
2025-08-27,25.03,25.09,25.03,25.09,100,0.00,0.00,0.00
2025-08-28,25.06,25.06,24.71,24.71,200,0.00,0.00,0.00
2025-08-29,24.50,24.50,24.50,24.50,0,0.00,0.00,0.00
2025-09-02,24.29,24.29,24.29,24.29,100,0.00,0.00,0.00
2025-09-03,24.17,24.17,24.17,24.17,100,0.00,0.00,0.00
2025-09-04,24.12,24.12,24.12,24.12,0,0.00,0.00,0.00
2025-09-05,23.93,23.93,23.93,23.93,100,0.00,0.00,0.00
2025-09-08,23.45,23.45,23.45,23.45,100,0.00,0.00,0.00
2025-09-09,23.80,23.80,23.80,23.80,0,0.00,0.00,0.00
2025-09-10,24.60,24.60,24.60,24.60,0,0.00,0.00,0.00
2025-09-11,24.85,24.85,24.85,24.85,0,0.00,0.00,0.00
2025-09-12,25.09,25.09,25.09,25.09,0,0.00,0.00,0.00
2025-09-15,25.19,25.19,25.19,25.19,0,0.00,0.00,0.00
2025-09-16,24.27,24.27,24.27,24.27,100,0.00,0.00,0.00
2025-09-17,24.34,24.34,24.34,24.34,0,0.00,0.00,0.00
2025-09-18,24.43,24.43,24.43,24.43,100,0.00,0.00,0.00
2025-09-19,24.75,24.75,24.75,24.75,100,0.00,0.00,0.00
2025-09-22,25.20,25.20,25.20,25.20,100,0.00,0.00,0.00
2025-09-23,25.41,25.41,25.41,25.41,100,0.00,0.00,0.00
2025-09-24,25.80,25.80,25.80,25.80,100,0.00,0.00,0.00
2025-09-25,25.30,25.30,25.30,25.30,0,0.00,0.00,0.00
2025-09-26,26.10,26.10,26.10,26.10,100,0.00,0.00,0.00
2025-09-29,26.22,26.22,26.22,26.22,0,0.00,0.00,0.00
2025-09-30,26.32,26.32,26.32,26.32,100,0.00,0.00,0.00
2025-10-01,26.81,26.81,26.81,26.81,0,0.00,0.00,0.00
2025-10-02,26.68,26.68,26.68,26.68,0,0.00,0.00,0.00
2025-10-03,27.28,27.28,27.28,27.28,100,0.00,0.00,0.00
2025-10-06,27.76,27.76,27.76,27.76,100,0.00,0.00,0.00
2025-10-07,27.96,27.96,27.96,27.96,100,0.00,0.00,0.00
2025-10-08,28.39,28.39,28.39,28.39,100,0.00,0.00,0.00
2025-10-09,28.40,28.40,28.18,28.18,100,0.00,0.00,0.00
2025-10-10,27.94,27.94,27.94,27.94,0,0.00,0.00,0.00
2025-10-13,28.37,28.37,28.37,28.37,100,0.00,0.00,0.00
2025-10-14,28.89,28.89,28.89,28.89,0,0.00,0.00,0.00
2025-10-15,29.60,29.60,29.60,29.60,100,0.00,0.00,0.00
2025-10-16,28.98,28.98,28.98,28.98,100,0.00,0.00,0.00
2025-10-17,28.76,28.76,28.76,28.76,100,0.00,0.00,0.00
2025-10-20,28.76,28.76,28.76,28.76,100,0.00,0.00,0.00
2025-10-21,28.11,28.11,28.11,28.11,100,0.00,0.00,0.00
2025-10-22,27.99,27.99,27.99,27.99,100,0.00,0.00,0.00
2025-10-23,27.94,27.94,27.94,27.94,100,0.00,0.00,0.00
2025-10-24,28.60,28.60,28.60,28.60,100,0.00,0.00,0.00
2025-10-27,28.77,28.77,28.77,28.77,100,0.00,0.00,0.00
2025-10-28,27.81,27.81,27.81,27.81,100,0.00,0.00,0.00
2025-10-29,27.76,27.76,27.76,27.76,100,0.00,0.00,0.00
2025-10-30,27.55,27.55,27.55,27.55,100,0.00,0.00,0.00
2025-10-31,27.20,27.20,27.20,27.20,100,0.00,0.00,0.00
2025-11-03,26.67,27.19,26.65,27.19,200,0.00,0.00,0.00
2025-11-04,26.96,26.96,26.96,26.96,100,0.00,0.00,0.00
2025-11-05,27.01,27.01,27.01,27.01,100,0.00,0.00,0.00
2025-11-06,26.77,26.77,26.77,26.77,100,0.00,0.00,0.00
2025-11-07,27.45,27.45,27.45,27.45,0,0.00,0.00,0.00
2025-11-10,27.47,27.47,27.47,27.47,100,0.00,0.00,0.00
2025-11-11,27.47,27.47,27.47,27.47,0,0.00,0.00,0.00
2025-11-12,27.59,27.59,27.59,27.59,100,0.00,0.00,0.00
2025-11-13,26.81,26.81,26.81,26.81,100,0.00,0.00,0.00
2025-11-14,26.86,26.86,26.86,26.86,100,0.00,0.00,0.00
2025-11-17,27.32,27.32,27.32,27.32,100,0.00,0.00,0.00
2025-11-18,27.15,27.15,27.15,27.15,0,0.00,0.00,0.00
2025-11-19,26.68,26.68,26.68,26.68,100,0.00,0.00,0.00
2025-11-20,26.39,26.39,26.39,26.39,100,0.00,0.00,0.00
2025-11-21,26.43,26.43,26.43,26.43,100,0.00,0.00,0.00
2025-11-24,27.10,27.10,27.10,27.10,100,0.00,0.00,0.00
2025-11-25,26.89,26.89,26.69,26.84,1000,0.00,0.00,0.00
2025-11-26,27.59,27.59,27.59,27.59,100,0.00,0.00,0.00
