Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-02-10,15.25,15.25,12.53,12.53,7400,0.00,0.00,0.00
2026-02-11,13.45,13.45,11.34,11.90,14400,0.00,0.00,0.00
2026-02-12,11.88,11.88,9.59,9.94,14300,0.00,0.00,0.00
2026-02-13,9.23,10.04,8.68,8.68,20500,0.00,0.00,0.00
2026-02-17,7.82,9.03,7.82,8.86,6400,0.00,0.00,0.00
2026-02-18,8.36,9.64,8.36,8.86,11600,0.00,0.00,0.00
2026-02-19,8.00,8.99,7.93,8.97,25900,0.00,0.00,0.00
2026-02-20,8.72,9.01,8.02,8.34,8900,0.00,0.00,0.00
2026-02-23,9.07,10.59,8.99,10.58,18000,0.00,0.00,0.00
2026-02-24,10.64,12.88,10.64,11.46,50200,0.00,0.00,0.00
2026-02-25,11.84,12.41,11.30,11.46,75700,0.00,0.00,0.00
2026-02-26,10.65,11.90,10.37,11.77,66300,0.00,0.00,0.00
2026-02-27,10.80,11.00,9.32,10.12,21800,0.00,0.00,0.00
2026-03-02,9.68,11.66,9.68,11.37,20400,0.00,0.00,0.00
2026-03-03,9.86,9.93,8.52,9.33,12600,0.00,0.00,0.00
2026-03-04,9.98,10.13,9.49,9.62,19300,0.00,0.00,0.00
2026-03-05,9.73,10.06,8.38,8.95,21800,0.00,0.00,0.00
2026-03-06,8.36,9.30,7.35,7.47,20000,0.00,0.00,0.00
2026-03-09,6.90,7.70,6.52,7.60,11900,0.00,0.00,0.00
2026-03-10,7.60,10.16,7.60,9.55,70500,0.00,0.00,0.00
2026-03-11,9.25,9.69,8.20,8.82,43400,0.00,0.00,0.00
2026-03-12,8.22,8.55,7.86,8.13,41800,0.00,0.00,0.00
2026-03-13,8.57,8.58,7.42,7.57,17600,0.00,0.00,0.00
2026-03-16,8.34,8.34,7.23,7.78,17000,0.00,0.00,0.00
2026-03-17,7.78,8.03,7.66,7.80,30100,0.00,0.00,0.00
2026-03-18,7.50,7.50,7.06,7.06,15000,0.00,0.00,0.00
2026-03-19,6.53,6.63,5.91,6.54,21900,0.00,0.00,0.00
2026-03-20,6.30,6.30,5.30,5.47,17500,0.00,0.00,0.00
2026-03-23,5.67,6.39,5.45,6.21,48300,0.00,0.00,0.00
2026-03-24,6.21,6.21,5.64,5.85,23900,0.00,0.00,0.00
2026-03-25,6.26,6.26,5.65,5.72,18700,0.00,0.00,0.00
2026-03-26,5.40,5.46,4.97,4.98,39100,0.00,0.00,0.00
2026-03-27,4.82,4.82,4.46,4.47,20600,0.00,0.00,0.00
2026-03-30,4.34,4.34,3.99,3.99,20900,0.00,0.00,0.00
2026-03-31,4.25,5.57,4.25,5.48,93400,0.00,0.00,0.00
2026-04-01,5.93,7.11,5.86,6.03,98700,0.00,0.00,0.00
2026-04-02,5.00,6.65,5.00,6.08,50000,0.00,0.00,0.00
2026-04-06,6.18,6.20,5.69,5.69,50600,0.00,0.00,0.00
2026-04-07,5.42,5.53,4.84,5.22,62000,0.00,0.00,0.00
2026-04-08,6.71,6.71,5.96,6.28,73400,0.00,0.00,0.00
2026-04-09,6.53,7.10,6.11,6.58,56600,0.00,0.00,0.00
2026-04-10,7.40,8.20,6.58,6.68,56400,0.00,0.00,0.00
2026-04-13,6.00,6.96,5.85,6.92,75900,0.00,0.00,0.00
2026-04-14,7.53,7.63,6.42,6.55,117800,0.00,0.00,0.00
2026-04-15,6.58,7.36,6.43,6.68,92800,0.00,0.00,0.00
2026-04-16,7.17,7.46,6.50,7.33,111700,0.00,0.00,0.00
2026-04-17,10.34,14.22,10.29,12.44,1052800,0.00,0.00,0.00
2026-04-20,13.00,14.43,10.39,11.19,272100,0.00,0.00,0.00
2026-04-21,10.47,10.47,8.24,8.30,270500,0.00,0.00,0.00
2026-04-22,9.03,10.48,8.90,10.47,203300,0.00,0.00,0.00
2026-04-23,10.10,10.10,7.92,8.41,153300,0.00,0.00,0.00
2026-04-24,9.30,10.00,8.22,9.75,171900,0.00,0.00,0.00
2026-04-27,11.08,14.76,9.78,14.60,489800,0.00,0.00,0.00
2026-04-28,11.43,12.85,9.40,9.41,244900,0.00,0.00,0.00
2026-04-29,9.70,10.02,8.30,8.74,178200,0.00,0.00,0.00
