Date,Fib_0,Fib_236,Fib_382,Fib_50,Fib_618,Fib_786,Fib_1,Fib_1_272,Fib_1_618,Fib_Position,Fib_Level_Current,Fib_Distance_Next,Fib_Zone,Fib_Buy_Signal,Fib_Sell_Signal
2016-01-04,22.87,23.04,23.14,23.22,23.30,23.42,23.57,23.76,24.00,0.20,0.00,0.04,Suporte Forte,1,0
2016-01-05,22.76,22.99,23.13,23.25,23.37,23.53,23.74,24.01,24.35,0.32,0.24,0.06,Suporte,1,0
2016-01-06,22.76,22.99,23.13,23.25,23.37,23.53,23.74,24.01,24.35,0.73,0.62,0.06,Resistência,1,1
2016-01-07,22.76,22.99,23.13,23.25,23.37,23.53,23.74,24.01,24.35,0.28,0.24,0.10,Suporte,1,0
2016-01-08,22.76,22.99,23.13,23.25,23.37,23.53,23.74,24.01,24.35,0.06,0.00,0.18,Suporte Forte,0,0
2016-01-11,22.76,22.99,23.13,23.25,23.37,23.53,23.74,24.01,24.35,0.51,0.50,0.11,Zona de Consolidação,1,0
2016-01-12,22.76,22.99,23.13,23.25,23.37,23.53,23.74,24.01,24.35,0.54,0.50,0.08,Zona de Consolidação,1,0
2016-01-13,22.39,22.71,22.91,23.06,23.22,23.45,23.74,24.11,24.57,0.04,0.00,0.20,Suporte Forte,0,0
2016-01-14,22.28,22.62,22.84,23.01,23.18,23.43,23.74,24.14,24.64,0.12,0.00,0.12,Suporte Forte,0,0
2016-01-15,21.55,22.07,22.39,22.64,22.90,23.27,23.74,24.34,25.09,0.19,0.00,0.05,Suporte Forte,0,0
2016-01-19,21.55,22.07,22.39,22.64,22.90,23.27,23.74,24.34,25.09,0.16,0.00,0.08,Suporte Forte,0,0
2016-01-20,21.35,21.91,22.26,22.54,22.83,23.23,23.74,24.39,25.22,0.30,0.24,0.08,Suporte,1,0
2016-01-21,21.35,21.91,22.26,22.54,22.83,23.23,23.74,24.39,25.22,0.29,0.24,0.09,Suporte,1,0
2016-01-22,21.35,21.91,22.26,22.54,22.83,23.23,23.74,24.39,25.22,0.14,0.00,0.10,Suporte Forte,0,0
2016-01-25,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.01,0.00,0.23,Suporte Forte,0,0
2016-01-26,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.17,0.00,0.07,Suporte Forte,0,0
2016-01-27,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.19,0.00,0.05,Suporte Forte,0,0
2016-01-28,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.37,0.24,0.01,Suporte,1,0
2016-01-29,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.66,0.62,0.13,Resistência,1,0
2016-02-01,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.63,0.62,0.16,Resistência,1,0
2016-02-02,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.52,0.50,0.10,Zona de Consolidação,0,0
2016-02-03,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.55,0.50,0.07,Zona de Consolidação,1,0
2016-02-04,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.49,0.38,0.01,Zona de Consolidação,0,0
2016-02-05,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.42,0.38,0.08,Zona de Consolidação,1,0
2016-02-08,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.51,0.50,0.11,Zona de Consolidação,0,0
2016-02-09,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.55,0.50,0.07,Zona de Consolidação,1,0
2016-02-10,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.54,0.50,0.08,Zona de Consolidação,1,0
2016-02-11,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.54,0.50,0.08,Zona de Consolidação,0,0
2016-02-12,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.54,0.50,0.08,Zona de Consolidação,0,0
2016-02-16,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.59,0.50,0.03,Zona de Consolidação,1,0
2016-02-17,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.63,0.62,0.16,Resistência,1,0
2016-02-18,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.53,0.50,0.09,Zona de Consolidação,0,0
2016-02-19,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.52,0.50,0.10,Zona de Consolidação,0,0
2016-02-22,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.56,0.50,0.06,Zona de Consolidação,1,0
2016-02-23,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.46,0.38,0.04,Zona de Consolidação,0,0
2016-02-24,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.53,0.50,0.09,Zona de Consolidação,0,0
2016-02-25,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.56,0.50,0.06,Zona de Consolidação,1,0
2016-02-26,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.75,0.62,0.04,Resistência,0,1
2016-02-29,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.74,0.62,0.05,Resistência,0,1
2016-03-01,20.79,21.49,21.92,22.26,22.61,23.11,23.74,24.54,25.56,0.94,0.79,0.06,Resistência Forte,0,1
2016-03-02,20.79,21.58,22.06,22.46,22.85,23.41,24.12,25.03,26.18,0.97,0.79,0.03,Resistência Forte,0,1
2016-03-03,20.79,21.68,22.24,22.68,23.13,23.77,24.58,25.61,26.92,0.95,0.79,0.05,Resistência Forte,0,1
2016-03-04,20.79,21.71,22.27,22.73,23.19,23.84,24.67,25.73,27.07,0.88,0.79,0.12,Resistência Forte,0,0
2016-03-07,20.79,21.71,22.27,22.73,23.19,23.84,24.67,25.73,27.07,0.82,0.79,0.18,Resistência Forte,0,1
2016-03-08,20.79,21.71,22.27,22.73,23.19,23.84,24.67,25.73,27.07,0.72,0.62,0.07,Resistência,0,0
2016-03-09,20.79,21.71,22.27,22.73,23.19,23.84,24.67,25.73,27.07,0.66,0.62,0.13,Resistência,1,0
2016-03-10,20.79,21.71,22.27,22.73,23.19,23.84,24.67,25.73,27.07,0.67,0.62,0.12,Resistência,1,0
2016-03-11,20.79,21.71,22.27,22.73,23.19,23.84,24.67,25.73,27.07,0.80,0.79,0.20,Resistência Forte,0,1
2016-03-14,20.79,21.71,22.27,22.73,23.19,23.84,24.67,25.73,27.07,0.74,0.62,0.05,Resistência,0,1
2016-03-15,20.79,21.71,22.27,22.73,23.19,23.84,24.67,25.73,27.07,0.66,0.62,0.13,Resistência,1,0
